domain,Include as News? (Y/N),Coding Notes,score,rounded_n_shares,rounded_n_accts,fb_score,mturk_score,budak_score,allsides_score,allsides_score_community,pew_score,news_fakenews_proj,news_googlenews,news_manual,news_tvnews_data,news_webshrinker,news_ribiero,news_n,news_is_news
asia.nikkei.com,y,,0.2093,200,100,,,,,,,,,,,1,1,1,1
fox21news.com,y,,0.4721,300,100,,,,,,,,,,1,1,1,2,1
cbs46.com,y,,0.2506,200,100,,,,,,,,,,1,1,1,2,1
wcti12.com,y,,0.3352,300,100,,,,,,,,,,1,1,1,2,1
shorenewstoday.com,y,,0.4557,200,100,,,,,,,,,,1,1,1,2,1
scrippsmedia.com,n,,0.385,200,100,,,,,,,,,,,1,1,1,1
fox4news.com,y,,0.4671,200,100,,,,,,,,,,1,1,0,2,1
kstatecollegian.com,y,,0.5709,200,100,,,,,,,,,,1,1,1,2,1
charlottestories.com,y,,0.4735,500,100,,,,,,,,0,,,1,1,1,1
risenews.net,y,,0.3413,200,100,,,,,,,,0,,,1,1,1,1
kens5.com,y,,0.2349,100,100,,,,,,,,,,1,1,1,2,1
fox46charlotte.com,y,,0.2806,500,100,,,,,,,,1,,,1,1,1,1
ktbs.com,y,,0.36,400,100,,,,,,,,,,1,1,1,2,1
kplctv.com,y,,0.5041,400,100,,,,,,,,,,1,1,1,2,1
carrollcountytimes.com,y,,0.3663,300,100,,,,,,,,,,1,1,1,2,1
wwnytv.com,y,,0.4408,300,100,,,,,,,,,,,1,1,1,1
yorkblog.com,y,,0.2854,300,100,,,,,,,,,,,1,1,1,1
salisburypost.com,y,,0.4362,300,100,,,,,,,,,,1,0,1,1,1
yankton.net,y,,0.3394,700,100,,,,,,,,,,1,1,1,2,1
wmdt.com,y,,0.211,300,100,,,,,,,,,,1,1,1,2,1
blakewaygigapixel.com,n,,0.571,100,100,,,,,,,,,,,1,1,1,1
wyff4.com,y,,0.3045,200,100,,,,,,,,,,1,1,1,2,1
savannahnow.com,y,,0.2235,100,100,,,,,,,,,,1,1,1,2,1
unwatch.org,n,,0.3389,200,100,,,,,,,,1,,,1,1,1,1
dailyitem.com,y,,0.2385,1500,100,,,,,,,,,,1,1,1,2,1
mesonet.agron.iastate.edu,n,,0.3111,3500,100,,,,,,,,0,,,1,1,1,1
ksnt.com,y,,0.4061,400,100,,,,,,,,,,1,1,1,2,1
stwnewspress.com,y,,0.4391,300,100,,,,,,,,,,1,1,1,2,1
khq.com,y,,0.3451,100,100,,,,,,,,,,1,1,1,2,1
flgov.com,n,,0.359,100,100,,,,,,,,0,,,1,1,1,1
jwoody32.blogspot.com,n,,0.5566,100,100,,,,,,,,,,,1,1,1,1
wdtv.com,y,,0.2026,200,100,,,,,,,,,,1,1,1,2,1
myrtlebeachonline.com,y,,0.2184,200,100,,,,,,,,,,1,1,1,2,1
blog.discoveryeducation.com,n,,0.3658,400,100,,,,,,,,,,,1,1,1,1
downrightnow.com,n,,0.3378,100,100,,,,,,,,,,,1,1,1,1
wboc.com,y,,0.256,300,100,,,,,,,1,,,1,1,1,3,1
rcrwireless.com,y,,0.427,300,100,,,,,,,,1,,,1,1,1,1
alligatorarmy.com,y,,0.4787,200,100,,,,,,,,1,,,1,1,1,1
geekbeat.tv,y,,0.2316,200,100,,,,,,,,,,,1,1,1,1
kgun9.com,y,,0.3515,1100,100,,,,,,,,,,1,1,1,2,1
pewterreport.com,y,,0.5548,300,100,,,,,,,,0,,,1,1,1,1
kolotv.com,y,,0.2383,400,100,,,,,,,,,,1,1,1,2,1
magicvalley.com,y,,0.254,1100,100,,,,,,,,,,1,1,1,2,1
myfoxtwincities.com,y,,0.3939,100,100,-0.1171,,,,,,,,,,1,1,1,1
dtnpf.com,y,,0.5816,200,100,,,,,,,,,,,1,1,1,1
miamitodaynews.com,y,,0.2359,300,100,,,,,,,,,,1,0,1,1,1
kxly.com,y,,0.4557,200,100,,,,,,,,,,1,1,1,2,1
hattiesburgamerican.com,y,,0.3209,300,100,,,,,,,,,,1,0,1,1,1
yourerie.com,y,,0.2428,200,100,,,,,,,,,,1,1,1,2,1
dcourier.com,y,,0.3942,200,100,,,,,,,,,,1,1,1,2,1
thetower.org,y,,0.3799,200,100,,,,,,,,,,,1,1,1,1
whp580.iheart.com,y,,0.3353,200,100,,,,,,,,,,,1,1,1,1
communitynewspapers.com,,,0.2239,200,100,,,,,,,,,,1,1,1,2,1
stillblondeafteralltheseyears.com,,,0.3653,400,100,,,,,,,,,,,1,1,1,1
scoop.co.nz,,,0.2801,100,100,,,,,,,,,,,1,1,1,1
donnahup.com,,,0.3118,1800,100,,,,,,,,,,,1,1,1,1
trailblazersblog.dallasnews.com,,,0.3427,100,100,,,,,,,,0,,,1,1,1,1
floridatrend.com,,,0.4523,200,100,,,,,,,,,,,1,1,1,1
seapointcenter.com,,,0.2211,400,100,,,,,,,,,,,1,1,1,1
now.wthr.com,,,0.4934,200,100,,,,,,,,0,,,1,1,1,1
on.kgun9.com,,,0.2711,400,100,,,,,,,,,,,1,1,1,1
jaxdailyrecord.com,,,0.424,200,100,,,,,,,,,,1,1,1,2,1
fox40.com,,,0.3107,100,100,,,,,,,,,,1,1,1,2,1
agweek.com,,,0.5145,200,100,,,,,,,,1,,,1,1,1,1
wkuherald.com,,,0.3107,200,100,,,,,,,,,,1,1,1,2,1
courierpress.com,,,0.2355,200,100,,,,,,,,,,1,1,1,2,1
firefighternation.com,,,0.5303,200,100,,,,,,,,1,,,1,1,1,1
eveningsun.com,,,0.341,500,100,,,,,,,,,,1,1,1,2,1
ahwatukee.com,,,0.2917,200,100,,,,,,,,,,1,1,1,2,1
theyeshivaworld.com,,,0.3727,300,100,,,,,,,,1,,,1,1,1,1
live5news.com,,,0.2403,200,100,,,,,,,,,,1,1,1,2,1
positivityblog.com,,,0.2403,200,100,,,,,,,,,,,1,1,1,1
veteranstoday.com,,,0.2994,200,100,,,,,,,,,,,1,1,1,1
hayspost.com,,,0.5412,300,100,,,,,,,,1,,,1,1,1,1
capitalsoup.com,,,0.2994,200,100,,,,,,,,,,,1,1,1,1
woodtv.com,,,0.2122,200,100,,,,,,,,,,1,1,1,2,1
idahostatejournal.com,,,0.4792,300,100,,,,,,,,,,1,1,1,2,1
ladyandtheblog.com,,,0.3404,200,100,,,,,,,,,,,1,1,1,1
firefighterclosecalls.com,,,0.5358,200,100,,,,,,,,,,,1,1,1,1
stgeorgeutah.com,,,0.5979,200,100,,,,,,,1,,,1,1,1,3,1
dailydolphin.blog.palmbeachpost.com,,,0.3483,300,100,,,,,,,,1,,,1,1,1,1
gctelegram.com,,,0.5441,400,100,,,,,,,,,,1,1,1,2,1
wdwmagic.com,,,0.3398,300,100,,,,,,,,0,,,1,1,1,1
faithtap.com,,,0.5386,100,100,,,,,,,,,,,1,0,1,1
salina.com,,,0.5187,200,100,,,,,,,,,,1,1,1,2,1
wwl.com,,,0.4746,100,100,,,,,,,,,,,1,0,1,1
wqad.com,,,0.2965,200,100,,,,,,,,,,1,1,1,2,1
national.deseretnews.com,,,0.4595,300,100,,,,,,,,,,,1,1,1,1
theintelligencer.net,,,0.2689,200,100,,,,,,,,,,1,1,1,2,1
thewaltdisneycompany.com,,,0.2401,100,100,,,,,,,,0,,,1,1,1,1
knoe.com,,,0.5644,200,100,,,,,,,,,,1,1,1,2,1
ebn.benefitnews.com,,,0.3127,300,100,,,,,,,,,,,1,1,1,1
rep-am.com,,,0.2101,200,100,,,,,,,,,,1,1,1,2,1
newswire.net,,,0.2668,100,100,,,,,,,,,,,1,1,1,1
spacecoastdaily.com,,,0.5153,200,100,,,,,,,,1,,,1,1,1,1
thestarpress.com,,,0.2668,1200,100,,,,,,,,,,1,1,1,2,1
nkytribune.com,,,0.3895,400,100,,,,,,,,1,,,1,1,1,1
americanow.com,,,0.447,100,100,,,,,,,,,,,1,1,1,1
wreg.com,,,0.2374,100,100,,,,,,,,,,1,1,1,2,1
wset.com,,,0.4785,100,100,,,,,,,,,,1,1,1,2,1
cpexecutive.com,,,0.2563,300,100,,,,,,,,,,,1,1,1,1
fox4now.com,,,0.5821,200,100,,,,,,,,1,,,1,1,1,1
mynews3.com,,,0.3115,200,100,,,,,,,,,,1,1,1,2,1
mwoy.org,,,0.3378,200,100,,,,,,,,,,,1,1,1,1
700wlw.iheart.com,,,0.3727,200,100,,,,,,,,0,,,1,1,1,1
chronicle.augusta.com,,,0.2646,100,100,,,,,,,,1,,,1,1,1,1
altoonamirror.com,,,0.2917,300,100,,,,,,,,,,1,1,1,2,1
kswo.com,,,0.4484,200,100,,,,,,,,,,1,1,1,2,1
leadershipfreak.blog,,,0.3102,200,100,,,,,,,,,,,1,1,1,1
wyomingnews.com,,,0.4074,200,100,,,,,,,,,,1,1,1,2,1
nevadabusiness.com,,,0.3727,200,100,,,,,,,,,,,1,1,1,1
stevekeating.me,,,0.4074,100,100,,,,,,,,,,,1,1,1,1
publicopiniononline.com,,,0.337,400,100,,,,,,,1,,,1,0,0,2,1
wtov9.com,,,0.3002,100,100,,,,,,,,,,1,1,1,2,1
newspressnow.com,,,0.203,200,100,,,,,,,,,,1,1,1,2,1
abc30.com,,,0.2113,100,100,,,,,,,,,,1,1,1,2,1
usmclife.com,,,0.2314,100,100,,,,,,,,0,,,1,1,1,1
nashuatelegraph.com,,,0.2708,500,100,,,,,,,,,,1,1,1,2,1
nleomf.org,,,0.4826,200,100,,,,,,,,0,,,1,1,1,1
disneywords.me,,,0.3458,100,100,,,,,,,1,,,,0,1,1,1
grantcardonetv.com,,,0.4163,100,100,,,,,,,,0,,,1,1,1,1
kalb.com,,,0.4986,800,100,,,,,,,,,,1,1,1,2,1
israelhayom.com,,,0.4664,200,100,,,,,,,,,,,1,1,1,1
on.kthv.com,,,0.2399,200,100,,,,,,,,,,,1,1,1,1
ceo.com,,,0.3363,100,100,,,,,,,,,,,1,1,1,1
landgrantholyland.com,,,0.4756,200,100,,,,,,,,1,,,1,1,1,1
wtrf.com,,,0.3176,200,100,,,,,,,,,,1,1,1,2,1
events.wvu.edu,,,0.2598,100,100,,,,,,,,0,,,1,1,1,1
yourhoustonnews.com,,,0.2685,100,100,,,,,,,,0,,,1,1,1,1
healthnutnews.com,,,0.3452,200,100,,,,,,,1,,,,0,1,1,1
dailycommercial.com,,,0.3996,200,100,,,,,,,,,,1,1,1,2,1
t.foxsports.msn.com,,,0.3636,200,100,,,,,,,,,,,1,1,1,1
commdiginews.com,,,0.5106,200,100,,,,,,,,,,,1,1,1,1
successfastlane.com,,,0.3164,200,100,,,,,,,,,,,1,1,1,1
csbj.com,,,0.3727,300,100,,,,,,,,,,1,1,1,2,1
yourobserver.com,,,0.4942,200,100,,,,,,,,,,1,1,1,2,1
abc3340.com,,,0.2458,100,100,,,,,,,,,,1,1,1,2,1
celebritybabytrends.com,,,0.2863,300,100,,,,,,,,,,,1,1,1,1
eon.businesswire.com,,,0.4002,100,100,,,,,,,,,,,1,1,1,1
christandpopculture.com,,,0.4871,200,100,,,,,,,,0,,,1,1,1,1
warhistoryonline.com,,,0.2953,200,100,,,,,,,,,,,1,1,1,1
tuscaloosanews.com,,,0.3539,100,100,,,,,,,,,,1,1,1,2,1
lubbockonline.com,,,0.2126,300,100,,,,,,,,,,1,1,1,2,1
starherald.com,,,0.4627,100,100,,,,,,,,,,1,1,1,2,1
news.antiwar.com,,,0.2953,100,100,,,,,,,,,,,1,1,1,1
ky3.com,,,0.3347,100,100,,,,,,,,,,1,1,1,2,1
officer.com,,,0.5873,400,100,,,,,,,,1,,,1,0,1,1
jdnews.com,,,0.3045,300,100,,,,,,,,,,1,1,1,2,1
yourlife.usatoday.com,,,0.2215,100,100,,,,,,,,,,,1,1,1,1
goupstate.com,,,0.2843,100,100,,,,,,,,,,1,1,1,2,1
politix.topix.com,,,0.2088,200,100,,,,,,,,,,,1,1,1,1
independenttribune.com,,,0.4468,200,100,,,,,,,,,,1,1,1,2,1
richmondregister.com,,,0.2305,200,100,,,,,,,,,,1,0,1,1,1
rense.com,,,0.3917,100,100,,,,,,,,0,,,1,1,1,1
wndu.com,,,0.2519,100,100,,,,,,,,,,1,1,1,2,1
ainonline.com,,,0.4385,700,100,,,,,,,,,,,1,1,1,1
jmanandmillerbug.com,,,0.303,300,100,,,,,,,,,,,1,1,1,1
tweetmoney.com,,,0.3433,1500,100,,,,,,,,,,,1,1,1,1
kusi.com,,,0.5263,100,100,,,,,,,,,,1,1,1,2,1
weareiowa.com,,,0.4201,100,100,,,,,,,,,,1,1,1,2,1
thedailynewsonline.com,,,0.4566,100,100,,,,,,,,,,1,1,1,2,1
sdpb.org,,,0.353,100,100,,,,,,,,,,1,0,1,1,1
dmjuice.com,,,0.2048,200,100,,,,,,,,0,,,1,1,1,1
ch7.io,,,0.43,500,100,,,,,,,,,,,1,1,1,1
kxii.com,,,0.3921,100,100,,,,,,,,,,1,1,1,2,1
avengedsevenfold.com,,,0.2706,100,100,,,,,,,,0,,,1,1,1,1
original.antiwar.com,,,0.5466,200,100,,,,,,,,,,,1,1,1,1
edmondsun.com,,,0.58,100,100,,,,,,,,,,1,1,1,2,1
myfoxdfw.com,,,0.3427,100,100,0.1633,,,,,,,,,,1,1,1,1
digtriad.com,,,0.402,100,100,,,,,,,,,,,1,1,1,1
returnofkings.com,,,0.2585,100,100,,,,,,,,0,,,1,1,1,1
newslinq.com,,,0.2681,100,100,,,,,,,,,,,1,1,1,1
handsfreemama.com,,,0.246,100,100,,,,,,,,,,,1,1,1,1
news.hjnews.com,,,0.5399,100,100,,,,,,,,1,,,1,1,1,1
israellycool.com,,,0.4501,200,100,,,,,,,,1,,,1,1,1,1
blueridgenow.com,,,0.4687,200,100,,,,,,,,,,1,1,1,2,1
topbuzzapp.com,,,0.4869,400,100,,,,,,,,0,,,1,1,1,1
legion.org,,,0.5904,100,100,,,,,,,,,,,1,1,1,1
goerieblogs.com,,,0.2681,100,100,,,,,,,,,,,1,1,1,1
hot995.iheart.com,,,0.2101,100,100,,,,,,,,0,,,1,1,1,1
news10.net,,,0.3419,100,100,,,,,,,,,,,1,1,1,1
kltv.com,,,0.4223,100,100,,,,,,,,,,1,1,1,2,1
chroniclelive.co.uk,,,0.2557,100,100,,,,,,,,1,,,1,1,1,1
longwarjournal.org,,,0.5675,100,100,,,,,,,,1,,,1,1,1,1
chipandco.com,,,0.2877,200,100,,,,,,,,,,,1,1,1,1
wsbt.com,,,0.331,100,100,,,,,,,,,,1,1,1,2,1
theblacksheeponline.com,,,0.3931,200,100,,,,,,,,0,,,1,1,1,1
yumasun.com,,,0.561,2900,100,,,,,,,,,,,1,1,1,1
local8now.com,,,0.413,100,100,,,,,,,,1,,,1,1,1,1
wfmj.com,,,0.2655,100,100,,,,,,,,,,1,1,1,2,1
enidnews.com,,,0.5259,200,100,,,,,,,,,,1,0,1,1,1
wkunews.wordpress.com,,,0.4709,100,100,,,,,,,,1,,,1,1,1,1
nondoc.com,,,0.2295,100,100,,,,,,,,,,,1,1,1,1
metrojacksonville.com,,,0.2059,200,100,,,,,,,,,,,1,1,1,1
blogs.theadvocate.com,,,0.3412,200,100,,,,,,,,,,,1,1,1,1
whnt.com,,,0.4625,400,100,0.265,,,,,,,,,1,1,1,2,1
foxcharlotte.com,,,0.4625,100,100,,,,,,,,,,,1,1,1,1
mpnnow.com,,,0.2295,100,100,,,,,,,,,,1,1,1,2,1
paleomg.com,,,0.2295,100,100,,,,,,,,,,,1,0,1,1
mytwintiers.com,,,0.3623,300,100,,,,,,,,,,1,1,1,2,1
sarasotamagazine.com,,,0.414,200,100,,,,,,,,,,,1,1,1,1
gazettextra.com,,,0.2856,100,100,,,,,,,,,,1,1,1,2,1
ladbible.com,,,0.2157,100,100,,,,,,,,1,,,1,1,1,1
orleanshub.com,,,0.414,700,100,,,,,,,,0,,,1,1,1,1
zillowblog.com,,,0.4538,100,100,,,,,,,,,,,1,1,1,1
shelbystar.com,,,0.3621,100,100,,,,,,,,,,1,1,1,2,1
newgeography.com,,,0.2015,100,100,,,,,,,,,,,1,1,1,1
wcjb.com,,,0.2729,100,100,,,,,,,,,,1,1,1,2,1
nbc40.net,,,0.2496,200,100,,,,,,,,,,,1,1,1,1
klfy.com,,,0.3404,100,100,,,,,,,,,,1,1,1,2,1
sixxsense.iheart.com,,,0.2729,200,100,,,,,,,,0,,,1,1,1,1
wspa.com,,,0.2496,100,100,,,,,,,,,,1,1,1,2,1
okcthunder.com,,,0.5031,100,100,,,,,,,,0,,,1,1,1,1
wbay.com,,,0.2115,100,100,,,,,,,,,,1,1,1,2,1
25iq.com,,,0.2598,100,100,,,,,,,,,,,1,1,1,1
onpolitics.usatoday.com,,,0.4356,100,100,,,,,,,,,,,1,1,1,1
dos.myflorida.com,,,0.5142,200,100,,,,,,,,0,,,1,1,1,1
journal-news.net,,,0.3289,100,100,,,,,,,,,,1,1,1,2,1
okctalk.com,,,0.351,200,100,,,,,,,,,,,1,1,1,1
blogs.courier-journal.com,,,0.405,100,100,,,,,,,,,,,1,1,1,1
thealmanac.net,,,0.426,900,100,,,,,,,,,,,1,1,1,1
wildfiretoday.com,,,0.3045,200,100,,,,,,,,,,,1,1,1,1
14news.com,,,0.2809,100,100,,,,,,,,1,,,1,1,1,1
ndsmcobserver.com,,,0.2322,100,100,,,,,,,,,,1,1,1,2,1
beta.fortune.com,,,0.2071,100,100,,,,,,,,,,,1,1,1,1
caller.com,,,0.2322,100,100,,,,,,,,,,1,1,1,2,1
lvb.com,,,0.2176,200,100,,,,,,,,,,,1,1,1,1
houseandgarden.co.uk,,,0.2428,200,100,,,,,,,,,,,1,1,1,1
krmg.com,,,0.5484,100,100,,,,,,,,,,,1,1,1,1
rcnky.com,,,0.4172,100,100,,,,,,,,,,1,1,1,2,1
timtigner.com,,,0.5601,100,100,,,,,,,,,,,1,1,1,1
somdnews.com,,,0.2132,100,100,,,,,,,,,,1,1,1,2,1
martinoticias.com,,,0.4504,900,100,,,,,,,,,,,1,1,1,1
amarillo.com,,,0.4287,100,100,,,,,,,,,,1,0,1,1,1
empirenews.net,,,0.3139,100,100,-0.0158,,,,,,1,,,,1,1,2,1
panampost.com,,,0.4067,100,100,,,,,,,,,,,1,1,1,1
judolphins.com,,,0.5648,400,100,,,,,,,,0,,,1,1,1,1
contests.abc15.com,,,0.2757,200,100,,,,,,,,,,,1,1,1,1
extension.iastate.edu,,,0.4622,600,100,,,,,,,,,,,1,1,1,1
daystar.com,,,0.545,100,100,,,,,,,,,,1,0,1,1,1
wxedge.com,,,0.3252,100,100,,,,,,,,,,,1,1,1,1
mommysmemorandum.com,,,0.3958,200,100,,,,,,,,,,,1,1,1,1
muskogeephoenix.com,,,0.5249,100,100,,,,,,,,,,1,1,1,2,1
articles.mcall.com,,,0.2353,100,100,,,,,,,,,,,1,1,1,1
newschannel10.com,,,0.3122,100,100,,,,,,,,,,1,1,1,2,1
blog.getresponse.com,,,0.2353,100,100,,,,,,,1,,,,0,1,1,1
blog.scoutingmagazine.org,,,0.4302,100,100,,,,,,,,1,,,1,1,1,1
soundslikenashville.com,,,0.2615,100,100,,,,,,,,1,,,1,1,1,1
knightnews.com,,,0.3122,100,100,,,,,,,,1,,,1,1,1,1
realclearworld.com,,,0.2871,100,100,,,,,,,,,,,1,1,1,1
svt.se,,,0.5964,100,100,,,,,,,,,,,1,1,1,1
shockmansion.com,,,0.3122,100,100,,,,,,,,,,,1,1,1,1
wvva.com,,,0.2466,200,100,,,,,,,,,,,1,1,1,1
lifecheating.com,,,0.4864,100,100,,,,,,,,,,,1,1,1,1
wlox.com,,,0.2466,100,100,,,,,,,,,,1,1,1,2,1
hickoryrecord.com,,,0.3964,200,100,,,,,,,,,,1,1,1,2,1
blogs.abcnews.com,,,0.2466,100,100,,,,,,,,,,,1,1,1,1
neworleanscitybusiness.com,,,0.3105,100,100,,,,,,,,,,1,1,1,2,1
educationviews.org,,,0.3358,100,100,,,,,,,,,,,1,1,1,1
dodgersnation.com,,,0.4546,200,100,,,,,,,,1,,,1,1,1,1
sportstalkflorida.com,,,0.4546,300,100,,,,,,,,1,,,1,1,1,1
humanprogress.org,,,0.4989,100,100,,,,,,,,0,,,1,1,1,1
plurk.com,,,0.3848,2300,100,,,,,,,,,,,1,1,1,1
idahobusinessreview.com,,,0.4086,200,100,,,,,,,,,,1,1,1,2,1
thecnnfreedomproject.blogs.cnn.com,,,0.2846,100,100,,,,,,,,,,,1,1,1,1
famousdc.com,,,0.3605,100,100,,,,,,,,,,,1,1,1,1
journalinquirer.com,,,0.3605,200,100,,,,,,,,,,1,1,1,2,1
www1.wbrz.com,,,0.2428,100,100,,,,,,,,,,,1,1,1,1
news-herald.com,,,0.3225,100,100,,,,,,,,,,1,1,1,2,1
nsjonline.com,,,0.533,200,100,,,,,,,,,,1,1,1,2,1
awkwardfamilyphotos.com,,,0.215,100,100,,,,,,,,,,,1,1,1,1
kfvs12.com,,,0.215,100,100,,,,,,,,,,1,1,1,2,1
utahbusiness.com,,,0.4895,100,100,,,,,,,,,,,1,1,1,1
my9nj.com,,,0.215,100,100,,,,,,,,,,1,1,1,2,1
arklatexhomepage.com,,,0.2965,200,100,,,,,,,,,,1,1,1,2,1
sungazette.com,,,0.2819,100,100,,,,,,,,,,1,1,1,2,1
startlandnews.com,,,0.2819,300,100,,,,,,,,,,,1,1,1,1
sdxcentral.com,,,0.3347,200,100,,,,,,,,,,,1,1,1,1
worldaffairsjournal.org,,,0.3602,100,100,,-0.1666666667,,,,,,,,,1,1,1,1
newsadvance.com,,,0.3471,100,100,,,,,,,,,,1,1,1,2,1
theind.com,,,0.4463,100,100,,,,,,,,,,,1,1,1,1
fortmilltimes.com,,,0.3209,100,100,,,,,,,,,,,1,1,1,1
hotpagenews.com,,,0.4223,200,100,,,,,,,,,,,1,1,1,1
tampabaynewswire.com,,,0.5153,100,100,,,,,,,,,,,1,1,1,1
standardspeaker.com,,,0.2101,200,100,,,,,,,,,,1,1,1,2,1
aranews.net,,,0.559,100,100,,,,,,,,,,,1,1,1,1
en.kremlin.ru,,,0.4698,100,100,,0.08333333333,,,,,0,,,,1,1,1,1
khak.com,,,0.2221,400,100,,,,,,,,0,,,1,1,1,1
glasgowdailytimes.com,,,0.2791,1000,100,,,,,,,,,,1,0,1,1,1
trivalleycentral.com,,,0.4829,100,100,,,,,,,,,,1,1,1,2,1
shawneedispatch.com,,,0.5936,100,100,,,,,,,,,,1,0,1,1,1
newsmasterapp.com,,,0.2221,300,100,,,,,,,,,,,1,1,1,1
kwtx.com,,,0.2221,100,100,,,,,,,,,,1,1,1,2,1
wwmt.com,,,0.3335,100,100,,,,,,,,,,1,1,1,2,1
meanstreetsoma.com,,,0.4829,100,100,,,,,,,,0,,,1,1,1,1
myfoxhouston.com,,,0.251,100,100,,,,,,,,,,,1,1,1,1
paulsohn.org,,,0.4829,100,100,,,,,,,,,,,1,1,1,1
thenewsenterprise.com,,,0.4726,100,100,,,,,,,,,,1,1,1,2,1
allthingsplc.info,,,0.3463,100,100,,,,,,,,,,,1,1,1,1
parjustlisted.com,,,0.542,900,100,,,,,,,,,,,1,1,1,1
capjournal.com,,,0.542,100,100,,,,,,,,,,1,1,1,2,1
prbuzz.com,,,0.4238,100,100,,,,,,,,,,,1,1,1,1
darlingmagazine.org,,,0.3727,100,100,,,,,,,,0,,,1,1,1,1
joplinglobe.com,,,0.3463,700,100,,,,,,,,,,1,1,1,2,1
wbtw.com,,,0.2048,100,100,,,,,,,,,,1,1,1,2,1
brookelynnbooks.com,,,0.5859,100,100,,,,,,,,,,,1,1,1,1
k2radio.com,,,0.3727,100,100,,,,,,,,,,,1,1,1,1
dailyamerican.com,,,0.4726,300,100,,,,,,,,,,1,1,1,2,1
michaelnichols.org,,,0.3859,100,100,,,,,,,,,,,1,1,1,1
abc-7.com,,,0.4118,100,100,,,,,,,,,,,1,1,1,1
detnews.com,,,0.2761,100,100,,,,,,,,,,,1,1,1,1
statesville.com,,,0.2761,100,100,,,,,,,,,,1,1,1,2,1
influencers.smallbiztrends.com,,,0.3045,100,100,,,,,,,,,,,1,1,1,1
particlenews.com,,,0.2172,200,100,,,,,,,,0,,,1,1,1,1
timeswv.com,,,0.247,100,100,,,,,,,,,,1,1,1,2,1
cantonrep.com,,,0.3176,100,100,,,,,,,,,,1,1,1,2,1
riabiz.com,,,0.4507,200,100,,,,,,,,,,,1,1,1,1
jerusalemonline.com,,,0.3455,100,100,,,,,,,,,,,1,1,1,1
fox10tv.com,,,0.5697,100,100,,,,,,,,,,1,1,1,2,1
uviart.blogspot.com,,,0.3176,300,100,,,,,,,,,,,1,1,1,1
blogs.nvidia.com,,,0.2299,100,100,,,,,,,1,,,,0,1,1,1
ftvlive.com,,,0.4253,100,100,,,,,,,,,,,1,1,1,1
epictimes.com,,,0.5236,100,100,,,,,,,,,,,1,1,1,1
gamedayr.com,,,0.4756,100,100,,,,,,,,,,,1,1,1,1
wcyb.com,,,0.2598,300,100,,,,,,,,,,1,1,1,2,1
mdjonline.com,,,0.2428,100,100,,,,,,,,,,1,1,1,2,1
robesonian.com,,,0.5139,500,100,,,,,,,,,,1,1,1,2,1
order-order.com,,,0.3863,100,100,,,,,,,,0,,,1,1,1,1
elkodaily.com,,,0.3863,200,100,,,,,,,,,,1,1,1,2,1
wben.com,,,0.4391,100,100,,,,,,,,,,,1,1,1,1
225batonrouge.com,,,0.359,300,100,,,,,,,,,,,1,1,1,1
columbustelegram.com,,,0.5139,100,100,,,,,,,,,,1,1,1,2,1
thecollegeprepster.com,,,0.3446,100,100,,,,,,,,,,,1,1,1,1
areadevelopment.com,,,0.4002,100,100,,,,,,,,,,,1,1,1,1
elderofziyon.blogspot.com,,,0.4532,200,100,,,,,,,,,,,1,1,1,1
gantdaily.com,,,0.225,100,100,,,,,,,,,,1,1,1,2,1
portcitydaily.com,,,0.3446,200,100,,,,,,,,1,,,1,1,1,1
gronknation.com,,,0.4002,100,100,,,,,,,,0,,,1,1,1,1
technicallyteamann.com,,,0.225,100,100,,,,,,,,,,,1,1,1,1
americantowns.com,,,0.3296,100,100,,,,,,,,,,,1,1,1,1
bdtonline.com,,,0.2999,100,100,,,,,,,,,,1,1,1,2,1
newstalkflorida.com,,,0.2999,300,100,,,,,,,,,,,1,1,1,1
tmcnet.com,,,0.4143,100,100,,,,,,,,,,,1,1,1,1
blogs.mcall.com,,,0.2383,100,100,,,,,,,,,,,1,1,1,1
positivemed.com,,,0.2383,100,100,,,,,,,,,,,1,1,1,1
catchdesmoines.com,,,0.2695,200,100,,,,,,,,,,,1,1,1,1
aztechbeat.com,,,0.2695,300,100,,,,,,,,,,,1,1,1,1
statisticbrain.com,,,0.2063,100,100,,,,,,,,,,,1,1,1,1
valleycentral.com,,,0.4932,200,100,0.0592,,,,,,,,,1,1,1,2,1
pulse.ng,,,0.2063,100,100,,,,,,,,,,,1,1,1,1
ktvl.com,,,0.2999,300,100,,,,,,,,,,1,1,1,2,1
wvec.com,,,0.2197,100,100,,,,,,,,,,1,1,1,2,1
courier-tribune.com,,,0.2197,100,100,,,,,,,,,,1,1,1,2,1
nbc15.com,,,0.2197,100,100,,,,,,,,,,1,1,1,2,1
blogs.goerie.com,,,0.3437,100,100,,,,,,,,0,,,1,1,1,1
943thepoint.com,,,0.2833,100,100,,,,,,,,,,,1,1,1,1
carsonnow.org,,,0.2974,100,100,,,,,,,,,,,1,1,1,1
calgarysun.com,,,0.2658,100,100,,,,,,,,,,,1,1,1,1
nbc11news.com,,,0.2974,200,100,,,,,,,,,,1,1,1,2,1
susansdisneyfamily.com,,,0.497,300,100,,,,,,,,,,,1,1,1,1
on.sctimes.com,,,0.2974,200,100,,,,,,,,,,,1,1,1,1
krgv.com,,,0.4435,100,100,,,,,,,,1,,,1,1,1,1
