domain,Include as News? (Y/N),Coding Notes,score,rounded_n_shares,rounded_n_accts,fb_score,mturk_score,budak_score,allsides_score,allsides_score_community,pew_score,news_fakenews_proj,news_googlenews,news_manual,news_tvnews_data,news_webshrinker,news_ribiero,news_n,news_is_news
foxnews.com,y,,0.6079,148600,38300,0.7754,0.25,0.1319918145,0.5,1,0.416,1,,,,1,1,2,1
theblaze.com,y,,0.7889,30400,6900,0.8887,0.5,,1,0.5,0.17,1,,,,1,1,2,1
breitbart.com,y,,0.7419,34500,6800,0.9136,0.8333333333,0.1777702243,1,1,0.116,1,,,,1,1,2,1
dailycaller.com,y,,0.6958,25900,6600,0.8697,0.75,,1,1,,1,,,,1,1,2,1
washingtontimes.com,y,,0.6297,10500,5600,0.6975,-0.25,,0.5,1,,1,,,,1,1,2,1
nationalreview.com,y,,0.6361,11400,5300,0.9009,0.4166666667,,1,1,,1,,,,1,1,2,1
insider.foxnews.com,y,,0.7916,15100,4800,0.8239,-0.08333333333,,,,,1,,,,1,1,2,1
townhall.com,y,,0.8498,16700,4300,0.9263,0.5833333333,,1,1,,1,,,,1,0,2,1
weeklystandard.com,y,,0.6389,6700,3800,0.9074,,,1,0.5,,1,,,,1,1,2,1
video.foxnews.com,y,,0.7234,7500,3600,0.838,,,,,,1,,,,1,1,2,1
zerohedge.com,y,,0.6771,12800,3400,0.4721,0,,,,,1,,,,0,0,1,1
ijr.com,y,,0.63,9600,3400,,0.6666666667,,,,,1,,,,1,1,2,1
thefederalist.com,y,,0.7078,8200,3400,0.8559,1,,0.5,1,,1,,,,1,1,2,1
infowars.com,y,,0.7817,13300,3400,0.5997,0.5833333333,,1,1,,1,,,,1,1,2,1
newsmax.com,y,,0.6879,11500,3400,0.7697,0.4166666667,,1,0.5,,1,,,,1,1,2,1
desiringgod.org,n,not vcurrent events,0.8553,12100,3300,,,,,,,1,,,,0,1,1,1
thegatewaypundit.com,y,,0.8635,23300,3300,0.9389,,,1,1,,1,,,,1,1,2,1
freebeacon.com,y,,0.7926,8500,2900,0.8778,,,1,0.5,,1,,,,1,1,2,1
totalfratmove.com,y,,0.6603,5300,2900,,,,,,,1,,,,0,1,1,1
dailywire.com,y,,0.8496,7200,2500,,,,1,1,,1,,,,1,1,2,1
judicialwatch.org,y,,0.8639,10600,2400,0.8287,,,0.5,1,,1,,,,0,0,1,1
foxbusiness.com,y,,0.6062,4000,2300,,0.5,,,,,1,,,,0,1,1,1
allenbwest.com,y,Not u.s. ,0.9115,7100,2300,0.8918,,,,,,1,,,,1,1,2,1
twitchy.com,y,,0.8755,5800,2300,0.9375,,,,,,1,,,,1,1,2,1
cnsnews.com,y,,0.8578,4100,2200,0.89865,0.5,,1,0.5,,1,,,,1,1,2,1
donaldjtrump.com,n,,0.6936,5300,2200,,0.5,,,,,0,,,,1,1,1,1
conservativetribune.com,y,,0.8741,9800,2200,0.8866,1,,,,,1,,,,1,1,2,1
relm.ag,n,Link doesn't load,0.6547,7300,2000,,,,,,,1,,,,0,1,1,1
redstate.com,y,,0.7672,5400,2000,0.9624,0.75,,,,,1,,,,1,1,2,1
truthfeed.com,n,Dead link,0.8711,12300,2000,,,,,,,1,,,,1,1,2,1
nation.foxnews.com,y,,0.6935,3700,1900,0.9012,0.5833333333,,,,,1,,,,0,1,1,1
pjmedia.com,y,,0.8157,4700,1900,0.9125,0,,,,,1,,,,1,1,2,1
dailysign.al,y,,0.8804,6400,1800,,,,,,,,,,,1,1,1,1
therightscoop.com,y,,0.8978,3600,1800,0.9275,,,,,,1,,,,1,1,2,1
aclj.org,y,,0.8922,20100,1800,0.9268,,,,,,1,,,,0,1,1,1
lifezette.com,y,,0.8501,3600,1700,,0,,,,,1,,,,1,1,2,1
westernjournalism.com,y,,0.8821,6800,1700,0.8991,,,1,0.5,,1,,,,1,1,2,1
hotair.com,y,,0.8293,3800,1700,0.9247,0.5,,0.5,1,,1,,,,1,1,2,1
youngcons.com,y,,0.9023,3900,1700,0.9685,,,,,,1,,,,1,1,2,1
conservativereview.com,y,,0.9036,4600,1600,,0.3333333333,,,,,1,,,,0,1,1,1
newsbusters.org,y,,0.8702,2600,1500,0.9168,0,,1,1,,1,,,,1,1,2,1
bizpacreview.com,y,,0.887,5900,1500,0.9142,,,,,,1,,,,1,1,2,1
christianpost.com,y,,0.6889,2500,1400,0.6722,0.25,,,,,1,,,,0,1,1,1
christianitytoday.com,y,,0.6787,2900,1400,,,,,,,1,,,,0,1,1,1
americanthinker.com,y,,0.8718,4000,1400,0.9112,,,1,0.5,,1,,,,1,1,2,1
hannity.com,y,,0.9102,2800,1300,0.9444,,,,,0.302,1,,,,1,0,2,1
wnd.com,y,,0.8699,3800,1300,0.9013,0.08333333333,,1,1,,1,,,,1,1,2,1
truepundit.com,y,,0.8578,6900,1300,,,,,,,,0,,,1,1,1,1
dailysignal.com,y,,0.8842,2400,1300,0.9319,0.3333333333,,,,,1,,,,1,1,2,1
lifenews.com,y,,0.8814,4500,1300,0.9664,,,,,,1,,,,0,1,1,1
thegospelcoalition.org,y,,0.8696,3300,1300,,,,,,,1,,,,0,1,1,1
footballscoop.com,y,,0.6034,2300,1200,,,,,,,,1,,,1,1,1,1
tedcruz.org,n,,0.9381,3100,1200,,,,,,,0,,,,1,0,1,1
investors.com,y,,0.7217,1700,1100,,0,,0.5,1,,1,,,,0,1,1,1
frontpagemag.com,y,,0.8359,2700,1100,0.9284,,,1,1,,1,,,,1,1,2,1
louderwithcrowder.com,y,,0.9148,2300,1000,,,,,,,1,,,,0,1,1,1
yournewswire.com,y,,0.7037,1700,1000,-0.2572,,,,,,1,,,,1,0,2,1
lsh.re,n,Non u.s. ,0.6063,2400,1000,,,,,,,,,,,1,1,1,1
circa.com,n,,0.7039,1500,900,,,,,,,,0,,,1,1,1,1
waynedupree.com,y,,0.8901,2400,900,,,,,,,1,,,,1,1,2,1
theconservativetreehouse.com,y,,0.8907,2000,900,,0.25,,,,,1,,,,1,1,2,1
mrctv.org,y,,0.8813,1800,800,0.8636,,,,,,,1,,,1,1,1,1
glennbeck.com,y,,0.9013,1800,800,0.969,,,,,0.25,1,,,,1,0,2,1
theresurgent.com,y,,0.7598,2400,800,,,,,,,1,,,,1,1,2,1
relevantmagazine.com,y,,0.6889,1300,800,,,,,,,1,,,,0,1,1,1
conservativefighters.com,y,,0.8533,2600,800,,,,,,,,0,,,1,1,1,1
babylonbee.com,n,Parody site ,0.8258,2900,800,,,,,,,0,,,,1,1,1,1
radio.foxnews.com,y,,0.8101,1100,800,0.6973,,,,,,1,,,,1,1,2,1
weaselzippers.us,y,,0.9087,1400,700,1.0295,,,,,,,0,,,1,1,1,1
outkickthecoverage.com,y,,0.7594,1100,700,,,,,,,,1,,,1,1,1,1
lostlettermen.com,n,Link won't load,0.6005,1000,700,,,,,,,,,,,1,1,1,1
theamericanmirror.com,y,,0.8964,1100,700,,,,,,,1,,,,0,1,1,1
rasmussenreports.com,y,,0.7963,900,700,,0.1666666667,,,,,1,,,,1,1,2,1
michellemalkin.com,y,,0.9344,1100,700,,,,1,0.5,,,,,,1,1,1,1
spectator.org,y,,0.8369,1400,700,,,,1,1,,,1,,,1,1,1,1
mobile.wnd.com,y,,0.8676,1000,700,,,,,,,,0,,,1,1,1,1
kake.com,y,,0.6701,1700,700,,,,,,,,,,1,1,1,2,1
floridadisaster.org,n,,0.6388,800,600,,,,,,,,0,,,1,1,1,1
americanlookout.com,y,,0.8947,1100,600,,,,,,,,0,,,1,1,1,1
dennismichaellynch.com,y,,0.8671,1900,600,,,,,,,1,,,,1,1,2,1
powerlineblog.com,y,,0.8842,1300,600,,,,,,,,1,,,1,1,1,1
100percentfedup.com,y,,0.8884,1300,600,0.856,,,,,,1,,,,1,1,2,1
chicksontheright.com,y,,0.9126,2000,600,,,,,,,1,,,,0,1,1,1
endingthefed.com,y,,0.8902,1300,600,,,,,,,1,,,,1,1,2,1
pamelageller.com,y,,0.8636,1500,600,0.8632,,,,,,1,,,,0,0,1,1
rushlimbaugh.com,y,,0.8715,1300,600,1.0077,,,,,0.282,,1,,,1,1,1,1
qpolitical.com,y,,0.6866,800,600,0.861,,,,,,1,,,,0,1,1,1
truthrevolt.org,y,,0.8777,2300,600,0.8805,,,,,,,0,,,1,1,1,1
redstatewatcher.com,y,,0.8571,1700,600,,,,,,,1,,,,1,1,2,1
thetruthdivision.com,n,link doesn't load,0.9208,1000,600,,,,,,,,0,,,1,1,1,1
faithwire.com,y,,0.8663,900,600,,,,,,,,0,,,1,1,1,1
teaparty.org,n,,0.9077,2000,500,0.9423,,,,,,1,,,,1,0,2,1
okstate.com,n,,0.6831,1000,500,,,,,,,1,,,,0,1,1,1
prepbaseballreport.com,n,,0.6678,1400,500,,,,,,,,0,,,1,1,1,1
amp.dailycaller.com,y,,0.6115,700,500,,,,,,,,0,,,1,1,1,1
madworldnews.com,y,,0.8051,1000,500,0.8609,,,,,,1,,,,1,1,2,1
dcclothesline.com,y,,0.8275,1700,500,0.806,,,,,,1,,,,1,1,2,1
canadafreepress.com,y,Non u.s.,0.8944,1400,500,,-0.4166666667,,,,,,,,,1,1,1,1
tpnn.com,n,link doesn't load,0.8931,1500,500,0.9323,,,,,,,,,,1,1,1,1
billoreilly.com,y,,0.9113,700,500,,,,,,,1,,,,1,1,2,1
