domain,Include as News? (Y/N),Coding Notes,score,rounded_n_shares,rounded_n_accts,fb_score,mturk_score,budak_score,allsides_score,allsides_score_community,pew_score,news_fakenews_proj,news_googlenews,news_manual,news_tvnews_data,news_webshrinker,news_ribiero,news_n,news_is_news
promotions.people.com,,,0.0974,100,100,,,,,,,,,,,1,1,1,1
kdrv.com,,,0.1539,600,100,,,,,,,,,,1,1,1,2,1
sctimes.com,,,-0.0448,200,100,,,,,,,,,,1,1,1,2,1
wboy.com,,,0.1722,300,100,,,,,,,,,,1,1,1,2,1
jetsetmag.com,,,-0.0236,400,100,,,,,,,,0,,,1,1,1,1
maritime-executive.com,,,0.1424,200,100,,,,,,,,,,,1,1,1,1
lambgoat.com,,,-0.1274,200,100,,,,,,,,0,,,1,1,1,1
oddee.com,,,-0.0822,100,100,,,,,,,,,,,1,1,1,1
juneauempire.com,,,-0.1741,200,100,,,,,,,,,,1,1,1,2,1
blog.nola.com,,,0.1235,200,100,,,,,,,,1,,,1,1,1,1
centraljersey.com,,,-0.1506,100,100,,,,,,,,,,1,1,1,2,1
eqbot.com,,,-0.1923,700,100,,,,,,,,,,,1,1,1,1
blogs.houstonpress.com,,,-0.1923,100,100,,,,,,,,,,,1,1,1,1
kykernel.com,,,0.1682,200,100,,,,,,,,,,1,0,1,1,1
associationsnow.com,,,-0.1923,200,100,,,,,,,,1,,,1,1,1,1
longisland.com,,,0.0789,200,100,,,,,,,,,,,1,1,1,1
todayhealth.today.msnbc.msn.com,,,0.0988,100,100,,,,,,,,,,,1,1,1,1
raiders.com,,,0.1755,300,100,,,,,,,1,,,,0,1,1,1
ancient-origins.net,,,0.0789,300,100,,,,,,,,1,,,1,0,1,1
xda-developers.com,,,0.0587,200,100,,,,,,,1,,,,0,1,1,1
yourhub.denverpost.com,,,-0.1386,200,100,,,,,,,,,,,1,1,1,1
adelaidenow.com.au,,,-0.0409,100,100,,0,,,,,,,,,1,1,1,1
the-digital-reader.com,,,-0.1325,200,100,,,,,,,,,,,1,1,1,1
guff.com,,,-0.1028,100,100,,,,,,,1,,,,1,1,2,1
newyork.newsday.com,,,-0.1264,300,100,,,,,,,,,,,1,1,1,1
ubergizmo.com,,,0.0931,100,100,,,,,,,,1,,,1,1,1,1
abc10.com,,,0.1524,100,100,,,,,,,,,,1,1,1,2,1
modernmom.com,,,0.1131,100,100,,,,,,,,,,,1,1,1,1
wate.com,,,0.198,200,100,,,,,,,,,,1,1,1,2,1
jns.org,,,0.0798,200,100,,,,,,,,,,,1,1,1,1
marinij.com,,,-0.1937,100,100,,,,,,,,,,1,1,1,2,1
cityofbasketballlove.com,,,0.1204,300,100,,,,,,,,0,,,1,1,1,1
valleynewslive.com,,,-0.0276,100,100,,,,,,,,,,1,1,1,2,1
myfoxatlanta.com,,,0.0379,100,100,,,,,,,,,,,1,1,1,1
newjerseyhills.com,,,0.179,200,100,,,,,,,,,,1,1,1,2,1
news.fsu.edu,,,0.1598,200,100,,,,,,,,1,,,1,1,1,1
nhbr.com,,,0.0015,200,100,,,,,,,,,,1,1,1,2,1
montereyherald.com,,,-0.138,100,100,,,,,,,,,,1,1,1,2,1
westfaironline.com,,,-0.1626,200,100,,,,,,,,,,1,1,1,2,1
eastoregonian.com,,,0.1076,200,100,,,,,,,,,,1,1,1,2,1
27east.com,,,-0.0899,200,100,,,,,,,,,,1,1,1,2,1
cyberscoop.com,,,0.0234,300,100,,,,,,,,,,,1,1,1,1
wrcbtv.com,,,0.1477,100,100,,,,,,,,,,1,1,1,2,1
sg.news.yahoo.com,,,-0.1564,100,100,,,,,,,,1,,,1,1,1,1
corriere.it,,,-0.1817,200,100,,,,,,,,1,,,1,1,1,1
wbjournal.com,,,-0.1564,200,100,,,,,,,,,,1,1,1,2,1
postindependent.com,,,0.0944,400,100,,,,,,,,,,1,1,1,2,1
abovethecrowd.com,,,-0.0598,100,100,,,,,,,,,,,1,1,1,1
technicianonline.com,,,0.115,100,100,,,,,,,,,,1,1,1,2,1
louisvilleky.gov,,,-0.1007,200,100,,,,,,,,,,,1,1,1,1
robbreport.com,,,-0.0069,200,100,,,,,,,,1,,,1,1,1,1
nevadaappeal.com,,,0.1226,200,100,,,,,,,,,,1,1,1,2,1
tweetjoke.co,,,-0.0297,300,100,,,,,,,,,,,1,1,1,1
khon2.com,,,0.1429,100,100,,0,,,,,,,,1,0,1,1,1
fox26houston.com,,,0.0594,100,100,,,,,,,,,,1,1,1,2,1
unian.info,,,0.0883,300,100,,,,,,,,,,,1,1,1,1
blog.mysanantonio.com,,,-0.0228,100,100,,,,,,,,1,,,1,1,1,1
blogmaverick.com,,,0.1708,100,100,,,,,,,,0,,,1,1,1,1
wrestlingnewspost.com,,,0.0883,700,100,,,,,,,,0,,,1,1,1,1
jhnewsandguide.com,,,0.1094,300,100,,,,,,,,,,1,1,1,2,1
sciencealert.com.au,,,-0.0699,100,100,,,,,,,,,,,1,1,1,1
thehypemagazine.com,,,-0.1952,200,100,,,,,,,,,,1,0,1,1,1
3news.co.nz,,,-0.0941,100,100,,,,,,,,,,,1,1,1,1
myfoxchicago.com,,,0.1906,100,100,-0.342,,,,,,,,,,1,1,1,1
moneyland.time.com,,,-0.0391,100,100,,,,,,,,,,,1,1,1,1
allgov.com,,,-0.1564,100,100,,,,,,,,,,,1,1,1,1
koreatimes.co.kr,,,0.0147,200,100,,,,,,,,,,,1,1,1,1
rdmag.com,,,-0.0805,400,100,,,,,,,,,,,1,1,1,1
paulocoelhoblog.com,,,-0.1053,100,100,,,,,,,,,,,1,1,1,1
exitevent.com,,,-0.056,200,100,,,,,,,,,,,1,1,1,1
centralkynews.com,,,0.1664,400,100,,,,,,,,,,1,0,1,1,1
katv.com,,,0.1035,500,100,,,,,,,,,,1,1,1,2,1
lifeinc.today.com,,,-0.0805,100,100,,,,,,,,,,,1,1,1,1
fiercecable.com,,,-0.0012,300,100,,,,,,,,,,,1,1,1,1
kayfabenews.com,,,0.0896,300,100,,,,,,,,0,,,1,1,1,1
daily-times.com,,,0.045,300,100,,,,,,,,,,1,1,1,2,1
courantblogs.com,,,-0.0985,300,100,,,,,,,,,,,1,1,1,1
cyclingtips.com,,,-0.1499,200,100,,,,,,,,,,,1,1,1,1
transportation.gov,,,-0.0735,100,100,,,,,,,,0,,,1,1,1,1
arabianbusiness.com,,,-0.1763,100,100,,,,,,,,1,,,1,1,1,1
ansa.it,,,-0.0985,200,100,,,,,,,,,,,1,1,1,1
in.news.yahoo.com,,,-0.1698,100,100,,,,,,,,,,,1,1,1,1
rbth.com,,,-0.0176,200,100,,,,,,,,,,,1,1,1,1
beta.dallasnews.com,,,-0.1968,100,100,,,,,,,,0,,,1,1,1,1
norwichbulletin.com,,,0.1192,200,100,,,,,,,1,,,1,1,1,3,1
theprp.com,,,-0.0102,100,100,,,,,,,,0,,,1,1,1,1
readfrontier.org,,,-0.1631,100,100,,,,,,,,0,,,1,1,1,1
stlouis.cbslocal.com,,,-0.1364,100,100,,,,,,,,1,,,1,1,1,1
thevane.gawker.com,,,-0.1631,100,100,,,,,,,,,,,1,1,1,1
kjonline.com,,,0.0603,100,100,,,,,,,,,,,1,1,1,1
article.wn.com,,,0.0138,200,100,,,,,,,,0,,,1,1,1,1
jconline.com,,,0.091,100,100,,,,,,,,,,1,1,1,2,1
odwyerpr.com,,,0.0214,100,100,,,,,,,,,,,1,1,1,1
niagara-gazette.com,,,0.1133,500,100,,,,,,,,,,1,1,1,2,1
atimes.com,,,0.045,200,100,,,,,,,,,,,1,1,1,1
houston.culturemap.com,,,0.091,100,100,,,,,,,,1,,,1,1,1,1
editorandpublisher.com,,,-0.0701,100,100,,,,,,,,,,,1,1,1,1
bild.de,,,0.1436,300,100,,,,,,,,1,,,1,1,1,1
llnyc.com,,,0.0291,200,100,,,,,,,,,,,1,1,1,1
wyofile.com,,,0.005,1300,100,,,,,,,,,,,1,1,1,1
armenianweekly.com,,,-0.0196,300,100,,,,,,,,,,1,1,1,2,1
dailyindependent.com,,,0.0761,200,100,,,,,,,,,,1,1,1,2,1
toxel.com,,,0.005,100,100,,,,,,,,,,,1,1,1,1
about.att.com,,,-0.0889,200,100,,,,,,,,0,,,1,1,1,1
wtvq.com,,,0.1737,200,100,,,,,,,,,,1,1,1,2,1
alternativenation.net,,,0.0127,100,100,,,,,,,,1,,,1,1,1,1
thereporteronline.com,,,0.1298,300,100,,,,,,,,,,1,1,1,2,1
dailybreeze.com,,,-0.0628,100,100,,,,,,,,,,1,1,1,2,1
long-island.newsday.com,,,-0.0889,200,100,,,,,,,,,,,1,1,1,1
abs-cbnnews.com,,,-0.1426,200,100,,,,,,,,,,,1,1,1,1
kirotv.com,,,0.1382,100,100,-0.1907,,,,,,,,,1,1,1,2,1
missuniverse.com,,,0.1823,100,100,,,,,,,,0,,,1,1,1,1
timesofsandiego.com,,,-0.1083,200,100,,,,,,,,,,,1,1,1,1
soapcentral.com,,,0.045,200,100,,,,,,,,0,,,1,1,1,1
worcestermag.com,,,-0.1634,100,100,,,,,,,,1,,,1,1,1,1
oceandrive.com,,,0.1823,100,100,,,,,,,,,,,1,1,1,1
wsfa.com,,,0.1467,100,100,0.1107,,,,,,,,,1,1,1,2,1
arkansasmatters.com,,,0.0286,100,100,,,,,,,,1,,,1,1,1,1
bigappled.com,,,-0.0741,200,100,,,,,,,,,,,1,1,1,1
wmcactionnews5.com,,,0.1239,100,100,,,,,,,,1,,,1,1,1,1
doug-sandler-3bnl.squarespace.com,,,0.191,2100,100,,,,,,,,,,,1,1,1,1
erietvnews.com,,,0.191,100,100,,,,,,,,,,,1,1,1,1
mobile.news.com.au,,,0.1239,100,100,,,,,,,,,,,1,1,1,1
nwaonline.com,,,-0.0476,100,100,,,,,,,,,,1,1,1,2,1
politics.suntimes.com,,,-0.1564,100,100,,,,,,,,,,,1,1,1,1
pasadenastarnews.com,,,-0.0476,100,100,,,,,,,,,,1,1,1,2,1
techvibes.com,,,0.1553,100,100,,,,,,,,,,,1,1,1,1
news.slashdot.org,,,-0.1493,200,100,,,,,,,,,,,1,1,1,1
folioweekly.com,,,0.0367,300,100,,,,,,,,,,1,1,1,2,1
anonhq.com,,,0.0613,100,100,-0.4102,,,,,,1,,,,1,1,2,1
lego.gizmodo.com,,,0.0367,100,100,,,,,,,,,,,1,1,1,1
abc6onyourside.com,,,0.1325,100,100,,,,,,,,,,1,1,1,2,1
flashalert.net,,,-0.1211,100,100,,,,,,,,0,,,1,1,1,1
newschannel9.com,,,0.1998,100,100,,,,,,,,,,1,1,1,2,1
airspacemag.com,,,-0.032,100,100,,,,,,,,,,,1,1,1,1
pjstar.com,,,0.045,100,100,,,,,,,,,,1,1,1,2,1
streamingmedia.com,,,0.094,200,100,,,,,,,,,,,1,1,1,1
news.wbfo.org,,,-0.142,100,100,,,,,,,,1,,,1,1,1,1
huzlers.com,,,0.0697,100,100,-0.4188,,,,,,1,,,,1,1,2,1
yro.slashdot.org,,,-0.1137,100,100,,,,,,,,,,,1,1,1,1
offgridquest.com,,,-0.1137,100,100,,,,,,,,,,,1,1,1,1
interactives.dallasnews.com,,,-0.1637,100,100,,,,,,,,1,,,1,1,1,1
insidebayarea.com,,,-0.1934,100,100,,,,,,,,,,,1,1,1,1
splicetoday.com,,,-0.1062,400,100,,,,,,,,,,,1,1,1,1
ca.reuters.com,,,0.1957,100,100,,,,,,,,,,,1,1,1,1
runnerspace.com,,,0.15,100,100,,,,,,,,0,,,1,1,1,1
japantoday.com,,,0.0534,200,100,,,,,,,,,,,1,1,1,1
yle.fi,,,0.0281,100,100,,,,,,,,,,,1,0,1,1
theherald.com.au,,,-0.1062,100,100,,,,,,,,,,,1,1,1,1
einnews.com,,,-0.0241,100,100,,,,,,,,1,,,1,1,1,1
thespiritscience.net,,,0.0534,100,100,,,,,,,,,,,1,1,1,1
space.io9.com,,,-0.1564,100,100,,,,,,,,,,,1,1,1,1
idsnews.com,,,0.0105,100,100,,,,0,0,,,,,1,1,1,2,1
jetreidliterary.blogspot.com,,,-0.0429,100,100,,,,,,,,,,,1,1,1,1
wrestlinginc.com,,,0.0619,100,100,,,,,,,,1,,,1,1,1,1
collegian.com,,,-0.1564,500,100,,,,,,,,,,1,1,1,2,1
bakersfield.com,,,-0.0985,100,100,,,,,,,,,,1,1,1,2,1
dailyiowan.com,,,-0.0704,100,100,,,,,,,,,,1,1,1,2,1
govloop.com,,,-0.0704,200,100,,,,,,,,,,,1,1,1,1
qconline.com,,,0.045,100,100,,,,,,,,,,1,1,1,2,1
bjpenn.com,,,0.1913,100,100,,,,,,,,1,,,1,1,1,1
thewesterlysun.com,,,-0.0077,300,100,,,,,,,,,,1,1,1,2,1
sgvtribune.com,,,-0.0625,100,100,,,,,,,,,,1,1,1,2,1
fistfuloftalent.com,,,0.0705,300,100,,,,,,,,,,,1,1,1,1
tech.slashdot.org,,,0.1202,100,100,,,,,,,,,,,1,1,1,1
kitv.com,,,-0.0265,100,100,,,,,,,,,,1,1,1,2,1
thestarphoenix.com,,,-0.0828,100,100,,,,,,,,,,,1,1,1,1
inagist.com,,,0.0007,100,100,,,,,,,,,,,1,1,1,1
go.cnn.com,,,-0.1118,100,100,,,,,,,1,,,,0,1,1,1
meetingsnet.com,,,0.0007,200,100,,,,,,,,,,,1,1,1,1
newshub.co.nz,,,-0.0828,100,100,,,,,,,,1,,,1,1,1,1
moneywatch.bnet.com,,,0.0537,100,100,,,,,,,,,,,1,1,1,1
skynews.com.au,,,0.1535,100,100,,,,,,,,1,,,1,1,1,1
ibtimes.com.au,,,-0.1414,100,100,,,,,,,,1,,,1,1,1,1
highlighthollywood.com,,,0.1535,200,100,,,,,,,,,,,1,1,1,1
theislandnow.com,,,-0.0181,400,100,,,,,,,,,,1,1,1,2,1
on.wlbz2.com,,,0.1136,200,100,,,,,,,,,,,1,1,1,1
thurrott.com,,,0.1866,300,100,,,,,,,,,,,1,1,1,1
crainscleveland.com,,,0.1384,100,100,,,,,,,,,,1,1,1,2,1
wpdh.com,,,0.0883,200,100,,,,,,,,,,,1,1,1,1
blog.masslive.com,,,0.0883,100,100,,,,,,,,1,,,1,1,1,1
weatherplus.blog.palmbeachpost.com,,,-0.0181,400,100,,,,,,,,1,,,1,1,1,1
worldobserveronline.com,,,-0.0665,100,100,,,,,,,,,,,1,1,1,1
cityweekly.net,,,-0.0958,100,100,,,,,,,,,,1,1,1,2,1
fairfieldcitizenonline.com,,,-0.0665,1300,100,,,,,,,,,,1,1,1,2,1
themonitor.com,,,0.1228,100,100,,,,,,,,,,1,1,1,2,1
wmctv.com,,,0.0974,100,100,,,,,,,,,,1,1,1,2,1
secure.interactiveticketing.com,,,-0.0096,100,100,,,,,,,,,,,1,1,1,1
crunchbase.com,,,0.0974,100,100,,,,,,,,,,,1,1,1,1
news.wjct.org,,,0.0974,400,100,,,,,,,,,,,1,1,1,1
worldcrunch.com,,,-0.1877,100,100,,,,,,,,,,,1,1,1,1
d24w6bsrhbeh9d.cloudfront.net,,,0.045,100,100,,,,,,,,,,,1,1,1,1
interpretermag.com,,,0.0268,200,100,,,,,,,,,,,1,1,1,1
photos.nola.com,,,-0.0292,100,100,,,,,,,,,,,1,1,1,1
photoblog.nbcnews.com,,,-0.0876,100,100,,,,,,,,,,,1,1,1,1
national.suntimes.com,,,0.054,100,100,,,,,,,,0,,,1,1,1,1
joebower.org,,,-0.0876,100,100,,,,,,,,,,,1,1,1,1
theforecaster.net,,,-0.1801,200,100,,,,,,,,,,1,1,1,2,1
registercitizen.com,,,0.0268,300,100,,,,,,,,,,1,1,1,2,1
ucfnews.com,,,0.1066,200,100,,,,,,,,0,,,1,1,1,1
tahlequahdailypress.com,,,0.1322,800,100,,,,,,,,,,1,1,1,2,1
virginia.org,,,0.1572,100,100,,,,,,,,,,,1,1,1,1
hudsonvalleynewsnetwork.com,,,-0.0009,200,100,,,,,,,,,,,1,1,1,1
thedaily.com,,,0.1066,100,100,,,,,,,,,,,1,1,1,1
wkbn.com,,,0.1818,100,100,,,,,,,,,,1,0,1,1,1
sandiegoreader.com,,,0.0358,300,100,,,,,,,,,,1,1,1,2,1
social.entertainment.msn.com,,,0.116,100,100,,,,,,,,,,,1,1,1,1
wsls.com,,,-0.0205,100,100,,,,,,,,,,1,1,1,2,1
ria.ru,,,-0.0205,100,100,,,,,,,,,,,1,1,1,1
digitalinformationworld.com,,,0.0899,800,100,,,,,,,,,,,1,1,1,1
hospitalitynet.org,,,0.1417,100,100,,,,,,,1,,,,0,1,1,1
breakingdefense.com,,,0.1669,700,100,,,,,,,,,,,1,1,1,1
cbs58.com,,,-0.1724,100,100,,,,,,,,,,1,1,1,2,1
thv11.com,,,0.1767,100,100,,,,,,,,1,,,1,1,1,1
fox5sandiego.com,,,0.1514,100,100,,,,,,,,,,1,1,1,2,1
tech.firstpost.com,,,0.017,100,100,,,,,,,,,,,1,1,1,1
themalaymailonline.com,,,-0.0708,100,100,,,,,,,,,,,1,1,1,1
pressrepublican.com,,,-0.0708,300,100,,,,,,,,,,1,1,1,2,1
tass.ru,,,-0.0708,100,100,,,,,,,,,,,1,1,1,1
twowritingteachers.wordpress.com,,,-0.0409,200,100,,,,,,,,,,,1,1,1,1
newsleader.com,,,-0.0708,100,100,,,,,,,,,,1,1,1,2,1
awarenessact.com,,,0.1256,100,100,,,,,,,1,,,,1,1,2,1
ideo.com,,,-0.1971,100,100,,,,,,,,0,,,1,1,1,1
outsidethebeltway.com,,,0.0724,100,100,,,,,,,,,,,1,1,1,1
storypick.com,,,-0.1893,100,100,,,,,,,,,,,1,1,1,1
sbsun.com,,,0.1353,100,100,,,,,,,,,,1,1,1,2,1
vosizneias.com,,,0.1613,300,100,,,,,,,,,,,1,1,1,1
ocfl.net,,,0.1353,200,100,,,,,,,,,,,1,1,1,1
wbrc.com,,,-0.1893,100,100,,,,,,,,,,1,1,1,2,1
theeagle.com,,,-0.0928,100,100,,,,,,,,,,1,1,1,2,1
state-journal.com,,,-0.0621,100,100,,,,-0.5,-0.5,,,,,1,1,1,2,1
nodq.com,,,-0.032,300,100,,,,,,,,0,,,1,1,1,1
twice.com,,,0.1353,100,100,,,,,,,,,,,1,1,1,1
todayentertainment.today.com,,,-0.0026,100,100,,,,,,,,,,,1,1,1,1
impressions.tumblr.com,,,0.1968,200,100,,,,,,,,,,,1,1,1,1
hodinkee.com,,,-0.0533,100,100,,,,,,,,,,,1,1,1,1
mihsislander.org,,,-0.1158,100,100,,,,,,,,0,,,1,1,1,1
thelantern.com,,,0.1968,100,100,,,,,,,,,,1,1,1,2,1
6lawrence.com,,,0.1713,300,100,,,,,,,,,,,1,1,1,1
thescottishsun.co.uk,,,-0.0443,100,100,,,,,,,,0,,,1,1,1,1
crimeonline.com,,,0.1286,400,100,,,,,,,,1,,,1,1,1,1
stardem.com,,,0.0735,300,100,,,,,,,,,,1,1,1,2,1
markgeoffreykirshner.com,,,0.1286,200,100,,,,,,,,0,,,1,1,1,1
kbtx.com,,,-0.0754,100,100,,,,,,,,,,1,1,1,2,1
centralfloridafuture.com,,,0.1815,100,100,,,,,,,,,,1,1,1,2,1
euromaidanpress.com,,,0.045,300,100,,,,,,,,,,,1,1,1,1
cronkitenewsonline.com,,,0.1656,200,100,,,,,,,,,,,1,1,1,1
t.now.msn.com,,,-0.0351,400,100,,,,,,,,,,,1,1,1,1
weather.aol.com,,,0.1387,100,100,,,,,,,,,,,1,1,1,1
lipulse.com,,,0.0254,200,100,,,,,,,,,,,1,1,1,1
nrtoday.com,,,0.0254,300,100,,,,,,,,,,1,1,1,2,1
aftonbladet.se,,,-0.1649,100,100,,,,,,,,1,,,1,1,1,1
westernmassnews.com,,,-0.0665,200,100,,,,,,,,,,1,1,1,2,1
econotimes.com,,,0.0547,100,100,,,,,,,,,,,1,1,1,1
voices.suntimes.com,,,0.0254,100,100,,,,,,,,,,,1,1,1,1
europapress.es,,,-0.0665,100,100,,,,,,,,,,,1,1,1,1
anarchistsoccermom.blogspot.com,,,0.1387,100,100,,,,,,,,,,,1,1,1,1
lifeinc.today.msnbc.msn.com,,,0.0833,100,100,,,,,,,,,,,1,1,1,1
multihousingnews.com,,,-0.0573,300,100,,,,,,,,,,,1,1,1,1
nkotb.com,,,0.0933,100,100,,,,,,,,,,,1,1,1,1
lacrossetribune.com,,,0.1215,100,100,,,,,,,,,,1,1,1,2,1
whatstrending.com,,,-0.1564,100,100,,,,,,,,0,,,1,1,1,1
news.wfsu.org,,,0.0645,200,100,,,,,,,,,,,1,1,1,1
eurasiareview.com,,,-0.0573,100,100,,,,,,,,,,,1,1,1,1
greenfieldreporter.com,,,-0.0896,100,100,,,,,,,,,,1,0,1,1,1
quoteinvestigator.com,,,-0.1911,100,100,,,,,,,,,,,1,1,1,1
listorious.com,,,0.005,100,100,,,,,,,,,,,1,1,1,1
blogs.newsobserver.com,,,0.0933,200,100,,,,,,,,,,,1,1,1,1
suffolktimes.timesreview.com,,,0.0645,100,100,,,,,,,,,,,1,1,1,1
albawaba.com,,,-0.0258,100,100,,,,,,,,,,,1,1,1,1
newsbreakapp.com,,,0.1215,300,100,,,,,,,,,,,1,1,1,1
tmj4.com,,,0.0933,100,100,,,,,,,,1,,,1,1,1,1
aurorasentinel.com,,,0.0746,200,100,,,,,,,,,,1,1,1,2,1
sueddeutsche.de,,,-0.1478,100,100,,,,,,,,1,,,1,1,1,1
hashtags.org,,,-0.0805,100,100,,,,,,,,,,,1,1,1,1
signonsandiego.com,,,0.1595,100,100,,,,,,,,,,,1,1,1,1
wusfnews.wusf.usf.edu,,,0.1318,100,100,,,,,,,,,,,1,1,1,1
tut.com,,,-0.1827,200,100,,,,,,,,,,,1,1,1,1
pravda.com.ua,,,0.045,200,100,,,,,,,,,,,1,1,1,1
fredericksburg.com,,,-0.1827,100,100,,,,,,,,,,1,1,1,2,1
creationent.com,,,0.0746,100,100,,,,,,,,0,,,1,1,1,1
amnews.cc,,,-0.0163,100,100,,,,,,,,0,,,1,1,1,1
dailynewsdig.com,,,0.045,100,100,,,,,,,,,,,1,1,1,1
ewao.com,,,-0.1478,100,100,,,,,,,,0,,,1,0,1,1
yakimaherald.com,,,-0.139,100,100,,,,,,,,,,1,0,1,1,1
vtnews.vt.edu,,,-0.1741,100,100,,,,,,,0,,,,1,1,1,1
keyetv.com,,,0.1975,100,100,,,,,,,,,,1,1,1,2,1
thedailyjournal.com,,,0.0551,200,100,,,,,,,,,,1,1,1,2,1
13abc.com,,,0.1424,100,100,,,,,,,,,,1,1,1,2,1
marshawright.com,,,0.0848,200,100,,,,,,,,,,,1,1,1,1
ripoffreport.com,,,0.1702,100,100,,,,,,,,,,,1,1,1,1
leaderpost.com,,,-0.1046,100,100,,,,,,,,,,,1,1,1,1
myneworleans.com,,,-0.0066,100,100,,,,,,,,,,1,0,1,1,1
fiercemedicaldevices.com,,,0.1531,300,100,,,,,,,,,,,1,1,1,1
fltimes.com,,,-0.1654,100,100,,,,,,,,,,1,1,1,2,1
gulf-times.com,,,-0.0617,100,100,,,,,,,,,,,1,1,1,1
counton2.com,,,-0.1299,100,100,,,,,,,,,,1,1,1,2,1
aa.com.tr,,,-0.0954,100,100,,,,,,,,,,,1,1,1,1
runrun.es,,,0.0347,100,100,,,,,,,,,,,1,1,1,1
thelcn.com,,,0.1811,100,100,,,,,,,,,,1,1,1,2,1
uptownmessenger.com,,,-0.1299,300,100,,,,,,,,,,,1,1,1,1
indefinitelywild.gizmodo.com,,,-0.1207,100,100,,,,,,,,,,,1,1,1,1
inoveryourhead.net,,,0.1059,100,100,,,,,,,,,,,1,1,1,1
graphicsweb.wsj.com,,,-0.1564,100,100,,,,,,,,,,,1,1,1,1
tvtechnology.com,,,0.1353,200,100,,,,,,,,,,,1,1,1,1
thedailystar.com,,,0.0134,100,100,,,,,,,,,,1,1,1,2,1
ktvq.com,,,0.1353,100,100,,,,,,,,,,1,1,1,2,1
ban.jo,,,-0.0189,200,100,,,,,,,,,,,1,1,1,1
helenair.com,,,-0.193,100,100,,,,,,,,,,1,1,1,2,1
news.met.police.uk,,,-0.052,100,100,,,,,,,,0,,,1,1,1,1
steamboattoday.com,,,0.1353,500,100,,,,,,,,,,1,1,1,2,1
blog.phillypolice.com,,,-0.0189,400,100,,,,,,,,,,,1,1,1,1
askamanager.org,,,-0.1473,100,100,,,,,,,,,,,1,1,1,1
njtransit.com,,,0.0865,100,100,,,,,,,,,,,1,1,1,1
foxrochester.com,,,-0.0421,100,100,,,,,,,,,,1,1,1,2,1
mydaytondailynews.com,,,0.1168,100,100,,,,,,,,1,,,1,1,1,1
wdtn.com,,,0.1168,100,100,,,,,,,,,,1,1,1,2,1
20committee.com,,,0.0865,100,100,,,,,,,,,,,1,1,1,1
inlander.com,,,-0.0088,100,100,,,,,,,,,,,1,1,1,1
wgnradio.com,,,0.0237,100,100,,,,,,,,1,,,1,1,1,1
droughtmonitor.unl.edu,,,0.0865,100,100,,,,,,,,,,,1,1,1,1
thesouthern.com,,,0.0015,100,100,,,,,,,,,,1,1,1,2,1
alphr.com,,,0.0662,100,100,,,,,,,,,,,1,1,1,1
whsv.com,,,0.0343,100,100,,,,,,,,,,1,1,1,2,1
economistgroup.com,,,-0.0665,100,100,,,,,,,,,,,1,1,1,1
bloombergquint.com,,,-0.0665,100,100,,,,,,,,,,,1,1,1,1
photos.pennlive.com,,,0.0662,200,100,,,,,,,,,,,1,1,1,1
bold.global,,,0.0343,200,100,,,,,,,,0,,,1,1,1,1
keranews.org,,,0.1576,100,100,,,,,,,,1,,,1,1,1,1
tpdnews411.com,,,-0.1751,100,100,,,,,,,,,,,1,1,1,1
members.jacksonville.com,,,0.1278,100,100,,,,,,,,,,,1,1,1,1
taosnews.com,,,-0.1751,100,100,,,,,,,,,,1,1,1,2,1
wkow.com,,,0.0343,700,100,,,,,,,,1,,,1,1,1,1
randomactsofkindness.org,,,0.0662,100,100,,,,,,,,,,,1,1,1,1
wersm.com,,,-0.1659,200,100,,,,,,,,,,,1,1,1,1
kleinspiration.com,,,0.045,100,100,,,,,,,,,,,1,1,1,1
reddirtreport.com,,,0.012,100,100,,,,,,,1,,,,1,1,2,1
noozhawk.com,,,-0.1284,100,100,,,,,,,,,,1,1,1,2,1
soccer.nbcsports.com,,,0.1085,100,100,,,,,,,,0,,,1,1,1,1
photos.ellen.warnerbros.com,,,-0.0217,100,100,,,,,,,,,,,1,1,1,1
gloucestertimes.com,,,-0.0564,100,100,,,,,,,,,,1,0,1,1,1
erienewsnow.com,,,0.169,1100,100,,,,,,,,0,,,1,1,1,1
health.wusf.usf.edu,,,-0.0919,100,100,,,,,,,,,,,1,1,1,1
urbanmilwaukee.com,,,-0.0919,100,100,,,,,,,,,,,1,1,1,1
chattanoogan.com,,,0.045,100,100,,,,,,,,,,1,1,1,2,1
ksbw.com,,,-0.0217,100,100,,,,,,,,,,1,1,1,2,1
newdelhitimes.com,,,0.1085,900,100,,,,,,,,1,,,1,1,1,1
inbound.com,,,-0.0564,100,100,,,,,,,,,,,1,1,1,1
fiercehealthpayer.com,,,0.0559,200,100,,,,,,,,,,,1,1,1,1
yajagoff.com,,,0.1199,100,100,,,,,,,,,,,1,1,1,1
laboratoryequipment.com,,,-0.1952,100,100,,,,,,,,,,,1,1,1,1
memphisdailynews.com,,,-0.1564,100,100,,,,,,,,,,1,1,1,2,1
the-open-mind.com,,,-0.1564,100,100,,,,,,,,,,,1,1,1,1
beautybrite.com,,,0.1507,200,100,,,,,,,,,,,1,1,1,1
whio.com,,,0.1199,100,100,-0.0029,,,,,,,1,,,1,1,1,1
informationclearinghouse.info,,,0.0228,200,100,,,,,,,,,,,1,1,1,1
newindianexpress.com,,,-0.0819,100,100,,,,,,,,,,,1,1,1,1
