date,collection,term_count,term_ratio,doc_count,doc_ratio,sample_size
20230605,far-left,83,0.0166,83,0.0166,5000
20230605,center-left,88,0.0176,86,0.0172,5000
20230605,center,76,0.0152,75,0.015,5000
20230605,center-right,148,0.0296,147,0.0294,5000
20230605,far-right,98,0.0196,96,0.0192,5000
20230612,far-left,98,0.0196,97,0.0194,5000
20230612,center-left,59,0.0118,59,0.0118,5000
20230612,center,81,0.0162,80,0.016,5000
20230612,center-right,129,0.0258,129,0.0258,5000
20230612,far-right,102,0.0204,102,0.0204,5000
20230619,far-left,92,0.0184,92,0.0184,5000
20230619,center-left,63,0.0126,62,0.0124,5000
20230619,center,93,0.0186,93,0.0186,5000
20230619,center-right,151,0.0302,150,0.03,5000
20230619,far-right,78,0.0156,78,0.0156,5000
20230626,far-left,70,0.014,66,0.0132,5000
20230626,center-left,77,0.0154,76,0.0152,5000
20230626,center,84,0.0168,84,0.0168,5000
20230626,center-right,154,0.0308,152,0.0304,5000
20230626,far-right,83,0.0166,80,0.016,5000
20230703,far-left,98,0.0196,96,0.0192,5000
20230703,center-left,94,0.0188,94,0.0188,5000
20230703,center,97,0.0194,97,0.0194,5000
20230703,center-right,154,0.0308,153,0.0306,5000
20230703,far-right,108,0.0216,106,0.0212,5000
20230710,far-left,72,0.0144,72,0.0144,5000
20230710,center-left,76,0.0152,76,0.0152,5000
20230710,center,82,0.0164,82,0.0164,5000
20230710,center-right,144,0.0288,144,0.0288,5000
20230710,far-right,89,0.0178,85,0.017,5000
20230717,far-left,52,0.0104,52,0.0104,5000
20230717,center-left,64,0.0128,62,0.0124,5000
20230717,center,71,0.0142,70,0.014,5000
20230717,center-right,148,0.0296,146,0.0292,5000
20230717,far-right,77,0.0154,77,0.0154,5000
20230724,far-left,78,0.0156,78,0.0156,5000
20230724,center-left,68,0.0136,67,0.0134,5000
20230724,center,101,0.0202,100,0.02,5000
20230724,center-right,141,0.0282,140,0.028,5000
20230724,far-right,84,0.0168,84,0.0168,5000
20230731,far-left,100,0.02,99,0.0198,5000
20230731,center-left,70,0.014,70,0.014,5000
20230731,center,106,0.0212,106,0.0212,5000
20230731,center-right,177,0.0354,176,0.0352,5000
20230731,far-right,112,0.0224,110,0.022,5000
20230807,far-left,83,0.0166,82,0.0164,5000
20230807,center-left,93,0.0186,93,0.0186,5000
20230807,center,93,0.0186,93,0.0186,5000
20230807,center-right,131,0.0262,131,0.0262,5000
20230807,far-right,118,0.0236,113,0.0226,5000
20230814,far-left,73,0.0146,72,0.0144,5000
20230814,center-left,61,0.0122,59,0.0118,5000
20230814,center,73,0.0146,72,0.0144,5000
20230814,center-right,121,0.0242,120,0.024,5000
20230814,far-right,79,0.0158,77,0.0154,5000
20230821,far-left,70,0.014,70,0.014,5000
20230821,center-left,95,0.019,95,0.019,5000
20230821,center,80,0.016,79,0.0158,5000
20230821,center-right,141,0.0282,137,0.0274,5000
20230821,far-right,102,0.0204,94,0.0188,5000
20230828,far-left,87,0.0174,85,0.017,5000
20230828,center-left,85,0.017,84,0.0168,5000
20230828,center,104,0.0208,102,0.0204,5000
20230828,center-right,173,0.0346,172,0.0344,5000
20230828,far-right,122,0.0244,118,0.0236,5000
20230904,far-left,99,0.0198,97,0.0194,5000
20230904,center-left,101,0.0202,100,0.02,5000
20230904,center,109,0.0218,109,0.0218,5000
20230904,center-right,177,0.0354,175,0.035,5000
20230904,far-right,120,0.024,119,0.0238,5000
20230911,far-left,57,0.0114,56,0.0112,5000
20230911,center-left,69,0.0138,69,0.0138,5000
20230911,center,73,0.0146,72,0.0144,5000
20230911,center-right,151,0.0302,150,0.03,5000
20230911,far-right,88,0.0176,88,0.0176,5000
20230918,far-left,80,0.016,79,0.0158,5000
20230918,center-left,78,0.0156,78,0.0156,5000
20230918,center,80,0.016,80,0.016,5000
20230918,center-right,151,0.0302,149,0.0298,5000
20230918,far-right,85,0.017,85,0.017,5000
20230925,far-left,76,0.0152,73,0.0146,5000
20230925,center-left,94,0.0188,91,0.0182,5000
20230925,center,81,0.0162,81,0.0162,5000
20230925,center-right,149,0.0298,149,0.0298,5000
20230925,far-right,95,0.019,91,0.0182,5000
20231002,far-left,78,0.0156,76,0.0152,5000
20231002,center-left,78,0.0156,76,0.0152,5000
20231002,center,89,0.0178,89,0.0178,5000
20231002,center-right,177,0.0354,173,0.0346,5000
20231002,far-right,92,0.0184,89,0.0178,5000
20231009,far-left,74,0.0148,72,0.0144,5000
20231009,center-left,65,0.013,65,0.013,5000
20231009,center,65,0.013,65,0.013,5000
20231009,center-right,158,0.0316,156,0.0312,5000
20231009,far-right,67,0.0134,66,0.0132,5000
20231016,far-left,83,0.0166,82,0.0164,5000
20231016,center-left,109,0.0218,108,0.0216,5000
20231016,center,100,0.02,97,0.0194,5000
20231016,center-right,148,0.0296,146,0.0292,5000
20231016,far-right,94,0.0188,93,0.0186,5000
20231023,far-left,89,0.0178,87,0.0174,5000
20231023,center-left,78,0.0156,76,0.0152,5000
20231023,center,64,0.0128,64,0.0128,5000
20231023,center-right,157,0.0314,157,0.0314,5000
20231023,far-right,99,0.0198,99,0.0198,5000
20231030,far-left,88,0.0176,84,0.0168,5000
20231030,center-left,83,0.0166,83,0.0166,5000
20231030,center,72,0.0144,72,0.0144,5000
20231030,center-right,176,0.0352,175,0.035,5000
20231030,far-right,108,0.0216,108,0.0216,5000
20231106,far-left,84,0.0168,83,0.0166,5000
20231106,center-left,65,0.013,65,0.013,5000
20231106,center,100,0.02,98,0.0196,5000
20231106,center-right,180,0.036,179,0.0358,5000
20231106,far-right,121,0.0242,116,0.0232,5000
20231113,far-left,76,0.0152,73,0.0146,5000
20231113,center-left,78,0.0156,74,0.0148,5000
20231113,center,81,0.0162,80,0.016,5000
20231113,center-right,170,0.034,167,0.0334,5000
20231113,far-right,80,0.016,78,0.0156,5000
20231120,far-left,55,0.0121,54,0.0119,4530
20231120,center-left,73,0.0146,70,0.014,5000
20231120,center,60,0.012,59,0.0118,5000
20231120,center-right,124,0.0248,124,0.0248,5000
20231120,far-right,62,0.0124,61,0.0122,5000
20231127,far-left,66,0.0132,65,0.013,4996
20231127,center-left,61,0.0122,61,0.0122,5000
20231127,center,84,0.0168,83,0.0166,5000
20231127,center-right,141,0.0282,141,0.0282,5000
20231127,far-right,60,0.012,59,0.0118,5000
20231204,far-left,82,0.0165,80,0.0161,4984
20231204,center-left,88,0.0176,87,0.0174,5000
20231204,center,81,0.0162,81,0.0162,5000
20231204,center-right,136,0.0272,136,0.0272,5000
20231204,far-right,74,0.0148,73,0.0146,5000
20231211,far-left,63,0.0126,62,0.0124,4984
20231211,center-left,76,0.0152,75,0.015,5000
20231211,center,100,0.02,98,0.0196,5000
20231211,center-right,168,0.0336,168,0.0336,5000
20231211,far-right,80,0.016,80,0.016,5000
20231218,far-left,59,0.0126,59,0.0126,4697
20231218,center-left,96,0.0192,95,0.019,5000
20231218,center,111,0.0222,110,0.022,5000
20231218,center-right,185,0.037,185,0.037,5000
20231218,far-right,96,0.0192,94,0.0188,5000
20231225,far-left,36,0.0122,35,0.0118,2960
20231225,center-left,100,0.02,99,0.0198,5000
20231225,center,109,0.0218,108,0.0216,5000
20231225,center-right,150,0.03,148,0.0296,5000
20231225,far-right,61,0.0122,58,0.0116,5000
20240101,far-left,42,0.0128,42,0.0128,3275
20240101,center-left,80,0.016,80,0.016,5000
20240101,center,66,0.0132,66,0.0132,5000
20240101,center-right,142,0.0284,138,0.0276,5000
20240101,far-right,64,0.0128,63,0.0126,5000
20240108,far-left,70,0.0141,69,0.0139,4966
20240108,center-left,59,0.0118,58,0.0116,5000
20240108,center,59,0.0118,58,0.0116,5000
20240108,center-right,132,0.0264,132,0.0264,5000
20240108,far-right,82,0.0164,81,0.0162,5000
20240115,far-left,81,0.0168,79,0.0163,4832
20240115,center-left,67,0.0134,64,0.0128,5000
20240115,center,79,0.0158,77,0.0154,5000
20240115,center-right,131,0.0262,131,0.0262,5000
20240115,far-right,89,0.0178,87,0.0174,5000
20240122,far-left,79,0.0158,78,0.0156,5000
20240122,center-left,100,0.02,99,0.0198,5000
20240122,center,73,0.0146,71,0.0142,5000
20240122,center-right,173,0.0346,171,0.0342,5000
20240122,far-right,83,0.0166,83,0.0166,5000
20240129,far-left,74,0.0156,73,0.0154,4742
20240129,center-left,86,0.0172,85,0.017,5000
20240129,center,84,0.0168,84,0.0168,5000
20240129,center-right,141,0.0282,141,0.0282,5000
20240129,far-right,79,0.0158,79,0.0158,5000
20240205,far-left,66,0.0132,65,0.013,5000
20240205,center-left,73,0.0146,71,0.0142,5000
20240205,center,78,0.0156,78,0.0156,5000
20240205,center-right,142,0.0284,141,0.0282,5000
20240205,far-right,79,0.0158,78,0.0156,5000
20240212,far-left,63,0.0127,61,0.0123,4957
20240212,center-left,71,0.0142,70,0.014,5000
20240212,center,90,0.018,89,0.0178,5000
20240212,center-right,143,0.0286,142,0.0284,5000
20240212,far-right,72,0.0144,71,0.0142,5000
20240219,far-left,63,0.0139,60,0.0133,4525
20240219,center-left,80,0.016,79,0.0158,5000
20240219,center,105,0.021,102,0.0204,5000
20240219,center-right,165,0.033,164,0.0328,5000
20240219,far-right,78,0.0156,78,0.0156,5000
20240226,far-left,61,0.0131,61,0.0131,4639
20240226,center-left,73,0.0146,72,0.0144,5000
20240226,center,97,0.0194,94,0.0188,5000
20240226,center-right,142,0.0284,137,0.0274,5000
20240226,far-right,91,0.0182,91,0.0182,5000
20240304,far-left,71,0.0142,71,0.0142,5000
20240304,center-left,81,0.0162,79,0.0158,5000
20240304,center,78,0.0156,78,0.0156,5000
20240304,center-right,133,0.0266,130,0.026,5000
20240304,far-right,92,0.0184,92,0.0184,5000
20240311,far-left,47,0.0094,47,0.0094,5000
20240311,center-left,85,0.017,84,0.0168,5000
20240311,center,97,0.0194,95,0.019,5000
20240311,center-right,151,0.0302,148,0.0296,5000
20240311,far-right,76,0.0152,76,0.0152,5000
20240318,far-left,70,0.0141,65,0.0131,4960
20240318,center-left,64,0.0128,64,0.0128,5000
20240318,center,92,0.0184,91,0.0182,5000
20240318,center-right,103,0.0206,101,0.0202,5000
20240318,far-right,98,0.0196,96,0.0192,5000
20240325,far-left,75,0.0151,73,0.0147,4963
20240325,center-left,83,0.0166,83,0.0166,5000
20240325,center,110,0.022,109,0.0218,5000
20240325,center-right,143,0.0286,141,0.0282,5000
20240325,far-right,87,0.0174,82,0.0164,5000
20240401,far-left,68,0.0136,68,0.0136,5000
20240401,center-left,98,0.0196,97,0.0194,5000
20240401,center,91,0.0182,89,0.0178,5000
20240401,center-right,151,0.0302,151,0.0302,5000
20240401,far-right,85,0.017,84,0.0168,5000
20240408,far-left,76,0.0152,75,0.015,5000
20240408,center-left,88,0.0176,87,0.0174,5000
20240408,center,77,0.0154,75,0.015,5000
20240408,center-right,121,0.0242,121,0.0242,5000
20240408,far-right,92,0.0184,92,0.0184,5000
20240415,far-left,96,0.0192,92,0.0184,5000
20240415,center-left,81,0.0162,80,0.016,5000
20240415,center,96,0.0192,95,0.019,5000
20240415,center-right,133,0.0266,131,0.0262,5000
20240415,far-right,87,0.0174,86,0.0172,5000
20240422,far-left,67,0.0134,67,0.0134,5000
20240422,center-left,69,0.0138,69,0.0138,5000
20240422,center,70,0.014,70,0.014,5000
20240422,center-right,141,0.0282,141,0.0282,5000
20240422,far-right,69,0.0138,67,0.0134,5000
20240429,far-left,59,0.0118,59,0.0118,5000
20240429,center-left,84,0.0168,84,0.0168,5000
20240429,center,76,0.0152,76,0.0152,5000
20240429,center-right,142,0.0284,140,0.028,5000
20240429,far-right,66,0.0132,64,0.0128,5000
20240506,far-left,88,0.0176,87,0.0174,5000
20240506,center-left,65,0.013,64,0.0128,5000
20240506,center,88,0.0176,86,0.0172,5000
20240506,center-right,150,0.03,150,0.03,5000
20240506,far-right,92,0.0184,89,0.0178,5000
20240513,far-left,78,0.0156,77,0.0154,5000
20240513,center-left,77,0.0154,75,0.015,5000
20240513,center,90,0.018,90,0.018,5000
20240513,center-right,141,0.0282,139,0.0278,5000
20240513,far-right,82,0.0164,78,0.0156,5000
20240520,far-left,58,0.0116,56,0.0112,5000
20240520,center-left,72,0.0144,68,0.0136,5000
20240520,center,71,0.0142,68,0.0136,5000
20240520,center-right,157,0.0314,154,0.0308,5000
20240520,far-right,84,0.0168,84,0.0168,5000
20240527,far-left,62,0.0124,62,0.0124,5000
20240527,center-left,75,0.015,74,0.0148,5000
20240527,center,110,0.022,106,0.0212,5000
20240527,center-right,146,0.0292,146,0.0292,5000
20240527,far-right,91,0.0182,90,0.018,5000
20240603,far-left,55,0.011,55,0.011,5000
20240603,center-left,88,0.0176,87,0.0174,5000
20240603,center,114,0.0228,109,0.0218,5000
20240603,center-right,153,0.0306,150,0.03,5000
20240603,far-right,83,0.0166,83,0.0166,5000
20240610,far-left,57,0.0114,57,0.0114,5000
20240610,center-left,94,0.0188,93,0.0186,5000
20240610,center,96,0.0192,95,0.019,5000
20240610,center-right,172,0.0344,170,0.034,5000
20240610,far-right,71,0.0142,70,0.014,5000
20240617,far-left,41,0.0082,41,0.0082,5000
20240617,center-left,83,0.0166,82,0.0164,5000
20240617,center,88,0.0176,85,0.017,5000
20240617,center-right,132,0.0264,130,0.026,5000
20240617,far-right,73,0.0146,73,0.0146,5000
20240624,far-left,51,0.0102,51,0.0102,5000
20240624,center-left,66,0.0132,66,0.0132,5000
20240624,center,86,0.0172,85,0.017,5000
20240624,center-right,135,0.027,134,0.0268,5000
20240624,far-right,60,0.012,60,0.012,5000
20240701,far-left,60,0.0122,59,0.012,4931
20240701,center-left,71,0.0142,69,0.0138,5000
20240701,center,84,0.0168,84,0.0168,5000
20240701,center-right,132,0.0264,132,0.0264,5000
20240701,far-right,73,0.0146,73,0.0146,5000
20240708,far-left,61,0.0122,61,0.0122,5000
20240708,center-left,75,0.015,74,0.0148,5000
20240708,center,80,0.016,78,0.0156,5000
20240708,center-right,146,0.0292,143,0.0286,5000
20240708,far-right,81,0.0162,81,0.0162,5000
20240715,far-left,71,0.0142,70,0.014,5000
20240715,center-left,77,0.0154,77,0.0154,5000
20240715,center,79,0.0158,79,0.0158,5000
20240715,center-right,132,0.0264,130,0.026,5000
20240715,far-right,62,0.0124,61,0.0122,5000
20240722,far-left,50,0.01,50,0.01,5000
20240722,center-left,78,0.0156,77,0.0154,5000
20240722,center,71,0.0142,71,0.0142,5000
20240722,center-right,94,0.0188,93,0.0186,5000
20240722,far-right,52,0.0104,51,0.0102,5000
20240729,far-left,77,0.0154,76,0.0152,5000
20240729,center-left,76,0.0152,76,0.0152,5000
20240729,center,63,0.0126,62,0.0124,5000
20240729,center-right,114,0.0228,112,0.0224,5000
20240729,far-right,61,0.0122,61,0.0122,5000
20240805,far-left,77,0.0154,76,0.0152,5000
20240805,center-left,73,0.0146,73,0.0146,5000
20240805,center,78,0.0156,74,0.0148,5000
20240805,center-right,121,0.0242,120,0.024,5000
20240805,far-right,66,0.0132,66,0.0132,5000
20240812,far-left,65,0.013,65,0.013,5000
20240812,center-left,73,0.0146,70,0.014,5000
20240812,center,74,0.0148,74,0.0148,5000
20240812,center-right,144,0.0288,142,0.0284,5000
20240812,far-right,68,0.0136,68,0.0136,5000
20240819,far-left,67,0.0134,67,0.0134,5000
20240819,center-left,79,0.0158,78,0.0156,5000
20240819,center,103,0.0206,101,0.0202,5000
20240819,center-right,171,0.0342,170,0.034,5000
20240819,far-right,64,0.0128,64,0.0128,5000
20240826,far-left,74,0.0148,71,0.0142,5000
20240826,center-left,73,0.0146,73,0.0146,5000
20240826,center,91,0.0182,91,0.0182,5000
20240826,center-right,133,0.0266,133,0.0266,5000
20240826,far-right,71,0.0142,71,0.0142,5000
20240902,far-left,55,0.011,55,0.011,5000
20240902,center-left,67,0.0134,67,0.0134,5000
20240902,center,60,0.012,60,0.012,5000
20240902,center-right,116,0.0232,116,0.0232,5000
20240902,far-right,70,0.014,70,0.014,5000
20240909,far-left,68,0.0136,68,0.0136,5000
20240909,center-left,67,0.0134,67,0.0134,5000
20240909,center,71,0.0142,70,0.014,5000
20240909,center-right,114,0.0228,114,0.0228,5000
20240909,far-right,70,0.014,70,0.014,5000
20240916,far-left,67,0.0134,65,0.013,5000
20240916,center-left,69,0.0138,68,0.0136,5000
20240916,center,70,0.014,70,0.014,5000
20240916,center-right,140,0.028,139,0.0278,5000
20240916,far-right,67,0.0134,67,0.0134,5000
20240923,far-left,83,0.0166,82,0.0164,5000
20240923,center-left,84,0.0168,82,0.0164,5000
20240923,center,83,0.0166,82,0.0164,5000
20240923,center-right,161,0.0322,160,0.032,5000
20240923,far-right,49,0.0098,48,0.0096,5000
20240930,far-left,61,0.0122,60,0.012,5000
20240930,center-left,73,0.0146,71,0.0142,5000
20240930,center,88,0.0176,86,0.0172,5000
20240930,center-right,125,0.025,124,0.0248,5000
20240930,far-right,63,0.0126,63,0.0126,5000
20241007,far-left,71,0.0142,69,0.0138,5000
20241007,center-left,69,0.0138,68,0.0136,5000
20241007,center,65,0.013,65,0.013,5000
20241007,center-right,151,0.0302,151,0.0302,5000
20241007,far-right,92,0.0184,90,0.018,5000
20241014,far-left,76,0.0152,75,0.015,5000
20241014,center-left,65,0.013,65,0.013,5000
20241014,center,80,0.016,79,0.0158,5000
20241014,center-right,119,0.0238,119,0.0238,5000
20241014,far-right,65,0.013,65,0.013,5000
20241021,far-left,60,0.012,60,0.012,5000
20241021,center-left,85,0.017,84,0.0168,5000
20241021,center,62,0.0124,61,0.0122,5000
20241021,center-right,105,0.021,105,0.021,5000
20241021,far-right,0,0,0,0,0
20241028,far-left,76,0.0152,74,0.0148,5000
20241028,center-left,77,0.0154,76,0.0152,5000
20241028,center,82,0.0164,82,0.0164,5000
20241028,center-right,150,0.03,147,0.0294,5000
20241028,far-right,62,0.0124,61,0.0122,5000
20241104,far-left,47,0.0094,47,0.0094,5000
20241104,center-left,70,0.014,70,0.014,5000
20241104,center,69,0.0138,68,0.0136,5000
20241104,center-right,123,0.0246,122,0.0244,5000
20241104,far-right,0,0,0,0,0
20241111,far-left,79,0.0158,79,0.0158,5000
20241111,center-left,79,0.0158,78,0.0156,5000
20241111,center,82,0.0164,82,0.0164,5000
20241111,center-right,134,0.0268,134,0.0268,5000
20241111,far-right,0,0,0,0,0
20241118,far-left,79,0.0158,78,0.0156,5000
20241118,center-left,98,0.0196,97,0.0194,5000
20241118,center,73,0.0146,73,0.0146,5000
20241118,center-right,151,0.0302,150,0.03,5000
20241118,far-right,43,0.0086,41,0.0082,5000
20241125,far-left,48,0.0106,48,0.0106,4541
20241125,center-left,69,0.0138,67,0.0134,5000
20241125,center,78,0.0156,76,0.0152,5000
20241125,center-right,128,0.0256,127,0.0254,5000
20241125,far-right,50,0.01,49,0.0098,5000
20241202,far-left,50,0.01,47,0.0094,5000
20241202,center-left,51,0.0102,51,0.0102,5000
20241202,center,57,0.0114,57,0.0114,5000
20241202,center-right,113,0.0226,112,0.0224,5000
20241202,far-right,47,0.0094,46,0.0092,5000
20241209,far-left,68,0.0136,67,0.0134,5000
20241209,center-left,79,0.0158,79,0.0158,5000
20241209,center,82,0.0164,82,0.0164,5000
20241209,center-right,116,0.0232,114,0.0228,5000
20241209,far-right,62,0.0124,62,0.0124,5000
20241216,far-left,80,0.016,78,0.0156,5000
20241216,center-left,88,0.0176,86,0.0172,5000
20241216,center,72,0.0144,72,0.0144,5000
20241216,center-right,113,0.0226,113,0.0226,5000
20241216,far-right,65,0.013,65,0.013,5000
20241223,far-left,51,0.0135,47,0.0124,3784
20241223,center-left,74,0.0148,73,0.0146,5000
20241223,center,74,0.0148,73,0.0146,5000
20241223,center-right,122,0.0244,121,0.0242,5000
20241223,far-right,71,0.0142,71,0.0142,5000
20241230,far-left,58,0.0136,57,0.0134,4255
20241230,center-left,94,0.0188,93,0.0186,5000
20241230,center,90,0.018,89,0.0178,5000
20241230,center-right,138,0.0276,136,0.0272,5000
20241230,far-right,92,0.0184,91,0.0182,5000
20250106,far-left,62,0.0124,61,0.0122,5000
20250106,center-left,85,0.017,84,0.0168,5000
20250106,center,87,0.0174,85,0.017,5000
20250106,center-right,119,0.0238,117,0.0234,5000
20250106,far-right,52,0.0104,52,0.0104,5000
20250113,far-left,75,0.015,73,0.0146,5000
20250113,center-left,94,0.0188,92,0.0184,5000
20250113,center,72,0.0144,71,0.0142,5000
20250113,center-right,97,0.0194,97,0.0194,5000
20250113,far-right,0,0,0,0,0
20250120,far-left,53,0.0106,53,0.0106,5000
20250120,center-left,68,0.0136,67,0.0134,5000
20250120,center,69,0.0138,68,0.0136,5000
20250120,center-right,85,0.017,85,0.017,5000
20250120,far-right,47,0.0094,47,0.0094,5000
20250127,far-left,57,0.0114,57,0.0114,5000
20250127,center-left,64,0.0128,64,0.0128,5000
20250127,center,63,0.0126,63,0.0126,5000
20250127,center-right,83,0.0166,83,0.0166,5000
20250127,far-right,46,0.0092,45,0.009,5000
20250203,far-left,59,0.0118,59,0.0118,5000
20250203,center-left,65,0.013,65,0.013,5000
20250203,center,49,0.0098,48,0.0096,5000
20250203,center-right,116,0.0232,115,0.023,5000
20250203,far-right,0,0,0,0,0
20250210,far-left,50,0.01,50,0.01,5000
20250210,center-left,67,0.0134,67,0.0134,5000
20250210,center,69,0.0138,67,0.0134,5000
20250210,center-right,136,0.0272,132,0.0264,5000
20250210,far-right,0,0,0,0,0
20250217,far-left,59,0.0118,59,0.0118,5000
20250217,center-left,65,0.013,65,0.013,5000
20250217,center,83,0.0166,82,0.0164,5000
20250217,center-right,118,0.0236,117,0.0234,5000
20250217,far-right,0,0,0,0,0
20250224,far-left,53,0.0106,52,0.0104,5000
20250224,center-left,56,0.0112,56,0.0112,5000
20250224,center,64,0.0128,62,0.0124,5000
20250224,center-right,121,0.0242,121,0.0242,5000
20250224,far-right,0,0,0,0,0
20250303,far-left,62,0.0124,62,0.0124,5000
20250303,center-left,67,0.0134,66,0.0132,5000
20250303,center,70,0.014,69,0.0138,5000
20250303,center-right,122,0.0244,119,0.0238,5000
20250303,far-right,49,0.0098,49,0.0098,5000
20250310,far-left,59,0.0118,57,0.0114,5000
20250310,center-left,61,0.0122,60,0.012,5000
20250310,center,84,0.0168,82,0.0164,5000
20250310,center-right,125,0.025,122,0.0244,5000
20250310,far-right,49,0.0098,49,0.0098,5000
20250317,far-left,56,0.0112,56,0.0112,5000
20250317,center-left,67,0.0134,67,0.0134,5000
