date,collection,term_count,term_ratio,doc_count,doc_ratio,sample_size
20250414,center-right,61,0.0122,59,0.0118,5000
20250414,far-right,59,0.0118,55,0.011,5000
20250421,far-left,41,0.0082,41,0.0082,5000
20250421,center-left,37,0.0074,37,0.0074,5000
20250421,center,55,0.011,50,0.01,5000
20250421,center-right,53,0.0106,50,0.01,5000
20250421,far-right,0,0,0,0,0
20250428,far-left,40,0.008,40,0.008,5000
20250428,center-left,37,0.0074,37,0.0074,5000
20250428,center,53,0.0106,53,0.0106,5000
20250428,center-right,71,0.0142,71,0.0142,5000
20250428,far-right,0,0,0,0,0
20250505,far-left,47,0.0094,47,0.0094,5000
20250505,center-left,47,0.0094,47,0.0094,5000
20250505,center,51,0.0102,51,0.0102,5000
20250505,center-right,70,0.014,70,0.014,5000
20250505,far-right,0,0,0,0,0
20250512,far-left,48,0.0096,48,0.0096,5000
20250512,center-left,48,0.0096,47,0.0094,5000
20250512,center,47,0.0094,46,0.0092,5000
20250512,center-right,55,0.011,54,0.0108,5000
20250512,far-right,0,0,0,0,0
20250519,far-left,47,0.0094,47,0.0094,5000
20250519,center-left,39,0.0078,39,0.0078,5000
20250519,center,51,0.0102,51,0.0102,5000
20250519,center-right,0,0,0,0,0
20250519,far-right,0,0,0,0,0
20250526,far-left,46,0.0092,46,0.0092,5000
20250526,center-left,43,0.0086,42,0.0084,5000
20250526,center,39,0.0078,39,0.0078,5000
20250526,center-right,0,0,0,0,0
20250526,far-right,0,0,0,0,0
20250602,far-left,52,0.0104,52,0.0104,5000
20250602,center-left,35,0.007,35,0.007,5000
20250602,center,41,0.0082,40,0.008,5000
20250602,center-right,43,0.0086,42,0.0084,5000
20250602,far-right,0,0,0,0,0
20250609,far-left,46,0.0092,46,0.0092,5000
20250609,center-left,0,0,0,0,0
20250609,center,52,0.0104,51,0.0102,5000
20250609,center-right,50,0.01,50,0.01,5000
20250609,far-right,0,0,0,0,0
20250616,far-left,44,0.0088,44,0.0088,5000
20250616,center-left,43,0.0086,43,0.0086,5000
20250616,center,53,0.0106,52,0.0104,5000
20250616,center-right,59,0.0118,59,0.0118,5000
20250616,far-right,0,0,0,0,0
20250623,far-left,57,0.0114,56,0.0112,5000
20250623,center-left,42,0.0084,42,0.0084,5000
20250623,center,46,0.0092,46,0.0092,5000
20250623,center-right,48,0.0096,47,0.0094,4999
20250623,far-right,0,0,0,0,0
20250630,far-left,39,0.0078,39,0.0078,5000
20250630,center-left,0,0,0,0,0
20250630,center,41,0.0082,41,0.0082,5000
20250630,center-right,50,0.01,50,0.01,5000
20250630,far-right,0,0,0,0,0
20250707,far-left,52,0.0104,52,0.0104,5000
20250707,center-left,45,0.009,45,0.009,5000
20250707,center,45,0.009,45,0.009,5000
20250707,center-right,64,0.0128,64,0.0128,5000
20250707,far-right,0,0,0,0,0
20250714,far-left,52,0.0104,52,0.0104,5000
20250714,center-left,48,0.0096,48,0.0096,5000
20250714,center,0,0,0,0,0
20250714,center-right,56,0.0112,56,0.0112,5000
20250714,far-right,0,0,0,0,0
20250721,far-left,47,0.0094,46,0.0092,5000
20250721,center-left,33,0.0066,33,0.0066,5000
20250721,center,42,0.0084,41,0.0082,5000
20250721,center-right,49,0.0098,49,0.0098,5000
20250721,far-right,0,0,0,0,0
20250728,far-left,46,0.0092,46,0.0092,5000
20250728,center-left,40,0.008,39,0.0078,5000
20250728,center,42,0.0084,41,0.0082,5000
20250728,center-right,40,0.008,40,0.008,5000
20250728,far-right,0,0,0,0,0
20250804,far-left,49,0.0098,49,0.0098,5000
20250804,center-left,53,0.0106,52,0.0104,5000
20250804,center,68,0.0136,67,0.0134,5000
20250804,center-right,73,0.0146,71,0.0142,5000
20250804,far-right,0,0,0,0,0
20250811,far-left,45,0.00904,45,0.00904,4977
20250811,center-left,38,0.0076,38,0.0076,5000
20250811,center,45,0.009,44,0.0088,5000
20250811,center-right,49,0.0098,47,0.0094,5000
20250811,far-right,0,0,0,0,0
20250818,far-left,63,0.0126,63,0.0126,5000
20250818,center-left,46,0.0092,46,0.0092,5000
20250818,center,88,0.0176,88,0.0176,5000
20250818,center-right,104,0.0208,102,0.0204,5000
20250818,far-right,0,0,0,0,0
20250825,far-left,52,0.0104,52,0.0104,5000
20250825,center-left,68,0.0136,68,0.0136,5000
20250825,center,93,0.0186,92,0.0184,5000
20250825,center-right,91,0.0182,89,0.0178,5000
20250825,far-right,0,0,0,0,0
20250901,far-left,77,0.0154,77,0.0154,5000
20250901,center-left,68,0.0136,68,0.0136,5000
20250901,center,121,0.0242,116,0.0232,5000
20250901,center-right,82,0.0164,82,0.0164,5000
20250901,far-right,0,0,0,0,0
20250908,far-left,80,0.016,80,0.016,5000
20250908,center-left,85,0.017,81,0.0162,5000
20250908,center,148,0.0296,139,0.0278,5000
20250908,center-right,115,0.023,110,0.022,5000
20250908,far-right,0,0,0,0,0
20250915,far-left,97,0.0194,95,0.019,5000
20250915,center-left,97,0.0194,94,0.0188,5000
20250915,center,152,0.0304,147,0.0294,5000
20250915,center-right,142,0.0284,133,0.0266,4999
20250915,far-right,0,0,0,0,0
20250922,far-left,77,0.0154,76,0.0152,5000
20250922,center-left,79,0.0158,74,0.0148,5000
20250922,center,123,0.0246,119,0.0238,5000
20250922,center-right,113,0.0226,109,0.0218,5000
20250922,far-right,0,0,0,0,0
20250929,far-left,65,0.013,64,0.0128,5000
20250929,center-left,62,0.0124,58,0.0116,5000
20250929,center,120,0.024,117,0.0234,5000
20250929,center-right,118,0.0236,113,0.0226,5000
20250929,far-right,0,0,0,0,0
20251006,far-left,75,0.015,72,0.0144,5000
20251006,center-left,68,0.0136,65,0.013,5000
20251006,center,138,0.0276,134,0.0268,5000
20251006,center-right,128,0.0256,122,0.0244,5000
20251006,far-right,0,0,0,0,0
20251013,far-left,74,0.0148,72,0.0144,5000
20251013,center-left,73,0.0146,72,0.0144,5000
20251013,center,106,0.0212,102,0.0204,5000
20251013,center-right,124,0.0248,119,0.0238,5000
20251013,far-right,0,0,0,0,0
20251020,far-left,59,0.0118,57,0.0114,5000
20251020,center-left,83,0.0166,79,0.0158,5000
20251020,center,107,0.0214,104,0.0208,5000
20251020,center-right,86,0.0172,85,0.017,5000
20251020,far-right,0,0,0,0,0
20251027,far-left,64,0.0128,61,0.0122,5000
20251027,center-left,64,0.0128,64,0.0128,5000
20251027,center,59,0.0118,57,0.0114,5000
20251027,center-right,76,0.0152,74,0.0148,5000
20251027,far-right,0,0,0,0,0
20251103,far-left,45,0.009,44,0.0088,5000
20251103,center-left,50,0.01,49,0.0098,5000
20251103,center,57,0.0114,57,0.0114,5000
20251103,center-right,59,0.0118,59,0.0118,5000
20251103,far-right,0,0,0,0,0
20251110,far-left,59,0.0118,59,0.0118,5000
20251110,center-left,69,0.0138,67,0.0134,5000
20251110,center,86,0.0172,84,0.0168,5000
20251110,center-right,91,0.0182,88,0.0176,5000
20251110,far-right,45,0.009,45,0.009,5000
20251117,far-left,47,0.0094,45,0.009,5000
20251117,center-left,59,0.0118,59,0.0118,5000
20251117,center,78,0.0156,77,0.0154,5000
20251117,center-right,72,0.0144,68,0.0136,5000
20251117,far-right,0,0,0,0,0
20251124,far-left,61,0.0122,60,0.012,5000
20251124,center-left,53,0.0106,53,0.0106,5000
20251124,center,61,0.0122,60,0.012,5000
20251124,center-right,59,0.0118,57,0.0114,5000
20251124,far-right,0,0,0,0,0
20251201,far-left,70,0.014,68,0.0136,5000
20251201,center-left,50,0.01,50,0.01,5000
20251201,center,58,0.0116,57,0.0114,5000
20251201,center-right,64,0.0128,62,0.0124,5000
20251201,far-right,0,0,0,0,0
20251208,far-left,57,0.0114,57,0.0114,5000
20251208,center-left,57,0.0114,56,0.0112,5000
20251208,center,57,0.0114,57,0.0114,5000
20251208,center-right,63,0.0126,63,0.0126,5000
20251208,far-right,0,0,0,0,0
20251215,far-left,50,0.01,49,0.0098,5000
20251215,center-left,57,0.0114,57,0.0114,5000
20251215,center,61,0.0122,60,0.012,5000
20251215,center-right,57,0.0114,56,0.0112,5000
20251215,far-right,0,0,0,0,0
20251222,far-left,47,0.0102,46,0.00998,4610
20251222,center-left,54,0.0108,51,0.0102,5000
20251222,center,69,0.0138,69,0.0138,5000
20251222,center-right,76,0.0152,74,0.0148,5000
20251222,far-right,0,0,0,0,0
20251229,far-left,52,0.0107,51,0.0105,4850
20251229,center-left,70,0.014,67,0.0134,5000
20251229,center,70,0.014,70,0.014,5000
20251229,center-right,70,0.014,67,0.0134,5000
20251229,far-right,0,0,0,0,0
20260105,far-left,39,0.0078,39,0.0078,5000
20260105,center-left,45,0.009,45,0.009,5000
20260105,center,43,0.0086,43,0.0086,5000
20260105,center-right,46,0.0092,46,0.0092,4999
20260105,far-right,0,0,0,0,0
20260112,far-left,40,0.008,39,0.0078,5000
20260112,center-left,47,0.0094,46,0.0092,5000
20260112,center,56,0.0112,55,0.011,5000
20260112,center-right,48,0.0096,48,0.0096,5000
20260112,far-right,0,0,0,0,0
20260119,far-left,45,0.009,45,0.009,5000
20260119,center-left,0,0,0,0,0
20260119,center,45,0.009,45,0.009,5000
20260119,center-right,0,0,0,0,0
20260119,far-right,0,0,0,0,0
20260126,far-left,54,0.0108,54,0.0108,5000
20260126,center-left,37,0.0074,37,0.0074,5000
20260126,center,44,0.0088,44,0.0088,5000
20260126,center-right,48,0.0096,46,0.0092,5000
20260126,far-right,0,0,0,0,0
20260202,far-left,38,0.0076,36,0.0072,5000
20260202,center-left,39,0.0078,39,0.0078,5000
20260202,center,62,0.0124,62,0.0124,5000
20260202,center-right,55,0.011,55,0.011,5000
20260202,far-right,0,0,0,0,0
20260209,far-left,44,0.0088,44,0.0088,5000
20260209,center-left,54,0.0108,53,0.0106,5000
20260209,center,55,0.011,55,0.011,5000
20260209,center-right,57,0.0114,57,0.0114,5000
20260209,far-right,0,0,0,0,0
20260216,far-left,57,0.0114,57,0.0114,5000
20260216,center-left,41,0.0082,40,0.008,5000
20260216,center,49,0.0098,49,0.0098,5000
20260216,center-right,53,0.0106,52,0.0104,5000
20260216,far-right,0,0,0,0,0
20260223,far-left,44,0.0088,44,0.0088,5000
20260223,center-left,33,0.0066,33,0.0066,4999
20260223,center,37,0.0074,37,0.0074,5000
20260223,center-right,52,0.0104,51,0.0102,5000
20260223,far-right,0,0,0,0,0
20260302,far-left,49,0.0098,48,0.0096,5000
20260302,center-left,51,0.0102,51,0.0102,5000
20260302,center,55,0.011,55,0.011,5000
20260302,center-right,69,0.0138,69,0.0138,5000
20260302,far-right,0,0,0,0,0
20260309,far-left,44,0.0088,44,0.0088,5000
20260309,center-left,44,0.0088,44,0.0088,5000
20260309,center,59,0.0118,58,0.0116,5000
20260309,center-right,54,0.0108,54,0.0108,5000
20260309,far-right,0,0,0,0,0
20260316,far-left,53,0.0106,53,0.0106,5000
20260316,center-left,41,0.0082,41,0.0082,5000
20260316,center,55,0.011,54,0.0108,5000
20260316,center-right,41,0.0082,38,0.0076,5000
20260316,far-right,0,0,0,0,0
20260323,far-left,42,0.0084,41,0.0082,5000
20260323,center-left,39,0.0078,38,0.0076,5000
20260323,center,44,0.0088,43,0.0086,5000
20260323,center-right,62,0.0124,60,0.012,5000
20260323,far-right,0,0,0,0,0
20260330,far-left,49,0.0098,48,0.0096,5000
20260330,center-left,44,0.0088,44,0.0088,5000
20260330,center,53,0.0106,53,0.0106,5000
20260330,center-right,60,0.012,58,0.0116,5000
20260330,far-right,40,0.008,40,0.008,5000
20260406,far-left,53,0.0106,52,0.0104,5000
20260406,center-left,51,0.0102,50,0.01,5000
20260406,center,45,0.009,45,0.009,5000
20260406,center-right,84,0.0168,82,0.0164,5000
20260406,far-right,0,0,0,0,0
20260413,far-left,49,0.0098,49,0.0098,5000
20260413,center-left,35,0.007,34,0.0068,5000
20260413,center,55,0.011,55,0.011,5000
20260413,center-right,58,0.0116,56,0.0112,5000
20260413,far-right,0,0,0,0,0
20260420,far-left,0,0,0,0,0
20260420,center-left,38,0.0076,36,0.0072,5000
20260420,center,42,0.0084,42,0.0084,5000
20260420,center-right,60,0.012,59,0.0118,5000
20260420,far-right,0,0,0,0,0
