date,collection,term_count,term_ratio,doc_count,doc_ratio,sample_size
20250217,far-left,0,0,0,0,0
20250217,center-left,0,0,0,0,0
20250217,center,0,0,0,0,0
20250217,center-right,0,0,0,0,0
20250217,far-right,148,0.0296,146,0.0292,5000
20250224,far-left,0,0,0,0,0
20250224,center-left,0,0,0,0,0
20250224,center,0,0,0,0,0
20250224,center-right,0,0,0,0,0
20250224,far-right,167,0.0334,163,0.0326,5000
20250303,far-left,0,0,0,0,0
20250303,center-left,0,0,0,0,0
20250303,center,0,0,0,0,0
20250303,center-right,0,0,0,0,0
20250303,far-right,168,0.0336,166,0.0332,5000
20250310,far-left,0,0,0,0,0
20250310,center-left,0,0,0,0,0
20250310,center,0,0,0,0,0
20250310,center-right,0,0,0,0,0
20250310,far-right,172,0.0344,167,0.0334,5000
20250317,far-left,0,0,0,0,0
20250317,center-left,0,0,0,0,0
20250317,center,0,0,0,0,0
20250317,center-right,0,0,0,0,0
20250317,far-right,169,0.0338,165,0.033,5000
20250324,far-left,0,0,0,0,0
20250324,center-left,0,0,0,0,0
20250324,center,0,0,0,0,0
20250324,center-right,0,0,0,0,0
20250324,far-right,157,0.0314,155,0.031,5000
20250331,far-left,0,0,0,0,0
