date,collection,term_count,term_ratio,doc_count,doc_ratio,sample_size
20231106,center,71,0.0142,71,0.0142,5000
20231106,center-right,93,0.0186,93,0.0186,5000
20231106,far-right,136,0.0272,136,0.0272,5000
20231113,far-left,63,0.0126,63,0.0126,5000
20231113,center-left,54,0.0108,54,0.0108,5000
20231113,center,53,0.0106,53,0.0106,5000
20231113,center-right,56,0.0112,56,0.0112,5000
20231113,far-right,110,0.022,109,0.0218,5000
20231120,far-left,64,0.0141,63,0.0139,4530
20231120,center-left,51,0.0102,51,0.0102,5000
20231120,center,74,0.0148,74,0.0148,5000
20231120,center-right,67,0.0134,67,0.0134,5000
20231120,far-right,112,0.0224,112,0.0224,5000
20231127,far-left,67,0.0134,66,0.0132,4996
20231127,center-left,40,0.008,40,0.008,5000
20231127,center,56,0.0112,56,0.0112,5000
20231127,center-right,67,0.0134,67,0.0134,5000
20231127,far-right,82,0.0164,82,0.0164,5000
20231204,far-left,74,0.0148,72,0.0144,4984
20231204,center-left,58,0.0116,58,0.0116,5000
20231204,center,61,0.0122,61,0.0122,5000
20231204,center-right,72,0.0144,72,0.0144,5000
20231204,far-right,103,0.0206,102,0.0204,5000
20231211,far-left,68,0.0136,68,0.0136,4984
20231211,center-left,53,0.0106,53,0.0106,5000
20231211,center,71,0.0142,69,0.0138,5000
20231211,center-right,83,0.0166,83,0.0166,5000
20231211,far-right,97,0.0194,97,0.0194,5000
20231218,far-left,56,0.0119,56,0.0119,4697
20231218,center-left,53,0.0106,53,0.0106,5000
20231218,center,57,0.0114,57,0.0114,5000
20231218,center-right,81,0.0162,81,0.0162,5000
20231218,far-right,102,0.0204,102,0.0204,5000
20231225,far-left,37,0.0125,37,0.0125,2960
20231225,center-left,66,0.0132,66,0.0132,5000
20231225,center,89,0.0178,88,0.0176,5000
20231225,center-right,64,0.0128,64,0.0128,5000
20231225,far-right,96,0.0192,96,0.0192,5000
20240101,far-left,51,0.0156,51,0.0156,3275
20240101,center-left,78,0.0156,77,0.0154,5000
20240101,center,63,0.0126,63,0.0126,5000
20240101,center-right,71,0.0142,71,0.0142,5000
20240101,far-right,107,0.0214,107,0.0214,5000
20240108,far-left,68,0.0137,68,0.0137,4966
20240108,center-left,43,0.0086,43,0.0086,5000
20240108,center,72,0.0144,72,0.0144,5000
20240108,center-right,81,0.0162,81,0.0162,5000
20240108,far-right,105,0.021,105,0.021,5000
20240115,far-left,63,0.013,63,0.013,4832
20240115,center-left,70,0.014,70,0.014,5000
20240115,center,60,0.012,60,0.012,5000
20240115,center-right,85,0.017,85,0.017,5000
20240115,far-right,129,0.0258,129,0.0258,5000
20240122,far-left,78,0.0156,78,0.0156,5000
20240122,center-left,52,0.0104,52,0.0104,5000
20240122,center,51,0.0102,51,0.0102,5000
20240122,center-right,58,0.0116,58,0.0116,5000
20240122,far-right,95,0.019,95,0.019,5000
20240129,far-left,71,0.015,71,0.015,4742
20240129,center-left,63,0.0126,63,0.0126,5000
20240129,center,61,0.0122,61,0.0122,5000
20240129,center-right,67,0.0134,67,0.0134,5000
20240129,far-right,110,0.022,110,0.022,5000
20240205,far-left,91,0.0182,91,0.0182,5000
20240205,center-left,48,0.0096,48,0.0096,5000
20240205,center,57,0.0114,57,0.0114,5000
20240205,center-right,87,0.0174,87,0.0174,5000
20240205,far-right,95,0.019,95,0.019,5000
20240212,far-left,66,0.0133,66,0.0133,4957
20240212,center-left,63,0.0126,63,0.0126,5000
20240212,center,65,0.013,65,0.013,5000
20240212,center-right,85,0.017,85,0.017,5000
20240212,far-right,106,0.0212,106,0.0212,5000
20240219,far-left,63,0.0139,63,0.0139,4525
20240219,center-left,65,0.013,65,0.013,5000
20240219,center,68,0.0136,68,0.0136,5000
20240219,center-right,91,0.0182,91,0.0182,5000
20240219,far-right,129,0.0258,129,0.0258,5000
20240226,far-left,69,0.0149,69,0.0149,4639
20240226,center-left,49,0.0098,49,0.0098,5000
20240226,center,67,0.0134,67,0.0134,5000
20240226,center-right,78,0.0156,78,0.0156,5000
20240226,far-right,120,0.024,119,0.0238,5000
20240304,far-left,72,0.0144,71,0.0142,5000
20240304,center-left,55,0.011,55,0.011,5000
20240304,center,82,0.0164,82,0.0164,5000
20240304,center-right,57,0.0114,57,0.0114,5000
20240304,far-right,110,0.022,110,0.022,5000
20240311,far-left,73,0.0146,73,0.0146,5000
20240311,center-left,57,0.0114,57,0.0114,5000
20240311,center,80,0.016,77,0.0154,5000
20240311,center-right,69,0.0138,69,0.0138,5000
20240311,far-right,97,0.0194,97,0.0194,5000
20240318,far-left,55,0.0111,55,0.0111,4960
20240318,center-left,60,0.012,60,0.012,5000
20240318,center,71,0.0142,70,0.014,5000
20240318,center-right,67,0.0134,67,0.0134,5000
20240318,far-right,107,0.0214,107,0.0214,5000
20240325,far-left,71,0.0143,70,0.0141,4963
20240325,center-left,43,0.0086,43,0.0086,5000
20240325,center,49,0.0098,49,0.0098,5000
20240325,center-right,75,0.015,73,0.0146,5000
20240325,far-right,108,0.0216,108,0.0216,5000
20240401,far-left,62,0.0124,62,0.0124,5000
20240401,center-left,52,0.0104,52,0.0104,5000
20240401,center,77,0.0154,75,0.015,5000
20240401,center-right,65,0.013,64,0.0128,5000
20240401,far-right,121,0.0242,121,0.0242,5000
20240408,far-left,93,0.0186,93,0.0186,5000
20240408,center-left,47,0.0094,47,0.0094,5000
20240408,center,70,0.014,70,0.014,5000
20240408,center-right,51,0.0102,51,0.0102,5000
20240408,far-right,116,0.0232,116,0.0232,5000
20240415,far-left,66,0.0132,65,0.013,5000
20240415,center-left,45,0.009,45,0.009,5000
20240415,center,63,0.0126,63,0.0126,5000
20240415,center-right,51,0.0102,51,0.0102,5000
20240415,far-right,109,0.0218,109,0.0218,5000
20240422,far-left,67,0.0134,67,0.0134,5000
20240422,center-left,55,0.011,55,0.011,5000
20240422,center,63,0.0126,63,0.0126,5000
20240422,center-right,53,0.0106,53,0.0106,5000
20240422,far-right,124,0.0248,124,0.0248,5000
20240429,far-left,45,0.009,45,0.009,5000
20240429,center-left,52,0.0104,52,0.0104,5000
20240429,center,62,0.0124,62,0.0124,5000
20240429,center-right,54,0.0108,54,0.0108,5000
20240429,far-right,110,0.022,110,0.022,5000
20240506,far-left,66,0.0132,65,0.013,5000
20240506,center-left,46,0.0092,46,0.0092,5000
20240506,center,58,0.0116,58,0.0116,5000
20240506,center-right,68,0.0136,68,0.0136,5000
20240506,far-right,121,0.0242,120,0.024,5000
20240513,far-left,69,0.0138,68,0.0136,5000
20240513,center-left,67,0.0134,67,0.0134,5000
20240513,center,55,0.011,55,0.011,5000
20240513,center-right,52,0.0104,51,0.0102,5000
20240513,far-right,97,0.0194,97,0.0194,5000
20240520,far-left,58,0.0116,57,0.0114,5000
20240520,center-left,52,0.0104,52,0.0104,5000
20240520,center,65,0.013,64,0.0128,5000
20240520,center-right,63,0.0126,63,0.0126,5000
20240520,far-right,97,0.0194,97,0.0194,5000
20240527,far-left,61,0.0122,61,0.0122,5000
20240527,center-left,55,0.011,54,0.0108,5000
20240527,center,63,0.0126,63,0.0126,5000
20240527,center-right,65,0.013,64,0.0128,5000
20240527,far-right,108,0.0216,107,0.0214,5000
20240603,far-left,66,0.0132,66,0.0132,5000
20240603,center-left,64,0.0128,64,0.0128,5000
20240603,center,82,0.0164,82,0.0164,5000
20240603,center-right,77,0.0154,77,0.0154,5000
20240603,far-right,121,0.0242,120,0.024,5000
20240610,far-left,87,0.0174,87,0.0174,5000
20240610,center-left,53,0.0106,52,0.0104,5000
20240610,center,67,0.0134,67,0.0134,5000
20240610,center-right,61,0.0122,61,0.0122,5000
20240610,far-right,117,0.0234,117,0.0234,5000
20240617,far-left,64,0.0128,64,0.0128,5000
20240617,center-left,50,0.01,50,0.01,5000
20240617,center,70,0.014,70,0.014,5000
20240617,center-right,71,0.0142,71,0.0142,5000
20240617,far-right,111,0.0222,111,0.0222,5000
20240624,far-left,74,0.0148,74,0.0148,5000
20240624,center-left,65,0.013,65,0.013,5000
20240624,center,71,0.0142,69,0.0138,5000
20240624,center-right,83,0.0166,83,0.0166,5000
20240624,far-right,110,0.022,108,0.0216,5000
20240701,far-left,44,0.00892,44,0.00892,4931
20240701,center-left,56,0.0112,55,0.011,5000
20240701,center,71,0.0142,70,0.014,5000
20240701,center-right,73,0.0146,72,0.0144,5000
20240701,far-right,103,0.0206,103,0.0206,5000
20240708,far-left,50,0.01,50,0.01,5000
20240708,center-left,41,0.0082,40,0.008,5000
20240708,center,84,0.0168,79,0.0158,5000
20240708,center-right,101,0.0202,100,0.02,5000
20240708,far-right,124,0.0248,123,0.0246,5000
20240715,far-left,56,0.0112,56,0.0112,5000
20240715,center-left,52,0.0104,52,0.0104,5000
20240715,center,74,0.0148,74,0.0148,5000
20240715,center-right,78,0.0156,78,0.0156,5000
20240715,far-right,136,0.0272,136,0.0272,5000
20240722,far-left,67,0.0134,67,0.0134,5000
20240722,center-left,80,0.016,78,0.0156,5000
20240722,center,93,0.0186,93,0.0186,5000
20240722,center-right,88,0.0176,87,0.0174,5000
20240722,far-right,128,0.0256,128,0.0256,5000
20240729,far-left,56,0.0112,56,0.0112,5000
20240729,center-left,51,0.0102,51,0.0102,5000
20240729,center,80,0.016,80,0.016,5000
20240729,center-right,121,0.0242,120,0.024,5000
20240729,far-right,126,0.0252,126,0.0252,5000
20240805,far-left,71,0.0142,71,0.0142,5000
20240805,center-left,71,0.0142,71,0.0142,5000
20240805,center,98,0.0196,95,0.019,5000
20240805,center-right,94,0.0188,92,0.0184,5000
20240805,far-right,135,0.027,134,0.0268,5000
20240812,far-left,57,0.0114,57,0.0114,5000
20240812,center-left,40,0.008,40,0.008,5000
20240812,center,68,0.0136,67,0.0134,5000
20240812,center-right,73,0.0146,73,0.0146,5000
20240812,far-right,109,0.0218,109,0.0218,5000
20240819,far-left,99,0.0198,98,0.0196,5000
20240819,center-left,45,0.009,45,0.009,5000
20240819,center,68,0.0136,68,0.0136,5000
20240819,center-right,91,0.0182,91,0.0182,5000
20240819,far-right,116,0.0232,116,0.0232,5000
20240826,far-left,58,0.0116,58,0.0116,5000
20240826,center-left,59,0.0118,59,0.0118,5000
20240826,center,65,0.013,65,0.013,5000
20240826,center-right,89,0.0178,89,0.0178,5000
20240826,far-right,143,0.0286,143,0.0286,5000
20240902,far-left,60,0.012,60,0.012,5000
20240902,center-left,73,0.0146,73,0.0146,5000
20240902,center,76,0.0152,76,0.0152,5000
20240902,center-right,65,0.013,65,0.013,5000
20240902,far-right,200,0.04,200,0.04,5000
20240909,far-left,67,0.0134,67,0.0134,5000
20240909,center-left,73,0.0146,72,0.0144,5000
20240909,center,64,0.0128,64,0.0128,5000
20240909,center-right,81,0.0162,81,0.0162,5000
20240909,far-right,198,0.0396,198,0.0396,5000
20240916,far-left,68,0.0136,68,0.0136,5000
20240916,center-left,49,0.0098,49,0.0098,5000
20240916,center,61,0.0122,61,0.0122,5000
20240916,center-right,71,0.0142,71,0.0142,5000
20240916,far-right,224,0.0448,222,0.0444,5000
20240923,far-left,68,0.0136,68,0.0136,5000
20240923,center-left,61,0.0122,60,0.012,5000
20240923,center,71,0.0142,71,0.0142,5000
20240923,center-right,72,0.0144,72,0.0144,5000
20240923,far-right,199,0.0398,199,0.0398,5000
20240930,far-left,85,0.017,84,0.0168,5000
20240930,center-left,83,0.0166,83,0.0166,5000
20240930,center,70,0.014,70,0.014,5000
20240930,center-right,107,0.0214,107,0.0214,5000
20240930,far-right,195,0.039,195,0.039,5000
20241007,far-left,59,0.0118,59,0.0118,5000
20241007,center-left,60,0.012,59,0.0118,5000
20241007,center,67,0.0134,67,0.0134,5000
20241007,center-right,75,0.015,75,0.015,5000
20241007,far-right,194,0.0388,193,0.0386,5000
20241014,far-left,82,0.0164,82,0.0164,5000
20241014,center-left,73,0.0146,73,0.0146,5000
20241014,center,57,0.0114,57,0.0114,5000
20241014,center-right,103,0.0206,103,0.0206,5000
20241014,far-right,194,0.0388,194,0.0388,5000
20241021,far-left,63,0.0126,63,0.0126,5000
20241021,center-left,66,0.0132,66,0.0132,5000
20241021,center,46,0.0092,46,0.0092,5000
20241021,center-right,71,0.0142,71,0.0142,5000
20241021,far-right,190,0.038,190,0.038,5000
20241028,far-left,57,0.0114,57,0.0114,5000
20241028,center-left,65,0.013,65,0.013,5000
20241028,center,60,0.012,59,0.0118,5000
20241028,center-right,89,0.0178,89,0.0178,5000
20241028,far-right,210,0.042,209,0.0418,5000
20241104,far-left,53,0.0106,53,0.0106,5000
20241104,center-left,66,0.0132,66,0.0132,5000
20241104,center,68,0.0136,68,0.0136,5000
20241104,center-right,72,0.0144,72,0.0144,5000
20241104,far-right,183,0.0366,182,0.0364,5000
20241111,far-left,51,0.0102,51,0.0102,5000
20241111,center-left,69,0.0138,69,0.0138,5000
20241111,center,59,0.0118,59,0.0118,5000
20241111,center-right,73,0.0146,73,0.0146,5000
20241111,far-right,169,0.0338,169,0.0338,5000
20241118,far-left,38,0.0076,38,0.0076,5000
20241118,center-left,65,0.013,65,0.013,5000
20241118,center,57,0.0114,57,0.0114,5000
20241118,center-right,75,0.015,75,0.015,5000
20241118,far-right,215,0.043,215,0.043,5000
20241125,far-left,0,0,0,0,0
20241125,center-left,60,0.012,60,0.012,5000
20241125,center,76,0.0152,74,0.0148,5000
20241125,center-right,97,0.0194,97,0.0194,5000
20241125,far-right,222,0.0444,222,0.0444,5000
20241202,far-left,42,0.0084,42,0.0084,5000
20241202,center-left,69,0.0138,68,0.0136,5000
20241202,center,54,0.0108,53,0.0106,5000
20241202,center-right,75,0.015,75,0.015,5000
20241202,far-right,205,0.041,204,0.0408,5000
20241209,far-left,49,0.0098,49,0.0098,5000
20241209,center-left,58,0.0116,58,0.0116,5000
20241209,center,47,0.0094,47,0.0094,5000
20241209,center-right,71,0.0142,71,0.0142,5000
20241209,far-right,212,0.0424,212,0.0424,5000
20241216,far-left,38,0.0076,38,0.0076,5000
20241216,center-left,43,0.0086,43,0.0086,5000
20241216,center,53,0.0106,53,0.0106,5000
20241216,center-right,57,0.0114,57,0.0114,5000
20241216,far-right,195,0.039,195,0.039,5000
20241223,far-left,27,0.00714,27,0.00714,3784
20241223,center-left,75,0.015,75,0.015,5000
20241223,center,88,0.0176,88,0.0176,5000
20241223,center-right,74,0.0148,74,0.0148,5000
20241223,far-right,192,0.0384,191,0.0382,5000
20241230,far-left,33,0.00776,33,0.00776,4255
20241230,center-left,81,0.0162,81,0.0162,5000
20241230,center,89,0.0178,88,0.0176,5000
20241230,center-right,103,0.0206,103,0.0206,5000
20241230,far-right,193,0.0386,192,0.0384,5000
20250106,far-left,47,0.0094,47,0.0094,5000
20250106,center-left,64,0.0128,64,0.0128,5000
20250106,center,57,0.0114,56,0.0112,5000
20250106,center-right,58,0.0116,58,0.0116,5000
20250106,far-right,210,0.042,208,0.0416,5000
20250113,far-left,52,0.0104,52,0.0104,5000
20250113,center-left,56,0.0112,56,0.0112,5000
20250113,center,76,0.0152,76,0.0152,5000
20250113,center-right,68,0.0136,68,0.0136,5000
20250113,far-right,238,0.0476,238,0.0476,5000
20250120,far-left,40,0.008,39,0.0078,5000
20250120,center-left,61,0.0122,61,0.0122,5000
20250120,center,60,0.012,60,0.012,5000
20250120,center-right,65,0.013,65,0.013,5000
20250120,far-right,232,0.0464,231,0.0462,5000
20250127,far-left,44,0.0088,43,0.0086,5000
20250127,center-left,74,0.0148,74,0.0148,5000
20250127,center,66,0.0132,65,0.013,5000
20250127,center-right,67,0.0134,67,0.0134,5000
20250127,far-right,248,0.0496,247,0.0494,5000
20250203,far-left,50,0.01,50,0.01,5000
20250203,center-left,62,0.0124,62,0.0124,5000
20250203,center,63,0.0126,62,0.0124,5000
20250203,center-right,82,0.0164,82,0.0164,5000
20250203,far-right,243,0.0486,243,0.0486,5000
20250210,far-left,0,0,0,0,0
20250210,center-left,52,0.0104,52,0.0104,5000
20250210,center,89,0.0178,85,0.017,5000
20250210,center-right,82,0.0164,82,0.0164,5000
20250210,far-right,213,0.0426,213,0.0426,5000
20250217,far-left,34,0.0068,34,0.0068,5000
20250217,center-left,64,0.0128,64,0.0128,5000
20250217,center,51,0.0102,51,0.0102,5000
20250217,center-right,71,0.0142,70,0.014,5000
20250217,far-right,222,0.0444,222,0.0444,5000
20250224,far-left,43,0.0086,43,0.0086,5000
20250224,center-left,63,0.0126,63,0.0126,5000
20250224,center,76,0.0152,76,0.0152,5000
20250224,center-right,77,0.0154,77,0.0154,5000
20250224,far-right,243,0.0486,243,0.0486,5000
20250303,far-left,54,0.0108,54,0.0108,5000
20250303,center-left,58,0.0116,57,0.0114,5000
20250303,center,66,0.0132,66,0.0132,5000
20250303,center-right,80,0.016,80,0.016,5000
20250303,far-right,232,0.0464,232,0.0464,5000
20250310,far-left,50,0.01,50,0.01,5000
20250310,center-left,63,0.0126,62,0.0124,5000
20250310,center,69,0.0138,69,0.0138,5000
20250310,center-right,71,0.0142,71,0.0142,5000
20250310,far-right,222,0.0444,222,0.0444,5000
20250317,far-left,56,0.0112,55,0.011,5000
20250317,center-left,67,0.0134,67,0.0134,5000
20250317,center,73,0.0146,68,0.0136,5000
