date,collection,term_count,term_ratio,doc_count,doc_ratio,sample_size
20240506,center-right,176,0.0352,175,0.035,5000
20240506,far-right,507,0.101,495,0.099,5000
20240513,far-left,722,0.144,714,0.143,5000
20240513,center-left,134,0.0268,133,0.0266,5000
20240513,center,107,0.0214,107,0.0214,5000
20240513,center-right,164,0.0328,163,0.0326,5000
20240513,far-right,535,0.107,524,0.105,5000
20240520,far-left,777,0.155,768,0.154,5000
20240520,center-left,151,0.0302,149,0.0298,5000
20240520,center,130,0.026,128,0.0256,5000
20240520,center-right,185,0.037,181,0.0362,5000
20240520,far-right,754,0.151,737,0.147,5000
20240527,far-left,1017,0.2034,998,0.2,5000
20240527,center-left,178,0.0356,177,0.0354,5000
20240527,center,117,0.0234,115,0.023,5000
20240527,center-right,188,0.0376,187,0.0374,5000
20240527,far-right,764,0.153,750,0.15,5000
20240603,far-left,674,0.135,663,0.133,5000
20240603,center-left,142,0.0284,141,0.0282,5000
20240603,center,92,0.0184,89,0.0178,5000
20240603,center-right,144,0.0288,143,0.0286,5000
20240603,far-right,606,0.121,594,0.119,5000
20240610,far-left,642,0.128,635,0.127,5000
20240610,center-left,127,0.0254,127,0.0254,5000
20240610,center,134,0.0268,132,0.0264,5000
20240610,center-right,165,0.033,165,0.033,5000
20240610,far-right,485,0.097,477,0.0954,5000
20240617,far-left,625,0.125,615,0.123,5000
20240617,center-left,126,0.0252,125,0.025,5000
20240617,center,96,0.0192,93,0.0186,5000
20240617,center-right,184,0.0368,182,0.0364,5000
20240617,far-right,556,0.111,547,0.109,5000
20240624,far-left,636,0.127,628,0.126,5000
20240624,center-left,203,0.0406,202,0.0404,5000
20240624,center,135,0.027,133,0.0266,5000
20240624,center-right,201,0.0402,195,0.039,5000
20240624,far-right,508,0.102,498,0.0996,5000
20240701,far-left,620,0.126,614,0.125,4931
20240701,center-left,159,0.0318,157,0.0314,5000
20240701,center,174,0.0348,171,0.0342,5000
20240701,center-right,248,0.0496,246,0.0492,5000
20240701,far-right,689,0.138,672,0.134,5000
20240708,far-left,693,0.139,684,0.137,5000
20240708,center-left,241,0.0482,238,0.0476,5000
20240708,center,267,0.0534,265,0.053,5000
20240708,center-right,384,0.0768,383,0.0766,5000
20240708,far-right,860,0.172,842,0.168,5000
20240715,far-left,888,0.178,877,0.175,5000
20240715,center-left,431,0.0862,426,0.0852,5000
20240715,center,426,0.0852,413,0.0826,5000
20240715,center-right,624,0.125,614,0.123,5000
20240715,far-right,1157,0.2314,1131,0.2262,5000
20240722,far-left,605,0.121,596,0.119,5000
20240722,center-left,174,0.0348,173,0.0346,5000
20240722,center,143,0.0286,143,0.0286,5000
20240722,center-right,227,0.0454,226,0.0452,5000
20240722,far-right,719,0.144,706,0.141,5000
20240729,far-left,798,0.16,785,0.157,5000
20240729,center-left,173,0.0346,171,0.0342,5000
20240729,center,95,0.019,95,0.019,5000
20240729,center-right,171,0.0342,170,0.034,5000
20240729,far-right,593,0.119,583,0.117,5000
20240805,far-left,661,0.132,657,0.131,5000
20240805,center-left,152,0.0304,151,0.0302,5000
20240805,center,108,0.0216,107,0.0214,5000
20240805,center-right,197,0.0394,194,0.0388,5000
20240805,far-right,590,0.118,575,0.115,5000
20240812,far-left,813,0.163,806,0.161,5000
20240812,center-left,193,0.0386,191,0.0382,5000
20240812,center,135,0.027,133,0.0266,5000
20240812,center-right,231,0.0462,229,0.0458,5000
20240812,far-right,676,0.135,663,0.133,5000
20240819,far-left,715,0.143,709,0.142,5000
20240819,center-left,173,0.0346,173,0.0346,5000
20240819,center,170,0.034,167,0.0334,5000
20240819,center-right,224,0.0448,224,0.0448,5000
20240819,far-right,762,0.152,746,0.149,5000
20240826,far-left,767,0.153,759,0.152,5000
20240826,center-left,197,0.0394,194,0.0388,5000
20240826,center,182,0.0364,182,0.0364,5000
20240826,center-right,236,0.0472,235,0.047,5000
20240826,far-right,668,0.134,648,0.13,5000
20240902,far-left,636,0.127,631,0.126,5000
20240902,center-left,158,0.0316,158,0.0316,5000
20240902,center,171,0.0342,170,0.034,5000
20240902,center-right,248,0.0496,247,0.0494,5000
20240902,far-right,802,0.16,781,0.156,5000
20240909,far-left,928,0.186,919,0.184,5000
20240909,center-left,218,0.0436,217,0.0434,5000
20240909,center,202,0.0404,200,0.04,5000
20240909,center-right,309,0.0618,306,0.0612,5000
20240909,far-right,972,0.194,942,0.188,5000
20240916,far-left,697,0.139,691,0.138,5000
20240916,center-left,172,0.0344,171,0.0342,5000
20240916,center,195,0.039,195,0.039,5000
20240916,center-right,291,0.0582,283,0.0566,5000
20240916,far-right,1075,0.215,1043,0.2086,5000
20240923,far-left,645,0.129,638,0.128,5000
20240923,center-left,192,0.0384,190,0.038,5000
20240923,center,168,0.0336,168,0.0336,5000
20240923,center-right,241,0.0482,240,0.048,5000
20240923,far-right,625,0.125,609,0.122,5000
20240930,far-left,705,0.141,701,0.14,5000
20240930,center-left,151,0.0302,150,0.03,5000
20240930,center,114,0.0228,113,0.0226,5000
20240930,center-right,193,0.0386,193,0.0386,5000
20240930,far-right,576,0.115,563,0.113,5000
20241007,far-left,744,0.149,741,0.148,5000
20241007,center-left,173,0.0346,171,0.0342,5000
20241007,center,182,0.0364,179,0.0358,5000
20241007,center-right,229,0.0458,228,0.0456,5000
20241007,far-right,697,0.139,685,0.137,5000
20241014,far-left,929,0.186,905,0.181,5000
20241014,center-left,220,0.044,217,0.0434,5000
20241014,center,204,0.0408,203,0.0406,5000
20241014,center-right,318,0.0636,315,0.063,5000
20241014,far-right,925,0.185,906,0.181,5000
20241021,far-left,930,0.186,918,0.184,5000
20241021,center-left,233,0.0466,230,0.046,5000
20241021,center,228,0.0456,221,0.0442,5000
20241021,center-right,326,0.0652,320,0.064,5000
20241021,far-right,1025,0.205,1004,0.2008,5000
20241028,far-left,984,0.197,973,0.195,5000
20241028,center-left,274,0.0548,270,0.054,5000
20241028,center,297,0.0594,290,0.058,5000
20241028,center-right,356,0.0712,349,0.0698,5000
20241028,far-right,1382,0.2764,1354,0.2708,5000
20241104,far-left,1126,0.2252,1119,0.2238,5000
20241104,center-left,519,0.104,515,0.103,5000
20241104,center,500,0.1,499,0.0998,5000
20241104,center-right,608,0.122,605,0.121,5000
20241104,far-right,1627,0.3254,1591,0.3182,5000
20241111,far-left,1108,0.2216,1098,0.2196,5000
20241111,center-left,467,0.0934,462,0.0924,5000
20241111,center,394,0.0788,390,0.078,5000
20241111,center-right,557,0.111,555,0.111,5000
20241111,far-right,1334,0.2668,1319,0.2638,5000
20241118,far-left,864,0.173,852,0.17,5000
20241118,center-left,266,0.0532,264,0.0528,5000
20241118,center,292,0.0584,290,0.058,5000
20241118,center-right,417,0.0834,415,0.083,5000
20241118,far-right,1101,0.2202,1086,0.2172,5000
20241125,far-left,731,0.161,730,0.161,4541
