date,collection,term_count,term_ratio,doc_count,doc_ratio,sample_size
20230911,center-left,341,0.0682,330,0.066,5000
20230911,center,417,0.0834,400,0.08,5000
20230911,center-right,320,0.064,318,0.0636,5000
20230911,far-right,289,0.0578,285,0.057,5000
20230918,far-left,385,0.077,380,0.076,5000
20230918,center-left,343,0.0686,334,0.0668,5000
20230918,center,319,0.0638,312,0.0624,5000
20230918,center-right,316,0.0632,311,0.0622,5000
20230918,far-right,254,0.0508,253,0.0506,5000
20230925,far-left,343,0.0686,336,0.0672,5000
20230925,center-left,313,0.0626,305,0.061,5000
20230925,center,340,0.068,333,0.0666,5000
20230925,center-right,285,0.057,282,0.0564,5000
20230925,far-right,220,0.044,218,0.0436,5000
20231002,far-left,420,0.084,412,0.0824,5000
20231002,center-left,329,0.0658,323,0.0646,5000
20231002,center,360,0.072,352,0.0704,5000
20231002,center-right,265,0.053,264,0.0528,5000
20231002,far-right,218,0.0436,216,0.0432,5000
20231009,far-left,382,0.0764,373,0.0746,5000
20231009,center-left,266,0.0532,262,0.0524,5000
20231009,center,249,0.0498,247,0.0494,5000
20231009,center-right,212,0.0424,209,0.0418,5000
20231009,far-right,177,0.0354,176,0.0352,5000
20231016,far-left,398,0.0796,383,0.0766,5000
20231016,center-left,282,0.0564,277,0.0554,5000
20231016,center,295,0.059,288,0.0576,5000
20231016,center-right,293,0.0586,284,0.0568,5000
20231016,far-right,226,0.0452,224,0.0448,5000
20231023,far-left,480,0.096,467,0.0934,5000
20231023,center-left,298,0.0596,292,0.0584,5000
20231023,center,345,0.069,338,0.0676,5000
20231023,center-right,312,0.0624,306,0.0612,5000
20231023,far-right,238,0.0476,234,0.0468,5000
20231030,far-left,379,0.0758,371,0.0742,5000
20231030,center-left,322,0.0644,316,0.0632,5000
20231030,center,304,0.0608,296,0.0592,5000
20231030,center-right,304,0.0608,300,0.06,5000
20231030,far-right,208,0.0416,205,0.041,5000
20231106,far-left,374,0.0748,360,0.072,5000
20231106,center-left,293,0.0586,287,0.0574,5000
20231106,center,314,0.0628,311,0.0622,5000
20231106,center-right,289,0.0578,285,0.057,5000
20231106,far-right,223,0.0446,220,0.044,5000
20231113,far-left,404,0.0808,393,0.0786,5000
20231113,center-left,287,0.0574,281,0.0562,5000
20231113,center,339,0.0678,330,0.066,5000
20231113,center-right,290,0.058,284,0.0568,5000
20231113,far-right,235,0.047,227,0.0454,5000
20231120,far-left,253,0.0558,249,0.055,4530
20231120,center-left,260,0.052,252,0.0504,5000
20231120,center,249,0.0498,244,0.0488,5000
20231120,center-right,275,0.055,268,0.0536,5000
20231120,far-right,222,0.0444,219,0.0438,5000
20231127,far-left,343,0.0687,337,0.0675,4996
20231127,center-left,288,0.0576,283,0.0566,5000
20231127,center,325,0.065,318,0.0636,5000
20231127,center-right,282,0.0564,278,0.0556,5000
20231127,far-right,194,0.0388,194,0.0388,5000
20231204,far-left,309,0.062,304,0.061,4984
