date,collection,term_count,term_ratio,doc_count,doc_ratio,sample_size
20230410,center-left,48,0.0096,48,0.0096,5000
20230410,center,37,0.0074,37,0.0074,5000
20230410,center-right,34,0.0068,34,0.0068,5000
20230410,far-right,127,0.0254,127,0.0254,5000
20230417,far-left,0,0,0,0,0
20230417,center-left,0,0,0,0,0
20230417,center,0,0,0,0,0
20230417,center-right,38,0.0076,38,0.0076,5000
20230417,far-right,145,0.029,144,0.0288,5000
20230424,far-left,42,0.0084,42,0.0084,5000
20230424,center-left,35,0.007,35,0.007,5000
20230424,center,0,0,0,0,0
20230424,center-right,0,0,0,0,0
20230424,far-right,142,0.0284,140,0.028,5000
20230501,far-left,50,0.01,50,0.01,5000
20230501,center-left,0,0,0,0,0
20230501,center,37,0.0074,37,0.0074,5000
20230501,center-right,42,0.0084,42,0.0084,5000
20230501,far-right,131,0.0262,130,0.026,5000
20230508,far-left,48,0.0096,46,0.0092,5000
20230508,center-left,0,0,0,0,0
20230508,center,0,0,0,0,0
20230508,center-right,36,0.0072,36,0.0072,5000
20230508,far-right,146,0.0292,142,0.0284,5000
20230515,far-left,45,0.009,45,0.009,5000
20230515,center-left,33,0.0066,33,0.0066,5000
20230515,center,0,0,0,0,0
20230515,center-right,36,0.0072,36,0.0072,5000
20230515,far-right,136,0.0272,135,0.027,5000
20230522,far-left,51,0.0102,51,0.0102,5000
20230522,center-left,37,0.0074,37,0.0074,5000
20230522,center,42,0.0084,42,0.0084,5000
20230522,center-right,38,0.0076,38,0.0076,5000
20230522,far-right,158,0.0316,157,0.0314,5000
20230529,far-left,55,0.011,55,0.011,5000
20230529,center-left,34,0.0068,34,0.0068,5000
20230529,center,0,0,0,0,0
20230529,center-right,0,0,0,0,0
20230529,far-right,149,0.0298,147,0.0294,5000
20230605,far-left,0,0,0,0,0
20230605,center-left,33,0.0066,33,0.0066,5000
20230605,center,0,0,0,0,0
20230605,center-right,0,0,0,0,0
20230605,far-right,152,0.0304,149,0.0298,5000
20230612,far-left,40,0.008,40,0.008,5000
20230612,center-left,30,0.006,30,0.006,5000
20230612,center,0,0,0,0,0
20230612,center-right,38,0.0076,38,0.0076,5000
20230612,far-right,144,0.0288,143,0.0286,5000
20230619,far-left,36,0.0072,36,0.0072,5000
20230619,center-left,0,0,0,0,0
20230619,center,0,0,0,0,0
20230619,center-right,0,0,0,0,0
20230619,far-right,128,0.0256,126,0.0252,5000
20230626,far-left,49,0.0098,48,0.0096,5000
20230626,center-left,0,0,0,0,0
20230626,center,36,0.0072,36,0.0072,5000
20230626,center-right,56,0.0112,56,0.0112,5000
20230626,far-right,149,0.0298,146,0.0292,5000
20230703,far-left,53,0.0106,53,0.0106,5000
20230703,center-left,41,0.0082,41,0.0082,5000
20230703,center,51,0.0102,50,0.01,5000
20230703,center-right,0,0,0,0,0
20230703,far-right,140,0.028,137,0.0274,5000
20230710,far-left,48,0.0096,48,0.0096,5000
20230710,center-left,44,0.0088,44,0.0088,5000
20230710,center,0,0,0,0,0
20230710,center-right,0,0,0,0,0
20230710,far-right,115,0.023,113,0.0226,5000
20230717,far-left,60,0.012,60,0.012,5000
20230717,center-left,43,0.0086,43,0.0086,5000
20230717,center,0,0,0,0,0
20230717,center-right,38,0.0076,38,0.0076,5000
20230717,far-right,140,0.028,139,0.0278,5000
20230724,far-left,67,0.0134,67,0.0134,5000
20230724,center-left,48,0.0096,47,0.0094,5000
20230724,center,37,0.0074,37,0.0074,5000
20230724,center-right,46,0.0092,46,0.0092,5000
20230724,far-right,153,0.0306,152,0.0304,5000
20230731,far-left,45,0.009,45,0.009,5000
20230731,center-left,30,0.006,30,0.006,5000
20230731,center,41,0.0082,41,0.0082,5000
20230731,center-right,0,0,0,0,0
20230731,far-right,115,0.023,114,0.0228,5000
20230807,far-left,47,0.0094,47,0.0094,5000
20230807,center-left,42,0.0084,42,0.0084,5000
20230807,center,0,0,0,0,0
20230807,center-right,45,0.009,44,0.0088,5000
20230807,far-right,107,0.0214,106,0.0212,5000
20230814,far-left,53,0.0106,53,0.0106,5000
20230814,center-left,40,0.008,40,0.008,5000
20230814,center,35,0.007,34,0.0068,5000
20230814,center-right,37,0.0074,37,0.0074,5000
20230814,far-right,132,0.0264,132,0.0264,5000
20230821,far-left,46,0.0092,46,0.0092,5000
20230821,center-left,0,0,0,0,0
20230821,center,42,0.0084,42,0.0084,5000
20230821,center-right,40,0.008,40,0.008,5000
20230821,far-right,120,0.024,117,0.0234,5000
20230828,far-left,59,0.0118,58,0.0116,5000
20230828,center-left,38,0.0076,38,0.0076,5000
20230828,center,0,0,0,0,0
20230828,center-right,46,0.0092,45,0.009,5000
20230828,far-right,132,0.0264,129,0.0258,5000
20230904,far-left,40,0.008,40,0.008,5000
20230904,center-left,31,0.0062,30,0.006,5000
20230904,center,0,0,0,0,0
20230904,center-right,42,0.0084,42,0.0084,5000
20230904,far-right,124,0.0248,124,0.0248,5000
20230911,far-left,64,0.0128,64,0.0128,5000
20230911,center-left,42,0.0084,42,0.0084,5000
20230911,center,54,0.0108,54,0.0108,5000
20230911,center-right,53,0.0106,53,0.0106,5000
20230911,far-right,130,0.026,128,0.0256,5000
20230918,far-left,49,0.0098,49,0.0098,5000
20230918,center-left,37,0.0074,37,0.0074,5000
20230918,center,0,0,0,0,0
20230918,center-right,40,0.008,40,0.008,5000
20230918,far-right,110,0.022,109,0.0218,5000
20230925,far-left,38,0.0076,38,0.0076,5000
20230925,center-left,42,0.0084,42,0.0084,5000
20230925,center,0,0,0,0,0
20230925,center-right,37,0.0074,37,0.0074,5000
20230925,far-right,118,0.0236,118,0.0236,5000
20231002,far-left,42,0.0084,41,0.0082,5000
20231002,center-left,41,0.0082,41,0.0082,5000
20231002,center,37,0.0074,37,0.0074,5000
20231002,center-right,0,0,0,0,0
20231002,far-right,142,0.0284,141,0.0282,5000
20231009,far-left,41,0.0082,41,0.0082,5000
20231009,center-left,36,0.0072,36,0.0072,5000
20231009,center,0,0,0,0,0
20231009,center-right,0,0,0,0,0
20231009,far-right,126,0.0252,125,0.025,5000
20231016,far-left,40,0.008,40,0.008,5000
20231016,center-left,36,0.0072,36,0.0072,5000
20231016,center,37,0.0074,37,0.0074,5000
20231016,center-right,0,0,0,0,0
20231016,far-right,142,0.0284,141,0.0282,5000
20231023,far-left,39,0.0078,39,0.0078,5000
20231023,center-left,31,0.0062,31,0.0062,5000
20231023,center,0,0,0,0,0
20231023,center-right,0,0,0,0,0
20231023,far-right,155,0.031,153,0.0306,5000
20231030,far-left,0,0,0,0,0
20231030,center-left,44,0.0088,44,0.0088,5000
20231030,center,39,0.0078,38,0.0076,5000
20231030,center-right,0,0,0,0,0
20231030,far-right,170,0.034,169,0.0338,5000
20231106,far-left,0,0,0,0,0
20231106,center-left,40,0.008,40,0.008,5000
20231106,center,38,0.0076,37,0.0074,5000
20231106,center-right,44,0.0088,44,0.0088,5000
20231106,far-right,137,0.0274,136,0.0272,5000
20231113,far-left,42,0.0084,41,0.0082,5000
20231113,center-left,31,0.0062,31,0.0062,5000
20231113,center,0,0,0,0,0
20231113,center-right,0,0,0,0,0
20231113,far-right,126,0.0252,123,0.0246,5000
20231120,far-left,0,0,0,0,0
20231120,center-left,36,0.0072,36,0.0072,5000
20231120,center,39,0.0078,39,0.0078,5000
20231120,center-right,0,0,0,0,0
20231120,far-right,131,0.0262,130,0.026,5000
20231127,far-left,51,0.0102,51,0.0102,4996
20231127,center-left,41,0.0082,41,0.0082,5000
20231127,center,0,0,0,0,0
20231127,center-right,39,0.0078,39,0.0078,5000
20231127,far-right,133,0.0266,133,0.0266,5000
20231204,far-left,36,0.00722,36,0.00722,4984
20231204,center-left,31,0.0062,30,0.006,5000
20231204,center,0,0,0,0,0
20231204,center-right,0,0,0,0,0
20231204,far-right,140,0.028,139,0.0278,5000
20231211,far-left,50,0.01,50,0.01,4984
20231211,center-left,31,0.0062,31,0.0062,5000
20231211,center,0,0,0,0,0
20231211,center-right,37,0.0074,36,0.0072,5000
20231211,far-right,156,0.0312,154,0.0308,5000
20231218,far-left,48,0.0102,48,0.0102,4697
20231218,center-left,46,0.0092,46,0.0092,5000
20231218,center,38,0.0076,38,0.0076,5000
20231218,center-right,40,0.008,40,0.008,5000
20231218,far-right,117,0.0234,117,0.0234,5000
20231225,far-left,0,0,0,0,0
20231225,center-left,47,0.0094,47,0.0094,5000
20231225,center,38,0.0076,38,0.0076,5000
20231225,center-right,41,0.0082,41,0.0082,5000
20231225,far-right,120,0.024,119,0.0238,5000
20240101,far-left,36,0.011,35,0.0107,3275
20240101,center-left,31,0.0062,31,0.0062,5000
20240101,center,0,0,0,0,0
20240101,center-right,0,0,0,0,0
20240101,far-right,117,0.0234,115,0.023,5000
20240108,far-left,48,0.00967,48,0.00967,4966
20240108,center-left,30,0.006,30,0.006,5000
20240108,center,0,0,0,0,0
20240108,center-right,0,0,0,0,0
20240108,far-right,125,0.025,125,0.025,5000
20240115,far-left,37,0.00766,37,0.00766,4832
20240115,center-left,39,0.0078,39,0.0078,5000
20240115,center,0,0,0,0,0
20240115,center-right,42,0.0084,42,0.0084,5000
20240115,far-right,142,0.0284,142,0.0284,5000
20240122,far-left,40,0.008,40,0.008,5000
20240122,center-left,31,0.0062,30,0.006,5000
20240122,center,0,0,0,0,0
20240122,center-right,0,0,0,0,0
20240122,far-right,108,0.0216,107,0.0214,5000
20240129,far-left,0,0,0,0,0
20240129,center-left,33,0.0066,33,0.0066,5000
20240129,center,0,0,0,0,0
20240129,center-right,0,0,0,0,0
20240129,far-right,125,0.025,123,0.0246,5000
20240205,far-left,0,0,0,0,0
20240205,center-left,35,0.007,35,0.007,5000
20240205,center,0,0,0,0,0
20240205,center-right,0,0,0,0,0
20240205,far-right,109,0.0218,107,0.0214,5000
20240212,far-left,43,0.00867,43,0.00867,4957
20240212,center-left,39,0.0078,38,0.0076,5000
20240212,center,0,0,0,0,0
20240212,center-right,0,0,0,0,0
20240212,far-right,114,0.0228,111,0.0222,5000
20240219,far-left,35,0.00773,35,0.00773,4525
20240219,center-left,40,0.008,39,0.0078,5000
20240219,center,37,0.0074,37,0.0074,5000
20240219,center-right,0,0,0,0,0
20240219,far-right,112,0.0224,110,0.022,5000
20240226,far-left,48,0.0103,48,0.0103,4639
20240226,center-left,0,0,0,0,0
20240226,center,0,0,0,0,0
20240226,center-right,0,0,0,0,0
20240226,far-right,107,0.0214,106,0.0212,5000
20240304,far-left,36,0.0072,36,0.0072,5000
20240304,center-left,37,0.0074,37,0.0074,5000
20240304,center,0,0,0,0,0
20240304,center-right,0,0,0,0,0
20240304,far-right,113,0.0226,112,0.0224,5000
20240311,far-left,36,0.0072,36,0.0072,5000
20240311,center-left,35,0.007,34,0.0068,5000
20240311,center,0,0,0,0,0
20240311,center-right,39,0.0078,39,0.0078,5000
20240311,far-right,121,0.0242,120,0.024,5000
20240318,far-left,42,0.00847,42,0.00847,4960
20240318,center-left,51,0.0102,50,0.01,5000
20240318,center,36,0.0072,36,0.0072,5000
20240318,center-right,0,0,0,0,0
20240318,far-right,106,0.0212,104,0.0208,5000
20240325,far-left,0,0,0,0,0
20240325,center-left,55,0.011,55,0.011,5000
20240325,center,0,0,0,0,0
20240325,center-right,0,0,0,0,0
20240325,far-right,96,0.0192,95,0.019,5000
20240401,far-left,0,0,0,0,0
20240401,center-left,39,0.0078,39,0.0078,5000
20240401,center,0,0,0,0,0
20240401,center-right,0,0,0,0,0
20240401,far-right,118,0.0236,118,0.0236,5000
20240408,far-left,60,0.012,60,0.012,5000
20240408,center-left,51,0.0102,49,0.0098,5000
20240408,center,0,0,0,0,0
20240408,center-right,0,0,0,0,0
20240408,far-right,120,0.024,119,0.0238,5000
20240415,far-left,37,0.0074,37,0.0074,5000
20240415,center-left,47,0.0094,47,0.0094,5000
20240415,center,0,0,0,0,0
20240415,center-right,0,0,0,0,0
20240415,far-right,114,0.0228,114,0.0228,5000
20240422,far-left,52,0.0104,52,0.0104,5000
20240422,center-left,51,0.0102,50,0.01,5000
20240422,center,0,0,0,0,0
20240422,center-right,0,0,0,0,0
20240422,far-right,96,0.0192,96,0.0192,5000
20240429,far-left,42,0.0084,42,0.0084,5000
20240429,center-left,34,0.0068,34,0.0068,5000
20240429,center,0,0,0,0,0
20240429,center-right,0,0,0,0,0
20240429,far-right,133,0.0266,132,0.0264,5000
20240506,far-left,56,0.0112,55,0.011,5000
20240506,center-left,43,0.0086,43,0.0086,5000
20240506,center,38,0.0076,38,0.0076,5000
20240506,center-right,0,0,0,0,0
20240506,far-right,121,0.0242,121,0.0242,5000
20240513,far-left,54,0.0108,54,0.0108,5000
20240513,center-left,65,0.013,65,0.013,5000
20240513,center,54,0.0108,54,0.0108,5000
20240513,center-right,53,0.0106,53,0.0106,5000
20240513,far-right,121,0.0242,121,0.0242,5000
20240520,far-left,73,0.0146,72,0.0144,5000
20240520,center-left,53,0.0106,53,0.0106,5000
20240520,center,0,0,0,0,0
20240520,center-right,44,0.0088,44,0.0088,5000
20240520,far-right,108,0.0216,107,0.0214,5000
20240527,far-left,0,0,0,0,0
20240527,center-left,54,0.0108,53,0.0106,5000
20240527,center,0,0,0,0,0
20240527,center-right,0,0,0,0,0
20240527,far-right,98,0.0196,97,0.0194,5000
20240603,far-left,49,0.0098,49,0.0098,5000
20240603,center-left,51,0.0102,51,0.0102,5000
20240603,center,40,0.008,40,0.008,5000
20240603,center-right,44,0.0088,44,0.0088,5000
20240603,far-right,111,0.0222,111,0.0222,5000
20240610,far-left,44,0.0088,44,0.0088,5000
20240610,center-left,42,0.0084,42,0.0084,5000
20240610,center,0,0,0,0,0
20240610,center-right,0,0,0,0,0
20240610,far-right,114,0.0228,114,0.0228,5000
20240617,far-left,40,0.008,40,0.008,5000
20240617,center-left,0,0,0,0,0
20240617,center,0,0,0,0,0
20240617,center-right,0,0,0,0,0
20240617,far-right,119,0.0238,119,0.0238,5000
20240624,far-left,0,0,0,0,0
20240624,center-left,45,0.009,44,0.0088,5000
20240624,center,0,0,0,0,0
20240624,center-right,0,0,0,0,0
20240624,far-right,101,0.0202,101,0.0202,5000
20240701,far-left,41,0.00831,41,0.00831,4931
20240701,center-left,31,0.0062,30,0.006,5000
20240701,center,0,0,0,0,0
20240701,center-right,0,0,0,0,0
20240701,far-right,79,0.0158,79,0.0158,5000
20240708,far-left,46,0.0092,46,0.0092,5000
20240708,center-left,31,0.0062,31,0.0062,5000
20240708,center,0,0,0,0,0
20240708,center-right,0,0,0,0,0
20240708,far-right,95,0.019,95,0.019,5000
20240715,far-left,42,0.0084,42,0.0084,5000
20240715,center-left,37,0.0074,37,0.0074,5000
20240715,center,0,0,0,0,0
20240715,center-right,0,0,0,0,0
20240715,far-right,89,0.0178,89,0.0178,5000
20240722,far-left,44,0.0088,43,0.0086,5000
20240722,center-left,69,0.0138,69,0.0138,5000
20240722,center,63,0.0126,63,0.0126,5000
20240722,center-right,53,0.0106,53,0.0106,5000
20240722,far-right,93,0.0186,92,0.0184,5000
20240729,far-left,0,0,0,0,0
20240729,center-left,41,0.0082,41,0.0082,5000
20240729,center,0,0,0,0,0
20240729,center-right,45,0.009,45,0.009,5000
20240729,far-right,111,0.0222,110,0.022,5000
20240805,far-left,0,0,0,0,0
20240805,center-left,49,0.0098,49,0.0098,5000
20240805,center,37,0.0074,37,0.0074,5000
20240805,center-right,51,0.0102,51,0.0102,5000
20240805,far-right,120,0.024,119,0.0238,5000
20240812,far-left,43,0.0086,42,0.0084,5000
20240812,center-left,45,0.009,45,0.009,5000
20240812,center,40,0.008,40,0.008,5000
20240812,center-right,51,0.0102,51,0.0102,5000
20240812,far-right,148,0.0296,145,0.029,5000
20240819,far-left,36,0.0072,36,0.0072,5000
20240819,center-left,34,0.0068,34,0.0068,5000
20240819,center,42,0.0084,42,0.0084,5000
20240819,center-right,0,0,0,0,0
20240819,far-right,121,0.0242,121,0.0242,5000
20240826,far-left,0,0,0,0,0
20240826,center-left,0,0,0,0,0
20240826,center,0,0,0,0,0
20240826,center-right,0,0,0,0,0
20240826,far-right,125,0.025,124,0.0248,5000
20240902,far-left,0,0,0,0,0
20240902,center-left,0,0,0,0,0
20240902,center,48,0.0096,48,0.0096,5000
20240902,center-right,52,0.0104,50,0.01,5000
20240902,far-right,119,0.0238,119,0.0238,5000
20240909,far-left,0,0,0,0,0
20240909,center-left,0,0,0,0,0
20240909,center,38,0.0076,38,0.0076,5000
20240909,center-right,0,0,0,0,0
20240909,far-right,117,0.0234,117,0.0234,5000
20240916,far-left,0,0,0,0,0
20240916,center-left,35,0.007,34,0.0068,5000
20240916,center,0,0,0,0,0
20240916,center-right,0,0,0,0,0
20240916,far-right,124,0.0248,122,0.0244,5000
20240923,far-left,0,0,0,0,0
20240923,center-left,0,0,0,0,0
20240923,center,39,0.0078,39,0.0078,5000
20240923,center-right,0,0,0,0,0
20240923,far-right,101,0.0202,101,0.0202,5000
20240930,far-left,0,0,0,0,0
20240930,center-left,0,0,0,0,0
20240930,center,34,0.0068,34,0.0068,5000
20240930,center-right,0,0,0,0,0
20240930,far-right,121,0.0242,121,0.0242,5000
20241007,far-left,0,0,0,0,0
20241007,center-left,0,0,0,0,0
20241007,center,35,0.007,35,0.007,5000
20241007,center-right,0,0,0,0,0
20241007,far-right,145,0.029,145,0.029,5000
20241014,far-left,38,0.0076,38,0.0076,5000
20241014,center-left,48,0.0096,48,0.0096,5000
20241014,center,0,0,0,0,0
20241014,center-right,0,0,0,0,0
20241014,far-right,111,0.0222,110,0.022,5000
20241021,far-left,0,0,0,0,0
20241021,center-left,40,0.008,40,0.008,5000
20241021,center,0,0,0,0,0
20241021,center-right,0,0,0,0,0
20241021,far-right,109,0.0218,109,0.0218,5000
20241028,far-left,0,0,0,0,0
20241028,center-left,38,0.0076,38,0.0076,5000
20241028,center,0,0,0,0,0
20241028,center-right,0,0,0,0,0
20241028,far-right,94,0.0188,94,0.0188,5000
20241104,far-left,0,0,0,0,0
20241104,center-left,32,0.0064,31,0.0062,5000
20241104,center,0,0,0,0,0
20241104,center-right,0,0,0,0,0
20241104,far-right,80,0.016,80,0.016,5000
20241111,far-left,34,0.0068,33,0.0066,5000
20241111,center-left,34,0.0068,34,0.0068,5000
20241111,center,0,0,0,0,0
20241111,center-right,0,0,0,0,0
20241111,far-right,70,0.014,70,0.014,5000
20241118,far-left,0,0,0,0,0
20241118,center-left,0,0,0,0,0
20241118,center,0,0,0,0,0
20241118,center-right,0,0,0,0,0
20241118,far-right,93,0.0186,92,0.0184,5000
20241125,far-left,0,0,0,0,0
20241125,center-left,0,0,0,0,0
20241125,center,0,0,0,0,0
20241125,center-right,0,0,0,0,0
20241125,far-right,116,0.0232,115,0.023,5000
20241202,far-left,0,0,0,0,0
20241202,center-left,38,0.0076,38,0.0076,5000
20241202,center,0,0,0,0,0
20241202,center-right,0,0,0,0,0
20241202,far-right,109,0.0218,108,0.0216,5000
20241209,far-left,0,0,0,0,0
20241209,center-left,35,0.007,33,0.0066,5000
20241209,center,36,0.0072,35,0.007,5000
20241209,center-right,0,0,0,0,0
20241209,far-right,87,0.0174,87,0.0174,5000
20241216,far-left,0,0,0,0,0
20241216,center-left,35,0.007,35,0.007,5000
20241216,center,0,0,0,0,0
20241216,center-right,0,0,0,0,0
20241216,far-right,65,0.013,65,0.013,5000
20241223,far-left,0,0,0,0,0
20241223,center-left,0,0,0,0,0
20241223,center,0,0,0,0,0
20241223,center-right,0,0,0,0,0
20241223,far-right,98,0.0196,97,0.0194,5000
20241230,far-left,0,0,0,0,0
20241230,center-left,0,0,0,0,0
20241230,center,0,0,0,0,0
20241230,center-right,0,0,0,0,0
20241230,far-right,113,0.0226,112,0.0224,5000
20250106,far-left,0,0,0,0,0
20250106,center-left,0,0,0,0,0
20250106,center,0,0,0,0,0
20250106,center-right,0,0,0,0,0
20250106,far-right,97,0.0194,95,0.019,5000
20250113,far-left,0,0,0,0,0
20250113,center-left,0,0,0,0,0
20250113,center,0,0,0,0,0
20250113,center-right,0,0,0,0,0
20250113,far-right,97,0.0194,94,0.0188,5000
20250120,far-left,0,0,0,0,0
20250120,center-left,0,0,0,0,0
20250120,center,0,0,0,0,0
20250120,center-right,0,0,0,0,0
20250120,far-right,105,0.021,105,0.021,5000
20250127,far-left,0,0,0,0,0
20250127,center-left,38,0.0076,38,0.0076,5000
20250127,center,0,0,0,0,0
20250127,center-right,0,0,0,0,0
20250127,far-right,81,0.0162,81,0.0162,5000
20250203,far-left,0,0,0,0,0
20250203,center-left,0,0,0,0,0
20250203,center,0,0,0,0,0
20250203,center-right,0,0,0,0,0
20250203,far-right,94,0.0188,94,0.0188,5000
20250210,far-left,0,0,0,0,0
20250210,center-left,0,0,0,0,0
20250210,center,0,0,0,0,0
20250210,center-right,0,0,0,0,0
20250210,far-right,88,0.0176,88,0.0176,5000
20250217,far-left,0,0,0,0,0
20250217,center-left,0,0,0,0,0
20250217,center,0,0,0,0,0
20250217,center-right,0,0,0,0,0
20250217,far-right,88,0.0176,87,0.0174,5000
20250224,far-left,38,0.0076,38,0.0076,5000
20250224,center-left,0,0,0,0,0
20250224,center,0,0,0,0,0
20250224,center-right,0,0,0,0,0
20250224,far-right,120,0.024,117,0.0234,5000
20250303,far-left,0,0,0,0,0
20250303,center-left,0,0,0,0,0
20250303,center,0,0,0,0,0
20250303,center-right,0,0,0,0,0
20250303,far-right,97,0.0194,97,0.0194,5000
20250310,far-left,0,0,0,0,0
20250310,center-left,40,0.008,40,0.008,5000
20250310,center,0,0,0,0,0
20250310,center-right,0,0,0,0,0
20250310,far-right,79,0.0158,79,0.0158,5000
20250317,far-left,0,0,0,0,0
20250317,center-left,0,0,0,0,0
20250317,center,0,0,0,0,0
20250317,center-right,0,0,0,0,0
20250317,far-right,93,0.0186,93,0.0186,5000
20250324,far-left,0,0,0,0,0
20250324,center-left,35,0.007,35,0.007,5000
20250324,center,0,0,0,0,0
20250324,center-right,0,0,0,0,0
20250324,far-right,92,0.0184,92,0.0184,5000
20250331,far-left,0,0,0,0,0
20250331,center-left,39,0.0078,38,0.0076,5000
20250331,center,0,0,0,0,0
20250331,center-right,0,0,0,0,0
20250331,far-right,91,0.0182,90,0.018,5000
20250407,far-left,0,0,0,0,0
20250407,center-left,0,0,0,0,0
20250407,center,0,0,0,0,0
20250407,center-right,0,0,0,0,0
20250407,far-right,90,0.018,89,0.0178,5000
20250414,far-left,0,0,0,0,0
20250414,center-left,0,0,0,0,0
20250414,center,38,0.0076,38,0.0076,5000
20250414,center-right,0,0,0,0,0
20250414,far-right,105,0.021,104,0.0208,5000
20250421,far-left,0,0,0,0,0
20250421,center-left,29,0.0058,29,0.0058,5000
20250421,center,0,0,0,0,0
20250421,center-right,0,0,0,0,0
20250421,far-right,85,0.017,84,0.0168,5000
20250428,far-left,0,0,0,0,0
20250428,center-left,0,0,0,0,0
20250428,center,0,0,0,0,0
20250428,center-right,0,0,0,0,0
20250428,far-right,78,0.0156,78,0.0156,5000
20250505,far-left,0,0,0,0,0
20250505,center-left,32,0.0064,32,0.0064,5000
20250505,center,0,0,0,0,0
20250505,center-right,0,0,0,0,0
20250505,far-right,95,0.019,94,0.0188,5000
20250512,far-left,0,0,0,0,0
20250512,center-left,38,0.0076,38,0.0076,5000
20250512,center,0,0,0,0,0
20250512,center-right,0,0,0,0,0
20250512,far-right,111,0.0222,110,0.022,5000
20250519,far-left,0,0,0,0,0
20250519,center-left,0,0,0,0,0
20250519,center,37,0.0074,37,0.0074,5000
20250519,center-right,0,0,0,0,0
20250519,far-right,126,0.0252,123,0.0246,5000
20250526,far-left,0,0,0,0,0
20250526,center-left,0,0,0,0,0
20250526,center,0,0,0,0,0
20250526,center-right,0,0,0,0,0
20250526,far-right,102,0.0204,102,0.0204,5000
20250602,far-left,0,0,0,0,0
20250602,center-left,44,0.0088,44,0.0088,5000
20250602,center,34,0.0068,34,0.0068,5000
20250602,center-right,0,0,0,0,0
20250602,far-right,103,0.0206,102,0.0204,5000
20250609,far-left,0,0,0,0,0
20250609,center-left,36,0.0072,36,0.0072,5000
20250609,center,0,0,0,0,0
20250609,center-right,0,0,0,0,0
20250609,far-right,101,0.0202,101,0.0202,5000
20250616,far-left,0,0,0,0,0
20250616,center-left,0,0,0,0,0
20250616,center,0,0,0,0,0
