date,collection,term_count,term_ratio,doc_count,doc_ratio,sample_size
20240108,far-left,41,0.00826,41,0.00826,4966
20240108,center-left,37,0.0074,37,0.0074,5000
20240108,center,124,0.0248,121,0.0242,5000
20240108,center-right,0,0,0,0,0
20240108,far-right,0,0,0,0,0
20240115,far-left,36,0.00745,36,0.00745,4832
20240115,center-left,39,0.0078,39,0.0078,5000
20240115,center,90,0.018,89,0.0178,5000
20240115,center-right,0,0,0,0,0
20240115,far-right,0,0,0,0,0
20240122,far-left,0,0,0,0,0
20240122,center-left,0,0,0,0,0
20240122,center,125,0.025,119,0.0238,5000
20240122,center-right,0,0,0,0,0
20240122,far-right,0,0,0,0,0
20240129,far-left,0,0,0,0,0
20240129,center-left,0,0,0,0,0
20240129,center,105,0.021,104,0.0208,5000
20240129,center-right,0,0,0,0,0
20240129,far-right,0,0,0,0,0
20240205,far-left,0,0,0,0,0
20240205,center-left,0,0,0,0,0
20240205,center,103,0.0206,102,0.0204,5000
20240205,center-right,0,0,0,0,0
20240205,far-right,0,0,0,0,0
20240212,far-left,0,0,0,0,0
20240212,center-left,0,0,0,0,0
20240212,center,123,0.0246,120,0.024,5000
20240212,center-right,0,0,0,0,0
20240212,far-right,0,0,0,0,0
20240219,far-left,0,0,0,0,0
20240219,center-left,0,0,0,0,0
20240219,center,92,0.0184,90,0.018,5000
20240219,center-right,0,0,0,0,0
20240219,far-right,0,0,0,0,0
20240226,far-left,0,0,0,0,0
20240226,center-left,0,0,0,0,0
20240226,center,89,0.0178,87,0.0174,5000
20240226,center-right,0,0,0,0,0
20240226,far-right,0,0,0,0,0
20240304,far-left,0,0,0,0,0
20240304,center-left,0,0,0,0,0
20240304,center,75,0.015,73,0.0146,5000
20240304,center-right,0,0,0,0,0
20240304,far-right,0,0,0,0,0
20240311,far-left,0,0,0,0,0
20240311,center-left,0,0,0,0,0
20240311,center,85,0.017,85,0.017,5000
20240311,center-right,0,0,0,0,0
20240311,far-right,0,0,0,0,0
20240318,far-left,0,0,0,0,0
20240318,center-left,0,0,0,0,0
20240318,center,103,0.0206,97,0.0194,5000
20240318,center-right,0,0,0,0,0
20240318,far-right,0,0,0,0,0
20240325,far-left,0,0,0,0,0
20240325,center-left,0,0,0,0,0
20240325,center,89,0.0178,85,0.017,5000
20240325,center-right,0,0,0,0,0
20240325,far-right,0,0,0,0,0
20240401,far-left,0,0,0,0,0
20240401,center-left,0,0,0,0,0
20240401,center,66,0.0132,64,0.0128,5000
20240401,center-right,0,0,0,0,0
20240401,far-right,0,0,0,0,0
20240408,far-left,0,0,0,0,0
20240408,center-left,0,0,0,0,0
20240408,center,0,0,0,0,0
20240408,center-right,0,0,0,0,0
20240408,far-right,0,0,0,0,0
20240415,far-left,0,0,0,0,0
20240415,center-left,0,0,0,0,0
20240415,center,43,0.0086,42,0.0084,5000
20240415,center-right,0,0,0,0,0
20240415,far-right,0,0,0,0,0
20240422,far-left,0,0,0,0,0
20240422,center-left,0,0,0,0,0
20240422,center,0,0,0,0,0
20240422,center-right,0,0,0,0,0
20240422,far-right,0,0,0,0,0
20240429,far-left,0,0,0,0,0
20240429,center-left,0,0,0,0,0
20240429,center,35,0.007,33,0.0066,5000
20240429,center-right,0,0,0,0,0
20240429,far-right,0,0,0,0,0
20240506,far-left,0,0,0,0,0
20240506,center-left,0,0,0,0,0
20240506,center,0,0,0,0,0
20240506,center-right,0,0,0,0,0
20240506,far-right,0,0,0,0,0
20240513,far-left,0,0,0,0,0
20240513,center-left,0,0,0,0,0
20240513,center,0,0,0,0,0
20240513,center-right,0,0,0,0,0
20240513,far-right,0,0,0,0,0
20240520,far-left,0,0,0,0,0
20240520,center-left,0,0,0,0,0
20240520,center,0,0,0,0,0
20240520,center-right,0,0,0,0,0
20240520,far-right,0,0,0,0,0
20240527,far-left,0,0,0,0,0
20240527,center-left,0,0,0,0,0
20240527,center,0,0,0,0,0
20240527,center-right,0,0,0,0,0
20240527,far-right,0,0,0,0,0
20240603,far-left,0,0,0,0,0
20240603,center-left,0,0,0,0,0
20240603,center,0,0,0,0,0
20240603,center-right,0,0,0,0,0
20240603,far-right,0,0,0,0,0
20240610,far-left,0,0,0,0,0
20240610,center-left,0,0,0,0,0
20240610,center,0,0,0,0,0
20240610,center-right,0,0,0,0,0
20240610,far-right,0,0,0,0,0
20240617,far-left,0,0,0,0,0
20240617,center-left,0,0,0,0,0
20240617,center,0,0,0,0,0
20240617,center-right,0,0,0,0,0
20240617,far-right,0,0,0,0,0
20240624,far-left,0,0,0,0,0
20240624,center-left,0,0,0,0,0
20240624,center,0,0,0,0,0
20240624,center-right,0,0,0,0,0
20240624,far-right,0,0,0,0,0
20240701,far-left,0,0,0,0,0
20240701,center-left,0,0,0,0,0
20240701,center,0,0,0,0,0
20240701,center-right,0,0,0,0,0
20240701,far-right,0,0,0,0,0
20240708,far-left,0,0,0,0,0
20240708,center-left,0,0,0,0,0
20240708,center,0,0,0,0,0
20240708,center-right,0,0,0,0,0
20240708,far-right,0,0,0,0,0
20240715,far-left,0,0,0,0,0
20240715,center-left,0,0,0,0,0
20240715,center,0,0,0,0,0
20240715,center-right,0,0,0,0,0
20240715,far-right,0,0,0,0,0
20240722,far-left,0,0,0,0,0
20240722,center-left,0,0,0,0,0
20240722,center,0,0,0,0,0
20240722,center-right,0,0,0,0,0
20240722,far-right,0,0,0,0,0
20240729,far-left,0,0,0,0,0
20240729,center-left,0,0,0,0,0
20240729,center,0,0,0,0,0
20240729,center-right,0,0,0,0,0
20240729,far-right,0,0,0,0,0
20240805,far-left,0,0,0,0,0
20240805,center-left,0,0,0,0,0
20240805,center,0,0,0,0,0
20240805,center-right,0,0,0,0,0
20240805,far-right,0,0,0,0,0
20240812,far-left,0,0,0,0,0
20240812,center-left,0,0,0,0,0
20240812,center,0,0,0,0,0
20240812,center-right,0,0,0,0,0
20240812,far-right,0,0,0,0,0
20240819,far-left,0,0,0,0,0
20240819,center-left,0,0,0,0,0
20240819,center,0,0,0,0,0
20240819,center-right,0,0,0,0,0
20240819,far-right,0,0,0,0,0
20240826,far-left,0,0,0,0,0
20240826,center-left,0,0,0,0,0
20240826,center,0,0,0,0,0
20240826,center-right,0,0,0,0,0
20240826,far-right,0,0,0,0,0
20240902,far-left,0,0,0,0,0
20240902,center-left,0,0,0,0,0
20240902,center,0,0,0,0,0
20240902,center-right,0,0,0,0,0
20240902,far-right,0,0,0,0,0
20240909,far-left,0,0,0,0,0
20240909,center-left,0,0,0,0,0
20240909,center,0,0,0,0,0
20240909,center-right,0,0,0,0,0
20240909,far-right,0,0,0,0,0
20240916,far-left,0,0,0,0,0
20240916,center-left,0,0,0,0,0
20240916,center,0,0,0,0,0
20240916,center-right,0,0,0,0,0
20240916,far-right,0,0,0,0,0
20240923,far-left,0,0,0,0,0
20240923,center-left,0,0,0,0,0
20240923,center,0,0,0,0,0
20240923,center-right,0,0,0,0,0
20240923,far-right,0,0,0,0,0
20240930,far-left,0,0,0,0,0
20240930,center-left,0,0,0,0,0
20240930,center,0,0,0,0,0
20240930,center-right,0,0,0,0,0
20240930,far-right,0,0,0,0,0
20241007,far-left,0,0,0,0,0
20241007,center-left,0,0,0,0,0
20241007,center,0,0,0,0,0
20241007,center-right,0,0,0,0,0
20241007,far-right,0,0,0,0,0
20241014,far-left,0,0,0,0,0
20241014,center-left,0,0,0,0,0
20241014,center,0,0,0,0,0
20241014,center-right,0,0,0,0,0
20241014,far-right,0,0,0,0,0
20241021,far-left,0,0,0,0,0
20241021,center-left,0,0,0,0,0
20241021,center,0,0,0,0,0
20241021,center-right,0,0,0,0,0
20241021,far-right,0,0,0,0,0
20241028,far-left,0,0,0,0,0
20241028,center-left,0,0,0,0,0
20241028,center,0,0,0,0,0
20241028,center-right,0,0,0,0,0
20241028,far-right,0,0,0,0,0
20241104,far-left,0,0,0,0,0
20241104,center-left,0,0,0,0,0
20241104,center,0,0,0,0,0
20241104,center-right,0,0,0,0,0
20241104,far-right,0,0,0,0,0
20241111,far-left,0,0,0,0,0
20241111,center-left,0,0,0,0,0
20241111,center,0,0,0,0,0
20241111,center-right,0,0,0,0,0
20241111,far-right,0,0,0,0,0
20241118,far-left,0,0,0,0,0
20241118,center-left,0,0,0,0,0
20241118,center,0,0,0,0,0
20241118,center-right,0,0,0,0,0
20241118,far-right,0,0,0,0,0
20241125,far-left,0,0,0,0,0
20241125,center-left,0,0,0,0,0
20241125,center,0,0,0,0,0
20241125,center-right,0,0,0,0,0
20241125,far-right,0,0,0,0,0
20241202,far-left,0,0,0,0,0
20241202,center-left,0,0,0,0,0
20241202,center,0,0,0,0,0
20241202,center-right,0,0,0,0,0
20241202,far-right,0,0,0,0,0
20241209,far-left,0,0,0,0,0
20241209,center-left,0,0,0,0,0
20241209,center,0,0,0,0,0
20241209,center-right,0,0,0,0,0
20241209,far-right,0,0,0,0,0
20241216,far-left,0,0,0,0,0
20241216,center-left,0,0,0,0,0
20241216,center,0,0,0,0,0
20241216,center-right,0,0,0,0,0
20241216,far-right,0,0,0,0,0
20241223,far-left,0,0,0,0,0
20241223,center-left,0,0,0,0,0
20241223,center,0,0,0,0,0
20241223,center-right,0,0,0,0,0
20241223,far-right,0,0,0,0,0
20241230,far-left,0,0,0,0,0
20241230,center-left,0,0,0,0,0
20241230,center,0,0,0,0,0
20241230,center-right,0,0,0,0,0
20241230,far-right,0,0,0,0,0
20250106,far-left,0,0,0,0,0
20250106,center-left,0,0,0,0,0
20250106,center,0,0,0,0,0
20250106,center-right,0,0,0,0,0
20250106,far-right,0,0,0,0,0
20250113,far-left,0,0,0,0,0
20250113,center-left,0,0,0,0,0
20250113,center,0,0,0,0,0
20250113,center-right,0,0,0,0,0
20250113,far-right,0,0,0,0,0
20250120,far-left,0,0,0,0,0
20250120,center-left,0,0,0,0,0
20250120,center,0,0,0,0,0
20250120,center-right,0,0,0,0,0
20250120,far-right,0,0,0,0,0
20250127,far-left,0,0,0,0,0
20250127,center-left,0,0,0,0,0
20250127,center,0,0,0,0,0
20250127,center-right,0,0,0,0,0
20250127,far-right,0,0,0,0,0
20250203,far-left,0,0,0,0,0
20250203,center-left,0,0,0,0,0
20250203,center,0,0,0,0,0
20250203,center-right,0,0,0,0,0
20250203,far-right,0,0,0,0,0
20250210,far-left,0,0,0,0,0
20250210,center-left,0,0,0,0,0
20250210,center,0,0,0,0,0
20250210,center-right,0,0,0,0,0
20250210,far-right,0,0,0,0,0
20250217,far-left,0,0,0,0,0
20250217,center-left,0,0,0,0,0
20250217,center,0,0,0,0,0
20250217,center-right,0,0,0,0,0
20250217,far-right,0,0,0,0,0
20250224,far-left,0,0,0,0,0
20250224,center-left,0,0,0,0,0
20250224,center,0,0,0,0,0
20250224,center-right,0,0,0,0,0
20250224,far-right,0,0,0,0,0
20250303,far-left,0,0,0,0,0
20250303,center-left,0,0,0,0,0
20250303,center,0,0,0,0,0
20250303,center-right,0,0,0,0,0
20250303,far-right,0,0,0,0,0
20250310,far-left,0,0,0,0,0
20250310,center-left,0,0,0,0,0
20250310,center,0,0,0,0,0
20250310,center-right,0,0,0,0,0
20250310,far-right,0,0,0,0,0
20250317,far-left,0,0,0,0,0
20250317,center-left,0,0,0,0,0
20250317,center,0,0,0,0,0
20250317,center-right,0,0,0,0,0
20250317,far-right,0,0,0,0,0
20250324,far-left,0,0,0,0,0
20250324,center-left,0,0,0,0,0
20250324,center,0,0,0,0,0
20250324,center-right,0,0,0,0,0
20250324,far-right,0,0,0,0,0
20250331,far-left,0,0,0,0,0
20250331,center-left,0,0,0,0,0
20250331,center,0,0,0,0,0
20250331,center-right,0,0,0,0,0
20250331,far-right,0,0,0,0,0
20250407,far-left,0,0,0,0,0
20250407,center-left,0,0,0,0,0
20250407,center,0,0,0,0,0
20250407,center-right,0,0,0,0,0
20250407,far-right,0,0,0,0,0
20250414,far-left,0,0,0,0,0
20250414,center-left,0,0,0,0,0
20250414,center,0,0,0,0,0
20250414,center-right,0,0,0,0,0
20250414,far-right,0,0,0,0,0
20250421,far-left,0,0,0,0,0
20250421,center-left,0,0,0,0,0
20250421,center,0,0,0,0,0
20250421,center-right,0,0,0,0,0
20250421,far-right,0,0,0,0,0
20250428,far-left,0,0,0,0,0
20250428,center-left,0,0,0,0,0
20250428,center,0,0,0,0,0
20250428,center-right,0,0,0,0,0
20250428,far-right,0,0,0,0,0
20250505,far-left,0,0,0,0,0
20250505,center-left,0,0,0,0,0
20250505,center,0,0,0,0,0
20250505,center-right,0,0,0,0,0
20250505,far-right,0,0,0,0,0
20250512,far-left,0,0,0,0,0
20250512,center-left,0,0,0,0,0
20250512,center,0,0,0,0,0
20250512,center-right,0,0,0,0,0
20250512,far-right,0,0,0,0,0
20250519,far-left,0,0,0,0,0
20250519,center-left,0,0,0,0,0
20250519,center,0,0,0,0,0
20250519,center-right,0,0,0,0,0
20250519,far-right,0,0,0,0,0
20250526,far-left,0,0,0,0,0
20250526,center-left,0,0,0,0,0
20250526,center,0,0,0,0,0
20250526,center-right,0,0,0,0,0
20250526,far-right,0,0,0,0,0
20250602,far-left,0,0,0,0,0
20250602,center-left,0,0,0,0,0
20250602,center,0,0,0,0,0
20250602,center-right,0,0,0,0,0
20250602,far-right,0,0,0,0,0
20250609,far-left,0,0,0,0,0
20250609,center-left,0,0,0,0,0
20250609,center,0,0,0,0,0
20250609,center-right,0,0,0,0,0
20250609,far-right,0,0,0,0,0
20250616,far-left,0,0,0,0,0
20250616,center-left,0,0,0,0,0
20250616,center,0,0,0,0,0
20250616,center-right,0,0,0,0,0
20250616,far-right,0,0,0,0,0
20250623,far-left,0,0,0,0,0
20250623,center-left,0,0,0,0,0
20250623,center,0,0,0,0,0
20250623,center-right,0,0,0,0,0
20250623,far-right,0,0,0,0,0
20250630,far-left,0,0,0,0,0
20250630,center-left,0,0,0,0,0
20250630,center,0,0,0,0,0
20250630,center-right,0,0,0,0,0
20250630,far-right,0,0,0,0,0
20250707,far-left,0,0,0,0,0
20250707,center-left,0,0,0,0,0
20250707,center,0,0,0,0,0
20250707,center-right,0,0,0,0,0
20250707,far-right,0,0,0,0,0
20250714,far-left,0,0,0,0,0
20250714,center-left,0,0,0,0,0
20250714,center,0,0,0,0,0
20250714,center-right,0,0,0,0,0
20250714,far-right,0,0,0,0,0
20250721,far-left,0,0,0,0,0
20250721,center-left,0,0,0,0,0
20250721,center,0,0,0,0,0
20250721,center-right,0,0,0,0,0
20250721,far-right,0,0,0,0,0
20250728,far-left,0,0,0,0,0
20250728,center-left,0,0,0,0,0
20250728,center,0,0,0,0,0
20250728,center-right,0,0,0,0,0
20250728,far-right,0,0,0,0,0
20250804,far-left,0,0,0,0,0
20250804,center-left,0,0,0,0,0
20250804,center,0,0,0,0,0
20250804,center-right,0,0,0,0,0
20250804,far-right,0,0,0,0,0
20250811,far-left,0,0,0,0,0
20250811,center-left,0,0,0,0,0
20250811,center,0,0,0,0,0
20250811,center-right,0,0,0,0,0
20250811,far-right,0,0,0,0,0
20250818,far-left,0,0,0,0,0
20250818,center-left,0,0,0,0,0
20250818,center,0,0,0,0,0
20250818,center-right,0,0,0,0,0
20250818,far-right,0,0,0,0,0
20250825,far-left,0,0,0,0,0
20250825,center-left,0,0,0,0,0
20250825,center,0,0,0,0,0
20250825,center-right,0,0,0,0,0
20250825,far-right,0,0,0,0,0
20250901,far-left,0,0,0,0,0
20250901,center-left,0,0,0,0,0
20250901,center,0,0,0,0,0
20250901,center-right,0,0,0,0,0
20250901,far-right,0,0,0,0,0
20250908,far-left,0,0,0,0,0
20250908,center-left,0,0,0,0,0
20250908,center,0,0,0,0,0
