term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,155,0.155,155,0.155,1000
new,73,0.073,72,0.072,1000
ice,28,0.028,28,0.028,1000
back,24,0.024,23,0.023,1000
2026,24,0.024,24,0.024,1000
people,21,0.021,21,0.021,1000
black,21,0.021,21,0.021,1000
woman,20,0.02,20,0.02,1000
gop,20,0.02,20,0.02,1000
white,19,0.019,19,0.019,1000
man,19,0.019,19,0.019,1000
house,18,0.018,18,0.018,1000
world,17,0.017,17,0.017,1000
war,15,0.015,15,0.015,1000
family,15,0.015,14,0.014,1000
red,15,0.015,15,0.015,1000
women,14,0.014,14,0.014,1000
primary,14,0.014,14,0.014,1000
former,14,0.014,14,0.014,1000
win,14,0.014,14,0.014,1000
record,13,0.013,13,0.013,1000
center,13,0.013,13,0.013,1000
report,13,0.013,13,0.013,1000
gaza,13,0.013,13,0.013,1000
lincoln,13,0.013,13,0.013,1000
down,13,0.013,13,0.013,1000
death,13,0.013,13,0.013,1000
police,12,0.012,12,0.012,1000
plan,12,0.012,12,0.012,1000
uss,12,0.012,12,0.012,1000
sox,12,0.012,12,0.012,1000
ai,11,0.011,11,0.011,1000
day,11,0.011,11,0.011,1000
federal,11,0.011,11,0.011,1000
end,11,0.011,11,0.011,1000
u.s.,11,0.011,11,0.011,1000
vs,11,0.011,11,0.011,1000
electric,10,0.01,10,0.01,1000
long,10,0.01,10,0.01,1000
life,10,0.01,10,0.01,1000
national,10,0.01,10,0.01,1000
so,10,0.01,10,0.01,1000
boston,10,0.01,10,0.01,1000
share,10,0.01,10,0.01,1000
killing,10,0.01,10,0.01,1000
nyc,10,0.01,10,0.01,1000
dies,10,0.01,10,0.01,1000
million,10,0.01,10,0.01,1000
right,10,0.01,10,0.01,1000
russia,10,0.01,10,0.01,1000
mass,10,0.01,10,0.01,1000
law,10,0.01,10,0.01,1000
time,10,0.01,10,0.01,1000
democrats,10,0.01,10,0.01,1000
colombia,10,0.01,10,0.01,1000
officials,9,0.009,9,0.009,1000
album,9,0.009,9,0.009,1000
earthquake,9,0.009,9,0.009,1000
city,9,0.009,9,0.009,1000
fire,9,0.009,9,0.009,1000
american,9,0.009,9,0.009,1000
cover,9,0.009,9,0.009,1000
secret,9,0.009,9,0.009,1000
health,9,0.009,9,0.009,1000
iran,9,0.009,9,0.009,1000
patriots,9,0.009,9,0.009,1000
el,9,0.009,9,0.009,1000
story,8,0.008,8,0.008,1000
college,8,0.008,7,0.007,1000
gloves,8,0.008,8,0.008,1000
star,8,0.008,8,0.008,1000
project,8,0.008,8,0.008,1000
good,8,0.008,8,0.008,1000
d.c.,8,0.008,8,0.008,1000
accused,8,0.008,8,0.008,1000
millions,8,0.008,8,0.008,1000
game,8,0.008,8,0.008,1000
battle,8,0.008,8,0.008,1000
judge,8,0.008,8,0.008,1000
election,8,0.008,8,0.008,1000
set,8,0.008,8,0.008,1000
race,8,0.008,8,0.008,1000
inside,8,0.008,8,0.008,1000
road,8,0.008,8,0.008,1000
america,7,0.007,7,0.007,1000
high,7,0.007,7,0.007,1000
rights,7,0.007,6,0.006,1000
night,7,0.007,7,0.007,1000
found,7,0.007,7,0.007,1000
august,7,0.007,7,0.007,1000
talks,7,0.007,7,0.007,1000
kids,7,0.007,7,0.007,1000
strikes,7,0.007,7,0.007,1000
least,7,0.007,7,0.007,1000
data,7,0.007,7,0.007,1000
claims,7,0.007,7,0.007,1000
face,7,0.007,7,0.007,1000
old,7,0.007,7,0.007,1000
lead,7,0.007,7,0.007,1000
hits,7,0.007,7,0.007,1000
