term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,1075,0.215,1043,0.2086,5000
harris,564,0.113,560,0.112,5000
kamala,370,0.074,368,0.0736,5000
assassination,338,0.0676,338,0.0676,5000
attempt,287,0.0574,284,0.0568,5000
biden,244,0.0488,238,0.0476,5000
watch,224,0.0448,222,0.0444,5000
new,210,0.042,207,0.0414,5000
israel,140,0.028,139,0.0278,5000
report,128,0.0256,128,0.0256,5000
media,125,0.025,123,0.0246,5000
video,124,0.0248,122,0.0244,5000
election,121,0.0242,116,0.0232,5000
hezbollah,110,0.022,108,0.0216,5000
president,99,0.0198,99,0.0198,5000
secret,97,0.0194,97,0.0194,5000
service,96,0.0192,96,0.0192,5000
democrats,91,0.0182,90,0.018,5000
campaign,89,0.0178,81,0.0162,5000
news,88,0.0176,87,0.0174,5000
house,84,0.0168,83,0.0166,5000
cnn,83,0.0166,83,0.0166,5000
rhetoric,82,0.0164,82,0.0164,5000
abortion,79,0.0158,76,0.0152,5000
donald,76,0.0152,76,0.0152,5000
life,76,0.0152,75,0.015,5000
court,74,0.0148,71,0.0142,5000
assassin,72,0.0144,72,0.0144,5000
border,72,0.0144,67,0.0134,5000
america,70,0.014,67,0.0134,5000
political,69,0.0138,69,0.0138,5000
left,68,0.0136,67,0.0134,5000
debate,67,0.0134,66,0.0132,5000
man,67,0.0134,67,0.0134,5000
down,66,0.0132,66,0.0132,5000
pro,66,0.0132,62,0.0124,5000
worldnetdaily,63,0.0126,63,0.0126,5000
police,63,0.0126,62,0.0124,5000
voters,63,0.0126,63,0.0126,5000
poll,62,0.0124,62,0.0124,5000
dem,61,0.0122,60,0.012,5000
bill,60,0.012,60,0.012,5000
world,59,0.0118,59,0.0118,5000
vance,57,0.0114,57,0.0114,5000
americans,57,0.0114,57,0.0114,5000
calls,56,0.0112,54,0.0108,5000
routh,55,0.011,55,0.011,5000
illegal,55,0.011,54,0.0108,5000
former,54,0.0108,54,0.0108,5000
anti,54,0.0108,53,0.0106,5000
back,54,0.0108,53,0.0106,5000
people,54,0.0108,54,0.0108,5000
women,54,0.0108,48,0.0096,5000
rating,54,0.0108,54,0.0108,5000
american,53,0.0106,53,0.0106,5000
fbi,53,0.0106,52,0.0104,5000
woman,53,0.0106,53,0.0106,5000
support,53,0.0106,53,0.0106,5000
fed,53,0.0106,53,0.0106,5000
2024,52,0.0104,52,0.0104,5000
alleged,52,0.0104,52,0.0104,5000
white,52,0.0104,52,0.0104,5000
hillary,51,0.0102,51,0.0102,5000
attack,51,0.0102,51,0.0102,5000
gop,51,0.0102,51,0.0102,5000
sex,50,0.01,50,0.01,5000
claims,50,0.01,50,0.01,5000
attempts,49,0.0098,49,0.0098,5000
dems,49,0.0098,49,0.0098,5000
admin,49,0.0098,49,0.0098,5000
walz,49,0.0098,49,0.0098,5000
rally,49,0.0098,49,0.0098,5000
ryan,48,0.0096,48,0.0096,5000
abc,48,0.0096,47,0.0094,5000
iran,48,0.0096,48,0.0096,5000
migrants,47,0.0094,47,0.0094,5000
war,47,0.0094,46,0.0092,5000
stocks,47,0.0094,47,0.0094,5000
musk,47,0.0094,47,0.0094,5000
democrat,47,0.0094,47,0.0094,5000
reveals,46,0.0092,46,0.0092,5000
union,46,0.0092,44,0.0088,5000
day,46,0.0092,46,0.0092,5000
pagers,46,0.0092,45,0.009,5000
rep,46,0.0092,46,0.0092,5000
ohio,45,0.009,43,0.0086,5000
suspect,45,0.009,45,0.009,5000
2nd,45,0.009,45,0.009,5000
florida,45,0.009,43,0.0086,5000
violence,45,0.009,45,0.009,5000
time,44,0.0088,44,0.0088,5000
diddy,44,0.0088,44,0.0088,5000
threat,44,0.0088,44,0.0088,5000
major,44,0.0088,44,0.0088,5000
black,44,0.0088,42,0.0084,5000
game,43,0.0086,42,0.0084,5000
security,43,0.0086,42,0.0084,5000
springfield,43,0.0086,43,0.0086,5000
school,43,0.0086,43,0.0086,5000
cut,43,0.0086,43,0.0086,5000
