term,count
black,199
alex,168
jone,167
right,155
abortion,150
back,145
people,140
august,134
star,134
trump,130
health,120
school,117
monkeypox,112
time,111
city,106
house,101
death,98
report,95
video,95
fire,91
game,90
police,88
biden,83
bill,83
million,74
israel,73
need,72
world,71
climate,70
griner,70
russian,70
county,69
brittney,66
national,66
share,66
week,63
killed,62
award,61
help,61
music,60
democrat,58
charge,57
hook,56
covid,54
life,54
down,53
american,52
prison,52
court,51
public,50
watch,50
crash,49
season,49
sandy,48
community,46
plan,44
russia,44
taiwan,44
work,44
election,42
album,41
gaza,41
senate,41
change,40
drug,40
talk,40
weekend,40
republican,39
family,38
live,37
shooting,37
return,36
dead,35
deal,35
photo,35
woman,35
good,34
high,34
long,34
official,34
john,32
history,31
party,31
women,29
daysy,28
judge,28
