term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,288,0.0576,281,0.0562,5000
iran,275,0.055,266,0.0532,5000
war,222,0.0444,219,0.0438,5000
trump,212,0.0424,212,0.0424,5000
2026,156,0.0312,156,0.0312,5000
world,107,0.0214,104,0.0208,5000
march,105,0.021,104,0.0208,5000
ncaa,91,0.0182,91,0.0182,5000
win,86,0.0172,86,0.0172,5000
women,82,0.0164,82,0.0164,5000
tournament,82,0.0164,82,0.0164,5000
oscars,76,0.0152,76,0.0152,5000
ai,74,0.0148,72,0.0144,5000
man,73,0.0146,73,0.0146,5000
season,71,0.0142,71,0.0142,5000
israel,70,0.014,70,0.014,5000
energy,68,0.0136,65,0.013,5000
down,63,0.0126,62,0.0124,5000
day,61,0.0122,61,0.0122,5000
cup,60,0.012,60,0.012,5000
news,58,0.0116,55,0.011,5000
live,58,0.0116,57,0.0114,5000
city,57,0.0114,56,0.0112,5000
u.s.,57,0.0114,57,0.0114,5000
madness,57,0.0114,57,0.0114,5000
people,56,0.0112,56,0.0112,5000
oil,56,0.0112,54,0.0108,5000
south,56,0.0112,56,0.0112,5000
ice,56,0.0112,56,0.0112,5000
free,55,0.011,54,0.0108,5000
round,54,0.0108,54,0.0108,5000
high,53,0.0106,53,0.0106,5000
time,52,0.0104,51,0.0102,5000
back,52,0.0104,50,0.01,5000
vs,52,0.0104,51,0.0102,5000
former,50,0.01,50,0.01,5000
team,49,0.0098,49,0.0098,5000
help,49,0.0098,49,0.0098,5000
exclusive,48,0.0096,48,0.0096,5000
big,46,0.0092,45,0.009,5000
review,45,0.009,45,0.009,5000
prices,45,0.009,45,0.009,5000
security,45,0.009,44,0.0088,5000
spring,45,0.009,45,0.009,5000
woman,45,0.009,45,0.009,5000
tv,43,0.0086,41,0.0082,5000
judge,43,0.0086,43,0.0086,5000
set,43,0.0086,43,0.0086,5000
lead,42,0.0084,42,0.0084,5000
family,42,0.0084,41,0.0082,5000
police,42,0.0084,42,0.0084,5000
week,41,0.0082,41,0.0082,5000
star,41,0.0082,41,0.0082,5000
house,41,0.0082,41,0.0082,5000
power,41,0.0082,41,0.0082,5000
end,41,0.0082,41,0.0082,5000
dies,41,0.0082,41,0.0082,5000
report,40,0.008,40,0.008,5000
watch,40,0.008,40,0.008,5000
gas,39,0.0078,36,0.0072,5000
found,39,0.0078,39,0.0078,5000
east,39,0.0078,39,0.0078,5000
texas,39,0.0078,39,0.0078,5000
health,39,0.0078,38,0.0076,5000
chief,38,0.0076,37,0.0074,5000
life,38,0.0076,38,0.0076,5000
night,38,0.0076,37,0.0074,5000
play,38,0.0076,38,0.0076,5000
scores,38,0.0076,38,0.0076,5000
hit,38,0.0076,38,0.0076,5000
theatre,37,0.0074,36,0.0072,5000
paul,37,0.0074,37,0.0074,5000
million,36,0.0072,36,0.0072,5000
20,36,0.0072,36,0.0072,5000
wins,36,0.0072,36,0.0072,5000
st,36,0.0072,36,0.0072,5000
national,36,0.0072,36,0.0072,5000
iranian,35,0.007,34,0.0068,5000
fire,35,0.007,35,0.007,5000
taylor,35,0.007,35,0.007,5000
music,34,0.0068,34,0.0068,5000
work,34,0.0068,34,0.0068,5000
takes,33,0.0066,33,0.0066,5000
love,33,0.0066,32,0.0064,5000
middle,33,0.0066,33,0.0066,5000
return,33,0.0066,33,0.0066,5000
final,33,0.0066,33,0.0066,5000
china,33,0.0066,33,0.0066,5000
hormuz,33,0.0066,33,0.0066,5000
old,32,0.0064,32,0.0064,5000
school,32,0.0064,32,0.0064,5000
west,32,0.0064,32,0.0064,5000
project,32,0.0064,32,0.0064,5000
long,32,0.0064,32,0.0064,5000
center,31,0.0062,31,0.0062,5000
oscar,31,0.0062,31,0.0062,5000
local,31,0.0062,31,0.0062,5000
chavez,31,0.0062,31,0.0062,5000
talks,31,0.0062,31,0.0062,5000
president,31,0.0062,31,0.0062,5000
