term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,53,0.053,53,0.053,1000
july,40,0.04,40,0.04,1000
world,38,0.038,38,0.038,1000
cup,33,0.033,33,0.033,1000
2026,32,0.032,32,0.032,1000
trump,27,0.027,27,0.027,1000
america,26,0.026,23,0.023,1000
heat,25,0.025,21,0.021,1000
american,22,0.022,22,0.022,1000
ai,21,0.021,21,0.021,1000
back,21,0.021,21,0.021,1000
swift,16,0.016,15,0.015,1000
time,16,0.016,16,0.016,1000
history,16,0.016,16,0.016,1000
u.s.,16,0.016,16,0.016,1000
taylor,15,0.015,14,0.014,1000
day,15,0.015,14,0.014,1000
win,15,0.015,15,0.015,1000
tv,14,0.014,14,0.014,1000
people,14,0.014,14,0.014,1000
week,14,0.014,14,0.014,1000
children,13,0.013,13,0.013,1000
woman,13,0.013,13,0.013,1000
free,13,0.013,13,0.013,1000
watch,13,0.013,12,0.012,1000
city,13,0.013,13,0.013,1000
250,12,0.012,12,0.012,1000
school,12,0.012,12,0.012,1000
life,12,0.012,12,0.012,1000
iran,12,0.012,12,0.012,1000
sign,12,0.012,12,0.012,1000
supreme,11,0.011,11,0.011,1000
kelce,11,0.011,11,0.011,1000
funeral,11,0.011,11,0.011,1000
fourth,11,0.011,11,0.011,1000
star,11,0.011,11,0.011,1000
inside,10,0.01,10,0.01,1000
4th,10,0.01,10,0.01,1000
stars,10,0.01,10,0.01,1000
england,10,0.01,10,0.01,1000
cancer,10,0.01,10,0.01,1000
colorado,10,0.01,10,0.01,1000
high,10,0.01,10,0.01,1000
service,9,0.009,9,0.009,1000
250th,9,0.009,9,0.009,1000
court,9,0.009,9,0.009,1000
wedding,9,0.009,9,0.009,1000
travis,9,0.009,9,0.009,1000
texas,9,0.009,9,0.009,1000
house,9,0.009,9,0.009,1000
news,9,0.009,8,0.008,1000
police,9,0.009,9,0.009,1000
health,9,0.009,9,0.009,1000
set,9,0.009,9,0.009,1000
mexico,9,0.009,9,0.009,1000
music,9,0.009,9,0.009,1000
old,9,0.009,9,0.009,1000
deal,9,0.009,9,0.009,1000
wave,9,0.009,9,0.009,1000
game,8,0.008,8,0.008,1000
june,8,0.008,8,0.008,1000
south,8,0.008,8,0.008,1000
local,8,0.008,8,0.008,1000
center,8,0.008,8,0.008,1000
festival,8,0.008,8,0.008,1000
khamenei,8,0.008,8,0.008,1000
uk,8,0.008,8,0.008,1000
man,8,0.008,8,0.008,1000
vs,8,0.008,8,0.008,1000
million,8,0.008,8,0.008,1000
nation,8,0.008,8,0.008,1000
battle,8,0.008,8,0.008,1000
help,8,0.008,8,0.008,1000
series,8,0.008,8,0.008,1000
start,8,0.008,8,0.008,1000
human,7,0.007,7,0.007,1000
white,7,0.007,7,0.007,1000
garden,7,0.007,7,0.007,1000
fans,7,0.007,7,0.007,1000
business,7,0.007,7,0.007,1000
work,7,0.007,7,0.007,1000
report,7,0.007,7,0.007,1000
obituary,7,0.007,7,0.007,1000
celebrate,7,0.007,7,0.007,1000
cell,7,0.007,7,0.007,1000
led,7,0.007,7,0.007,1000
party,7,0.007,7,0.007,1000
summer,7,0.007,7,0.007,1000
weekend,7,0.007,7,0.007,1000
public,7,0.007,7,0.007,1000
record,7,0.007,7,0.007,1000
independence,7,0.007,7,0.007,1000
heatwave,7,0.007,7,0.007,1000
global,7,0.007,7,0.007,1000
debut,7,0.007,7,0.007,1000
death,7,0.007,7,0.007,1000
talks,7,0.007,7,0.007,1000
family,7,0.007,7,0.007,1000
climate,7,0.007,6,0.006,1000
killed,7,0.007,7,0.007,1000
