term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,73,0.073,71,0.071,1000
dolly,36,0.036,36,0.036,1000
parton,33,0.033,33,0.033,1000
2026,31,0.031,31,0.031,1000
trump,29,0.029,29,0.029,1000
vs,23,0.023,21,0.021,1000
season,22,0.022,20,0.02,1000
war,20,0.02,20,0.02,1000
canada,18,0.018,18,0.018,1000
star,16,0.016,16,0.016,1000
exclusive,15,0.015,15,0.015,1000
dies,14,0.014,14,0.014,1000
music,14,0.014,12,0.012,1000
open,14,0.014,13,0.013,1000
fall,14,0.014,13,0.013,1000
tv,14,0.014,14,0.014,1000
august,13,0.013,13,0.013,1000
west,13,0.013,13,0.013,1000
back,13,0.013,13,0.013,1000
high,13,0.013,13,0.013,1000
people,13,0.013,13,0.013,1000
iran,13,0.013,13,0.013,1000
world,13,0.013,13,0.013,1000
family,13,0.013,13,0.013,1000
football,13,0.013,13,0.013,1000
set,12,0.012,12,0.012,1000
former,12,0.012,12,0.012,1000
big,12,0.012,12,0.012,1000
court,12,0.012,12,0.012,1000
love,12,0.012,11,0.011,1000
history,12,0.012,12,0.012,1000
trade,12,0.012,12,0.012,1000
fire,12,0.012,11,0.011,1000
death,12,0.012,12,0.012,1000
man,12,0.012,12,0.012,1000
watch,12,0.012,12,0.012,1000
free,11,0.011,11,0.011,1000
climate,11,0.011,11,0.011,1000
school,11,0.011,11,0.011,1000
college,11,0.011,11,0.011,1000
health,11,0.011,11,0.011,1000
u.s.,11,0.011,11,0.011,1000
festival,10,0.01,10,0.01,1000
meta,10,0.01,10,0.01,1000
nepal,10,0.01,10,0.01,1000
play,10,0.01,10,0.01,1000
night,10,0.01,10,0.01,1000
life,10,0.01,10,0.01,1000
game,10,0.01,10,0.01,1000
news,10,0.01,10,0.01,1000
week,10,0.01,10,0.01,1000
win,10,0.01,10,0.01,1000
ai,9,0.009,8,0.008,1000
time,9,0.009,9,0.009,1000
ice,9,0.009,9,0.009,1000
change,9,0.009,9,0.009,1000
police,9,0.009,8,0.008,1000
return,9,0.009,9,0.009,1000
day,9,0.009,9,0.009,1000
social,9,0.009,9,0.009,1000
cast,9,0.009,9,0.009,1000
record,9,0.009,9,0.009,1000
horror,9,0.009,9,0.009,1000
help,9,0.009,9,0.009,1000
killed,9,0.009,9,0.009,1000
channel,9,0.009,9,0.009,1000
park,8,0.008,8,0.008,1000
theatre,8,0.008,8,0.008,1000
space,8,0.008,8,0.008,1000
car,8,0.008,8,0.008,1000
million,8,0.008,8,0.008,1000
mark,8,0.008,8,0.008,1000
israeli,8,0.008,8,0.008,1000
settlement,8,0.008,8,0.008,1000
summer,8,0.008,8,0.008,1000
pay,8,0.008,8,0.008,1000
care,8,0.008,8,0.008,1000
stage,8,0.008,7,0.007,1000
child,8,0.008,8,0.008,1000
national,8,0.008,8,0.008,1000
movie,8,0.008,7,0.007,1000
federal,8,0.008,8,0.008,1000
title,8,0.008,7,0.007,1000
streaming,8,0.008,8,0.008,1000
sign,8,0.008,8,0.008,1000
real,7,0.007,7,0.007,1000
sea,7,0.007,7,0.007,1000
impact,7,0.007,7,0.007,1000
deal,7,0.007,7,0.007,1000
months,7,0.007,7,0.007,1000
east,7,0.007,7,0.007,1000
review,7,0.007,7,0.007,1000
storm,7,0.007,6,0.006,1000
center,7,0.007,7,0.007,1000
public,7,0.007,7,0.007,1000
team,7,0.007,7,0.007,1000
stars,7,0.007,7,0.007,1000
chief,7,0.007,7,0.007,1000
house,7,0.007,7,0.007,1000
rocky,7,0.007,7,0.007,1000
