term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,986,0.197,974,0.195,5000
new,249,0.0498,241,0.0482,5000
bill,224,0.0448,220,0.044,5000
ice,222,0.0444,217,0.0434,5000
big,208,0.0416,203,0.0406,5000
texas,202,0.0404,202,0.0404,5000
watch,199,0.0398,199,0.0398,5000
beautiful,161,0.0322,158,0.0316,5000
president,140,0.028,138,0.0276,5000
house,134,0.0268,129,0.0258,5000
mamdani,132,0.0264,130,0.026,5000
america,116,0.0232,116,0.0232,5000
epstein,107,0.0214,107,0.0214,5000
biden,106,0.0212,104,0.0208,5000
american,102,0.0204,102,0.0204,5000
july,98,0.0196,98,0.0196,5000
report,96,0.0192,96,0.0192,5000
flood,90,0.018,90,0.018,5000
illegal,86,0.0172,83,0.0166,5000
democrats,85,0.017,85,0.017,5000
judge,85,0.017,84,0.0168,5000
video,81,0.0162,81,0.0162,5000
day,81,0.0162,79,0.0158,5000
media,79,0.0158,79,0.0158,5000
u.s.,78,0.0156,78,0.0156,5000
anti,78,0.0156,78,0.0156,5000
court,76,0.0152,75,0.015,5000
news,75,0.015,74,0.0148,5000
white,74,0.0148,73,0.0146,5000
musk,73,0.0146,73,0.0146,5000
gop,73,0.0146,73,0.0146,5000
federal,72,0.0144,69,0.0138,5000
agents,72,0.0144,72,0.0144,5000
back,71,0.0142,69,0.0138,5000
down,70,0.014,68,0.0136,5000
border,69,0.0138,67,0.0134,5000
admin,68,0.0136,68,0.0136,5000
worldnetdaily,68,0.0136,68,0.0136,5000
doj,68,0.0136,68,0.0136,5000
people,65,0.013,65,0.013,5000
star,64,0.0128,60,0.012,5000
iran,63,0.0126,63,0.0126,5000
israel,63,0.0126,63,0.0126,5000
stock,63,0.0126,62,0.0124,5000
fbi,62,0.0124,62,0.0124,5000
party,62,0.0124,59,0.0118,5000
elon,62,0.0124,62,0.0124,5000
senate,61,0.0122,61,0.0122,5000
left,60,0.012,59,0.0118,5000
man,60,0.012,58,0.0116,5000
cnn,58,0.0116,58,0.0116,5000
california,58,0.0116,58,0.0116,5000
former,57,0.0114,56,0.0112,5000
law,56,0.0112,56,0.0112,5000
world,56,0.0112,56,0.0112,5000
dems,56,0.0112,56,0.0112,5000
death,56,0.0112,54,0.0108,5000
zohran,56,0.0112,56,0.0112,5000
floods,54,0.0108,54,0.0108,5000
city,54,0.0108,52,0.0104,5000
ai,54,0.0108,54,0.0108,5000
alligator,53,0.0106,53,0.0106,5000
alcatraz,53,0.0106,53,0.0106,5000
dem,53,0.0106,53,0.0106,5000
russia,53,0.0106,53,0.0106,5000
political,53,0.0106,53,0.0106,5000
announces,51,0.0102,51,0.0102,5000
immigration,51,0.0102,51,0.0102,5000
time,51,0.0102,51,0.0102,5000
rep,50,0.01,50,0.01,5000
china,50,0.01,50,0.01,5000
claims,50,0.01,49,0.0098,5000
arrested,49,0.0098,49,0.0098,5000
major,48,0.0096,48,0.0096,5000
attack,48,0.0096,47,0.0094,5000
obama,48,0.0096,48,0.0096,5000
mayor,47,0.0094,47,0.0094,5000
planned,47,0.0094,47,0.0094,5000
reveals,46,0.0092,46,0.0092,5000
calls,46,0.0092,46,0.0092,5000
nyc,45,0.009,45,0.009,5000
parenthood,45,0.009,45,0.009,5000
deal,45,0.009,45,0.009,5000
officials,45,0.009,45,0.009,5000
war,44,0.0088,43,0.0086,5000
tax,43,0.0086,43,0.0086,5000
trade,43,0.0086,43,0.0086,5000
ukraine,43,0.0086,43,0.0086,5000
post,43,0.0086,43,0.0086,5000
group,42,0.0084,42,0.0084,5000
dead,42,0.0084,40,0.008,5000
family,42,0.0084,42,0.0084,5000
2025,42,0.0084,42,0.0084,5000
independence,42,0.0084,42,0.0084,5000
children,42,0.0084,42,0.0084,5000
warns,41,0.0082,41,0.0082,5000
end,41,0.0082,40,0.008,5000
women,40,0.008,40,0.008,5000
prison,40,0.008,40,0.008,5000
plan,40,0.008,40,0.008,5000
