term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,353,0.0706,346,0.0692,5000
2025,252,0.0504,250,0.05,5000
kirk,246,0.0492,243,0.0486,5000
charlie,224,0.0448,224,0.0448,5000
trump,215,0.043,215,0.043,5000
week,148,0.0296,139,0.0278,5000
ai,120,0.024,115,0.023,5000
vs,101,0.0202,98,0.0196,5000
report,97,0.0194,97,0.0194,5000
market,91,0.0182,90,0.018,5000
announces,89,0.0178,89,0.0178,5000
man,88,0.0176,87,0.0174,5000
football,88,0.0176,86,0.0172,5000
win,85,0.017,85,0.017,5000
city,79,0.0158,76,0.0152,5000
people,74,0.0148,73,0.0146,5000
watch,74,0.0148,73,0.0146,5000
time,73,0.0146,73,0.0146,5000
game,73,0.0146,73,0.0146,5000
police,72,0.0144,71,0.0142,5000
sept,64,0.0128,64,0.0128,5000
high,64,0.0128,64,0.0128,5000
star,64,0.0128,64,0.0128,5000
school,63,0.0126,62,0.0124,5000
shooting,62,0.0124,62,0.0124,5000
back,61,0.0122,60,0.012,5000
death,61,0.0122,61,0.0122,5000
september,58,0.0116,57,0.0114,5000
season,57,0.0114,57,0.0114,5000
life,56,0.0112,56,0.0112,5000
exclusive,55,0.011,55,0.011,5000
u.s.,54,0.0108,54,0.0108,5000
day,53,0.0106,53,0.0106,5000
fall,53,0.0106,53,0.0106,5000
leaders,53,0.0106,53,0.0106,5000
college,52,0.0104,51,0.0102,5000
killing,52,0.0104,51,0.0102,5000
israel,52,0.0104,46,0.0092,5000
michigan,51,0.0102,51,0.0102,5000
former,51,0.0102,51,0.0102,5000
iphone,50,0.01,39,0.0078,5000
plan,50,0.01,50,0.01,5000
world,50,0.01,50,0.01,5000
political,50,0.01,50,0.01,5000
down,49,0.0098,49,0.0098,5000
apple,49,0.0098,46,0.0092,5000
17,48,0.0096,44,0.0088,5000
county,48,0.0096,48,0.0096,5000
health,47,0.0094,46,0.0092,5000
free,47,0.0094,47,0.0094,5000
launches,46,0.0092,46,0.0092,5000
park,46,0.0092,44,0.0088,5000
billion,46,0.0092,46,0.0092,5000
china,46,0.0092,45,0.009,5000
9/11,46,0.0092,46,0.0092,5000
million,46,0.0092,46,0.0092,5000
west,46,0.0092,46,0.0092,5000
national,45,0.009,45,0.009,5000
tech,45,0.009,44,0.0088,5000
utah,45,0.009,45,0.009,5000
california,45,0.009,45,0.009,5000
big,45,0.009,45,0.009,5000
killed,45,0.009,45,0.009,5000
live,44,0.0088,43,0.0086,5000
right,44,0.0088,44,0.0088,5000
woman,44,0.0088,44,0.0088,5000
group,43,0.0086,43,0.0086,5000
kids,43,0.0086,41,0.0082,5000
old,43,0.0086,43,0.0086,5000
women,42,0.0084,41,0.0082,5000
chief,42,0.0084,41,0.0082,5000
family,42,0.0084,42,0.0084,5000
gaza,42,0.0084,42,0.0084,5000
shot,41,0.0082,40,0.008,5000
business,40,0.008,39,0.0078,5000
chicago,39,0.0078,37,0.0074,5000
assassination,39,0.0078,39,0.0078,5000
children,38,0.0076,38,0.0076,5000
nepal,38,0.0076,38,0.0076,5000
court,38,0.0076,38,0.0076,5000
help,38,0.0076,38,0.0076,5000
fire,37,0.0074,37,0.0074,5000
open,36,0.0072,36,0.0072,5000
loss,36,0.0072,36,0.0072,5000
house,36,0.0072,36,0.0072,5000
south,35,0.007,34,0.0068,5000
so,35,0.007,35,0.007,5000
results,35,0.007,35,0.007,5000
shares,35,0.007,35,0.007,5000
wife,35,0.007,35,0.007,5000
amazon,35,0.007,35,0.007,5000
power,34,0.0068,34,0.0068,5000
ice,34,0.0068,32,0.0064,5000
suspect,34,0.0068,34,0.0068,5000
meeting,34,0.0068,31,0.0062,5000
public,34,0.0068,34,0.0068,5000
12,33,0.0066,32,0.0064,5000
industry,33,0.0066,32,0.0064,5000
york,33,0.0066,33,0.0066,5000
security,33,0.0066,33,0.0066,5000
