term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,304,0.0608,295,0.059,5000
iran,270,0.054,262,0.0524,5000
trump,212,0.0424,212,0.0424,5000
2026,201,0.0402,200,0.04,5000
war,172,0.0344,172,0.0344,5000
ai,148,0.0296,131,0.0262,5000
march,141,0.0282,141,0.0282,5000
man,132,0.0264,131,0.0262,5000
county,108,0.0216,107,0.0214,5000
police,104,0.0208,101,0.0202,5000
world,103,0.0206,99,0.0198,5000
day,101,0.0202,99,0.0198,5000
announces,97,0.0194,96,0.0192,5000
school,87,0.0174,87,0.0174,5000
old,83,0.0166,80,0.016,5000
star,80,0.016,80,0.016,5000
family,79,0.0158,78,0.0156,5000
florida,77,0.0154,77,0.0154,5000
woman,77,0.0154,76,0.0152,5000
killed,77,0.0154,77,0.0154,5000
global,75,0.015,72,0.0144,5000
ncaa,74,0.0148,74,0.0148,5000
tournament,73,0.0146,72,0.0144,5000
dies,72,0.0144,72,0.0144,5000
high,71,0.0142,71,0.0142,5000
launches,69,0.0138,69,0.0138,5000
wins,69,0.0138,66,0.0132,5000
oil,68,0.0136,67,0.0134,5000
prices,67,0.0134,67,0.0134,5000
energy,65,0.013,57,0.0114,5000
iranian,65,0.013,65,0.013,5000
health,64,0.0128,62,0.0124,5000
spring,64,0.0128,64,0.0128,5000
time,63,0.0126,62,0.0124,5000
women,62,0.0124,62,0.0124,5000
basketball,62,0.0124,61,0.0122,5000
big,62,0.0124,62,0.0124,5000
weather,61,0.0122,61,0.0122,5000
city,60,0.012,60,0.012,5000
data,59,0.0118,57,0.0114,5000
help,59,0.0118,59,0.0118,5000
house,58,0.0116,58,0.0116,5000
former,57,0.0114,57,0.0114,5000
madness,56,0.0112,54,0.0108,5000
death,55,0.011,55,0.011,5000
security,54,0.0108,51,0.0102,5000
arrested,54,0.0108,54,0.0108,5000
week,54,0.0108,54,0.0108,5000
bill,53,0.0106,53,0.0106,5000
back,52,0.0104,52,0.0104,5000
million,52,0.0104,50,0.01,5000
down,52,0.0104,52,0.0104,5000
officials,52,0.0104,52,0.0104,5000
market,51,0.0102,47,0.0094,5000
live,51,0.0102,51,0.0102,5000
care,51,0.0102,51,0.0102,5000
team,51,0.0102,49,0.0098,5000
season,50,0.01,50,0.01,5000
u.s.,50,0.01,50,0.01,5000
watch,50,0.01,50,0.01,5000
community,49,0.0098,49,0.0098,5000
free,49,0.0098,49,0.0098,5000
center,47,0.0094,46,0.0092,5000
2025,47,0.0094,46,0.0092,5000
life,47,0.0094,47,0.0094,5000
israel,47,0.0094,46,0.0092,5000
american,46,0.0092,46,0.0092,5000
found,46,0.0092,46,0.0092,5000
crash,46,0.0092,46,0.0092,5000
win,46,0.0092,46,0.0092,5000
power,45,0.009,45,0.009,5000
final,45,0.009,45,0.009,5000
people,45,0.009,45,0.009,5000
fire,45,0.009,45,0.009,5000
judge,44,0.0088,44,0.0088,5000
results,44,0.0088,44,0.0088,5000
gas,44,0.0088,41,0.0082,5000
attacks,44,0.0088,44,0.0088,5000
real,43,0.0086,41,0.0082,5000
group,43,0.0086,42,0.0084,5000
iowa,43,0.0086,41,0.0082,5000
open,42,0.0084,42,0.0084,5000
storms,42,0.0084,42,0.0084,5000
accused,41,0.0082,41,0.0082,5000
america,41,0.0082,41,0.0082,5000
reveals,40,0.008,40,0.008,5000
st,40,0.008,40,0.008,5000
government,40,0.008,40,0.008,5000
kids,40,0.008,35,0.007,5000
shooting,40,0.008,40,0.008,5000
dead,40,0.008,40,0.008,5000
oscars,39,0.0078,39,0.0078,5000
risk,39,0.0078,37,0.0074,5000
players,39,0.0078,39,0.0078,5000
vs,39,0.0078,39,0.0078,5000
weekend,38,0.0076,38,0.0076,5000
business,38,0.0076,36,0.0072,5000
video,38,0.0076,37,0.0074,5000
trial,38,0.0076,38,0.0076,5000
attack,38,0.0076,38,0.0076,5000
