term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,331,0.0662,325,0.065,5000
man,144,0.0288,144,0.0288,5000
county,133,0.0266,132,0.0264,5000
florida,128,0.0256,127,0.0254,5000
police,120,0.024,120,0.024,5000
2023,107,0.0214,107,0.0214,5000
woman,100,0.02,98,0.0196,5000
july,96,0.0192,80,0.016,5000
heat,94,0.0188,93,0.0186,5000
city,88,0.0176,85,0.017,5000
north,87,0.0174,87,0.0174,5000
star,86,0.0172,86,0.0172,5000
house,80,0.016,80,0.016,5000
biden,78,0.0156,78,0.0156,5000
family,77,0.0154,77,0.0154,5000
world,73,0.0146,71,0.0142,5000
ukraine,72,0.0144,72,0.0144,5000
big,72,0.0144,69,0.0138,5000
day,71,0.0142,70,0.014,5000
death,70,0.014,70,0.014,5000
people,69,0.0138,69,0.0138,5000
women,66,0.0132,66,0.0132,5000
old,65,0.013,61,0.0122,5000
high,64,0.0128,64,0.0128,5000
back,64,0.0128,62,0.0124,5000
trump,64,0.0128,64,0.0128,5000
strike,63,0.0126,63,0.0126,5000
summer,61,0.0122,61,0.0122,5000
former,60,0.012,60,0.012,5000
beach,60,0.012,60,0.012,5000
national,59,0.0118,59,0.0118,5000
south,57,0.0114,56,0.0112,5000
school,56,0.0112,53,0.0106,5000
open,56,0.0112,55,0.011,5000
watch,55,0.011,55,0.011,5000
million,55,0.011,55,0.011,5000
killed,55,0.011,55,0.011,5000
homes,53,0.0106,53,0.0106,5000
free,52,0.0104,52,0.0104,5000
storms,51,0.0102,51,0.0102,5000
hit,51,0.0102,51,0.0102,5000
deal,50,0.01,50,0.01,5000
hollywood,50,0.01,50,0.01,5000
black,50,0.01,49,0.0098,5000
court,50,0.01,50,0.01,5000
sold,49,0.0098,49,0.0098,5000
storm,49,0.0098,48,0.0096,5000
time,49,0.0098,48,0.0096,5000
park,49,0.0098,48,0.0096,5000
texas,48,0.0096,48,0.0096,5000
trial,48,0.0096,48,0.0096,5000
week,47,0.0094,47,0.0094,5000
california,47,0.0094,47,0.0094,5000
love,47,0.0094,47,0.0094,5000
russia,47,0.0094,47,0.0094,5000
cup,46,0.0092,45,0.009,5000
fire,46,0.0092,44,0.0088,5000
football,46,0.0092,45,0.009,5000
dead,46,0.0092,45,0.009,5000
dies,46,0.0092,46,0.0092,5000
korea,46,0.0092,42,0.0084,5000
u.s.,45,0.009,45,0.009,5000
hot,45,0.009,42,0.0084,5000
win,45,0.009,44,0.0088,5000
shooting,45,0.009,45,0.009,5000
iowa,44,0.0088,43,0.0086,5000
help,44,0.0088,44,0.0088,5000
fans,44,0.0088,44,0.0088,5000
judge,44,0.0088,44,0.0088,5000
set,44,0.0088,44,0.0088,5000
actors,43,0.0086,41,0.0082,5000
long,43,0.0086,43,0.0086,5000
down,43,0.0086,43,0.0086,5000
barbie,43,0.0086,40,0.008,5000
island,43,0.0086,43,0.0086,5000
military,43,0.0086,43,0.0086,5000
air,42,0.0084,40,0.008,5000
china,42,0.0084,40,0.008,5000
suspect,42,0.0084,42,0.0084,5000
report,41,0.0082,41,0.0082,5000
12,40,0.008,39,0.0078,5000
found,40,0.008,40,0.008,5000
players,39,0.0078,39,0.0078,5000
food,39,0.0078,39,0.0078,5000
war,38,0.0076,38,0.0076,5000
season,38,0.0076,37,0.0074,5000
murder,38,0.0076,38,0.0076,5000
music,38,0.0076,37,0.0074,5000
injured,38,0.0076,38,0.0076,5000
arrested,37,0.0074,37,0.0074,5000
days,37,0.0074,37,0.0074,5000
tour,37,0.0074,36,0.0072,5000
prison,36,0.0072,36,0.0072,5000
weather,36,0.0072,34,0.0068,5000
missing,36,0.0072,36,0.0072,5000
reveals,36,0.0072,36,0.0072,5000
health,35,0.007,34,0.0068,5000
kids,35,0.007,35,0.007,5000
killing,34,0.0068,34,0.0068,5000
york,34,0.0068,34,0.0068,5000
