term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,607,0.121,601,0.12,5000
new,307,0.0614,305,0.061,5000
2025,305,0.061,302,0.0604,5000
market,161,0.0322,142,0.0284,5000
ai,129,0.0258,121,0.0242,5000
announces,120,0.024,120,0.024,5000
2024,86,0.0172,85,0.017,5000
day,85,0.017,81,0.0162,5000
jan,81,0.0162,77,0.0154,5000
federal,81,0.0162,81,0.0162,5000
billion,79,0.0158,77,0.0154,5000
time,78,0.0156,75,0.015,5000
health,78,0.0156,74,0.0148,5000
plane,69,0.0138,68,0.0136,5000
man,69,0.0138,68,0.0136,5000
report,68,0.0136,68,0.0136,5000
back,67,0.0134,67,0.0134,5000
house,67,0.0134,67,0.0134,5000
crash,66,0.0132,66,0.0132,5000
weather,65,0.013,52,0.0104,5000
school,65,0.013,63,0.0126,5000
bowl,63,0.0126,63,0.0126,5000
million,63,0.0126,60,0.012,5000
world,61,0.0122,61,0.0122,5000
win,61,0.0122,61,0.0122,5000
president,60,0.012,60,0.012,5000
watch,60,0.012,60,0.012,5000
executive,58,0.0116,58,0.0116,5000
fire,58,0.0116,58,0.0116,5000
winter,58,0.0116,57,0.0114,5000
white,58,0.0116,58,0.0116,5000
dies,56,0.0112,56,0.0112,5000
tariffs,56,0.0112,56,0.0112,5000
california,56,0.0112,55,0.011,5000
star,55,0.011,54,0.0108,5000
china,55,0.011,51,0.0102,5000
super,55,0.011,55,0.011,5000
help,55,0.011,55,0.011,5000
global,54,0.0108,53,0.0106,5000
high,53,0.0106,53,0.0106,5000
police,53,0.0106,52,0.0104,5000
u.s.,52,0.0104,50,0.01,5000
game,51,0.0102,50,0.01,5000
orders,51,0.0102,51,0.0102,5000
free,50,0.01,49,0.0098,5000
results,50,0.01,50,0.01,5000
life,50,0.01,50,0.01,5000
set,49,0.0098,49,0.0098,5000
inauguration,48,0.0096,47,0.0094,5000
order,48,0.0096,48,0.0096,5000
so,48,0.0096,46,0.0092,5000
canada,47,0.0094,47,0.0094,5000
city,47,0.0094,46,0.0092,5000
woman,46,0.0092,46,0.0092,5000
jr,46,0.0092,46,0.0092,5000
family,45,0.009,43,0.0086,5000
live,45,0.009,45,0.009,5000
american,44,0.0088,44,0.0088,5000
reach,44,0.0088,44,0.0088,5000
2033,44,0.0088,43,0.0086,5000
power,44,0.0088,44,0.0088,5000
25,44,0.0088,43,0.0086,5000
quarter,43,0.0086,42,0.0084,5000
growth,43,0.0086,42,0.0084,5000
industry,43,0.0086,42,0.0084,5000
future,43,0.0086,43,0.0086,5000
county,43,0.0086,42,0.0084,5000
lead,43,0.0086,43,0.0086,5000
tech,43,0.0086,43,0.0086,5000
dc,42,0.0084,42,0.0084,5000
financial,42,0.0084,41,0.0082,5000
basketball,42,0.0084,42,0.0084,5000
business,41,0.0082,40,0.008,5000
season,41,0.0082,41,0.0082,5000
usd,41,0.0082,41,0.0082,5000
people,41,0.0082,40,0.008,5000
research,40,0.008,40,0.008,5000
la,40,0.008,40,0.008,5000
big,40,0.008,39,0.0078,5000
class,40,0.008,40,0.008,5000
week,40,0.008,40,0.008,5000
women,39,0.0078,38,0.0076,5000
shares,39,0.0078,38,0.0076,5000
south,39,0.0078,37,0.0074,5000
immigration,39,0.0078,39,0.0078,5000
review,39,0.0078,39,0.0078,5000
release,39,0.0078,38,0.0076,5000
january,39,0.0078,38,0.0076,5000
team,38,0.0076,38,0.0076,5000
mexico,38,0.0076,38,0.0076,5000
secretary,38,0.0076,38,0.0076,5000
former,38,0.0076,38,0.0076,5000
group,37,0.0074,36,0.0072,5000
investors,37,0.0074,32,0.0064,5000
february,36,0.0072,36,0.0072,5000
history,36,0.0072,35,0.007,5000
exclusive,36,0.0072,36,0.0072,5000
return,36,0.0072,36,0.0072,5000
gaza,36,0.0072,36,0.0072,5000
dei,35,0.007,35,0.007,5000
