term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,302,0.0604,298,0.0596,5000
iran,277,0.0554,266,0.0532,5000
trump,221,0.0442,221,0.0442,5000
2026,207,0.0414,203,0.0406,5000
ai,167,0.0334,158,0.0316,5000
march,145,0.029,145,0.029,5000
war,139,0.0278,139,0.0278,5000
man,138,0.0276,136,0.0272,5000
county,120,0.024,120,0.024,5000
day,104,0.0208,103,0.0206,5000
old,103,0.0206,100,0.02,5000
police,99,0.0198,99,0.0198,5000
season,91,0.0182,91,0.0182,5000
dies,90,0.018,90,0.018,5000
woman,90,0.018,89,0.0178,5000
family,87,0.0174,86,0.0172,5000
florida,87,0.0174,87,0.0174,5000
fire,85,0.017,81,0.0162,5000
announces,85,0.017,85,0.017,5000
health,84,0.0168,80,0.016,5000
killed,82,0.0164,82,0.0164,5000
global,75,0.015,72,0.0144,5000
school,74,0.0148,74,0.0148,5000
world,74,0.0148,73,0.0146,5000
madness,72,0.0144,71,0.0142,5000
bill,72,0.0144,72,0.0144,5000
star,69,0.0138,69,0.0138,5000
security,69,0.0138,68,0.0136,5000
house,68,0.0136,68,0.0136,5000
energy,67,0.0134,57,0.0114,5000
iowa,67,0.0134,67,0.0134,5000
high,67,0.0134,67,0.0134,5000
crash,67,0.0134,66,0.0132,5000
launches,64,0.0128,64,0.0128,5000
tsa,64,0.0128,64,0.0128,5000
million,63,0.0126,61,0.0122,5000
women,63,0.0126,61,0.0122,5000
center,62,0.0124,61,0.0122,5000
ncaa,61,0.0122,60,0.012,5000
prices,60,0.012,60,0.012,5000
back,59,0.0118,52,0.0104,5000
court,56,0.0112,56,0.0112,5000
shutdown,55,0.011,55,0.011,5000
ice,55,0.011,55,0.011,5000
accused,55,0.011,55,0.011,5000
life,54,0.0108,54,0.0108,5000
win,54,0.0108,54,0.0108,5000
airport,54,0.0108,54,0.0108,5000
end,53,0.0106,47,0.0094,5000
time,53,0.0106,53,0.0106,5000
found,53,0.0106,53,0.0106,5000
city,52,0.0104,52,0.0104,5000
data,52,0.0104,51,0.0102,5000
2025,52,0.0104,51,0.0102,5000
media,52,0.0104,52,0.0104,5000
report,51,0.0102,51,0.0102,5000
spring,51,0.0102,50,0.01,5000
u.s.,51,0.0102,51,0.0102,5000
service,49,0.0098,49,0.0098,5000
care,49,0.0098,48,0.0096,5000
cancer,49,0.0098,45,0.009,5000
death,49,0.0098,49,0.0098,5000
set,49,0.0098,48,0.0096,5000
social,49,0.0098,49,0.0098,5000
tournament,47,0.0094,47,0.0094,5000
air,46,0.0092,45,0.009,5000
former,46,0.0092,46,0.0092,5000
national,46,0.0092,46,0.0092,5000
free,46,0.0092,46,0.0092,5000
basketball,46,0.0092,46,0.0092,5000
mother,46,0.0092,46,0.0092,5000
live,45,0.009,43,0.0086,5000
down,45,0.009,45,0.009,5000
market,44,0.0088,40,0.008,5000
expands,44,0.0088,44,0.0088,5000
pay,44,0.0088,44,0.0088,5000
hit,44,0.0088,44,0.0088,5000
big,43,0.0086,43,0.0086,5000
help,42,0.0084,42,0.0084,5000
weekend,42,0.0084,41,0.0082,5000
support,42,0.0084,42,0.0084,5000
group,41,0.0082,41,0.0082,5000
power,41,0.0082,41,0.0082,5000
â,41,0.0082,41,0.0082,5000
naturalnews.com,41,0.0082,41,0.0082,5000
week,41,0.0082,38,0.0076,5000
community,41,0.0082,41,0.0082,5000
shooting,41,0.0082,41,0.0082,5000
officials,41,0.0082,41,0.0082,5000
safety,40,0.008,39,0.0078,5000
wins,40,0.008,40,0.008,5000
israel,40,0.008,39,0.0078,5000
program,40,0.008,40,0.008,5000
charged,40,0.008,40,0.008,5000
hits,40,0.008,39,0.0078,5000
america,39,0.0078,37,0.0074,5000
fight,39,0.0078,37,0.0074,5000
finds,39,0.0078,39,0.0078,5000
opening,38,0.0076,38,0.0076,5000
south,38,0.0076,38,0.0076,5000
