term,term_count,term_ratio,doc_count,doc_ratio,sample_size
biden,576,0.115,562,0.112,5000
trump,458,0.0916,449,0.0898,5000
new,263,0.0526,257,0.0514,5000
report,137,0.0274,137,0.0274,5000
watch,129,0.0258,129,0.0258,5000
court,126,0.0252,126,0.0252,5000
video,112,0.0224,110,0.022,5000
border,110,0.022,104,0.0208,5000
haley,106,0.0212,105,0.021,5000
joe,105,0.021,103,0.0206,5000
illegal,103,0.0206,102,0.0204,5000
down,98,0.0196,97,0.0194,5000
police,95,0.019,95,0.019,5000
u.s.,95,0.019,92,0.0184,5000
2024,92,0.0184,92,0.0184,5000
school,91,0.0182,86,0.0172,5000
president,89,0.0178,88,0.0176,5000
house,88,0.0176,87,0.0174,5000
york,84,0.0168,82,0.0164,5000
ukraine,80,0.016,80,0.016,5000
war,79,0.0158,79,0.0158,5000
man,78,0.0156,78,0.0156,5000
student,77,0.0154,77,0.0154,5000
media,76,0.0152,74,0.0148,5000
old,75,0.015,72,0.0144,5000
gop,75,0.015,75,0.015,5000
alabama,75,0.015,75,0.015,5000
bill,74,0.0148,74,0.0148,5000
america,73,0.0146,73,0.0146,5000
death,72,0.0144,72,0.0144,5000
russia,72,0.0144,70,0.014,5000
former,72,0.0144,72,0.0144,5000
back,72,0.0144,70,0.014,5000
white,71,0.0142,70,0.014,5000
news,71,0.0142,70,0.014,5000
south,71,0.0142,70,0.014,5000
nikki,71,0.0142,71,0.0142,5000
ai,70,0.014,69,0.0138,5000
american,70,0.014,69,0.0138,5000
million,70,0.014,68,0.0136,5000
election,68,0.0136,66,0.0132,5000
people,67,0.0134,65,0.013,5000
high,66,0.0132,66,0.0132,5000
israel,65,0.013,65,0.013,5000
trans,65,0.013,63,0.0126,5000
supreme,64,0.0128,64,0.0128,5000
black,63,0.0126,60,0.012,5000
anti,62,0.0124,62,0.0124,5000
arrested,61,0.0122,61,0.0122,5000
willis,60,0.012,59,0.0118,5000
claims,60,0.012,60,0.012,5000
putin,59,0.0118,59,0.0118,5000
murder,59,0.0118,59,0.0118,5000
ruling,59,0.0118,59,0.0118,5000
win,58,0.0116,57,0.0114,5000
nyc,58,0.0116,57,0.0114,5000
city,57,0.0114,57,0.0114,5000
pro,54,0.0108,53,0.0106,5000
life,53,0.0106,50,0.01,5000
carolina,53,0.0106,53,0.0106,5000
russian,52,0.0104,52,0.0104,5000
charged,51,0.0102,50,0.01,5000
texas,51,0.0102,51,0.0102,5000
fani,51,0.0102,50,0.01,5000
suspect,51,0.0102,50,0.01,5000
google,50,0.01,49,0.0098,5000
day,50,0.01,48,0.0096,5000
navalny,50,0.01,50,0.01,5000
china,50,0.01,50,0.01,5000
children,49,0.0098,49,0.0098,5000
star,49,0.0098,49,0.0098,5000
calls,49,0.0098,49,0.0098,5000
james,48,0.0096,48,0.0096,5000
killed,47,0.0094,47,0.0094,5000
christian,47,0.0094,46,0.0092,5000
time,47,0.0094,46,0.0092,5000
red,47,0.0094,47,0.0094,5000
women,46,0.0092,44,0.0088,5000
attack,46,0.0092,44,0.0088,5000
democrats,46,0.0092,46,0.0092,5000
judge,46,0.0092,46,0.0092,5000
shooting,45,0.009,45,0.009,5000
dead,45,0.009,45,0.009,5000
government,45,0.009,45,0.009,5000
california,45,0.009,45,0.009,5000
michigan,44,0.0088,42,0.0084,5000
americans,43,0.0086,43,0.0086,5000
woman,43,0.0086,43,0.0086,5000
world,43,0.0086,43,0.0086,5000
allegedly,43,0.0086,43,0.0086,5000
big,43,0.0086,41,0.0082,5000
major,43,0.0086,43,0.0086,5000
times,43,0.0086,43,0.0086,5000
hamas,43,0.0086,42,0.0084,5000
law,43,0.0086,43,0.0086,5000
found,42,0.0084,42,0.0084,5000
public,42,0.0084,40,0.008,5000
crisis,42,0.0084,42,0.0084,5000
san,42,0.0084,42,0.0084,5000
accused,42,0.0084,42,0.0084,5000
