term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,475,0.095,473,0.0946,5000
new,322,0.0644,316,0.0632,5000
2025,316,0.0632,314,0.0628,5000
bowl,174,0.0348,172,0.0344,5000
super,165,0.033,165,0.033,5000
market,162,0.0324,131,0.0262,5000
ai,121,0.0242,115,0.023,5000
announces,113,0.0226,113,0.0226,5000
tariffs,89,0.0178,89,0.0178,5000
day,83,0.0166,82,0.0164,5000
2024,78,0.0156,78,0.0156,5000
crash,77,0.0154,77,0.0154,5000
plane,77,0.0154,77,0.0154,5000
house,73,0.0146,73,0.0146,5000
health,68,0.0136,66,0.0132,5000
federal,67,0.0134,66,0.0132,5000
watch,66,0.0132,65,0.013,5000
china,66,0.0132,65,0.013,5000
high,65,0.013,62,0.0124,5000
season,64,0.0128,63,0.0126,5000
report,64,0.0128,64,0.0128,5000
man,63,0.0126,63,0.0126,5000
school,62,0.0124,60,0.012,5000
results,62,0.0124,62,0.0124,5000
city,61,0.0122,61,0.0122,5000
time,61,0.0122,60,0.012,5000
billion,59,0.0118,59,0.0118,5000
free,58,0.0116,58,0.0116,5000
weather,58,0.0116,49,0.0098,5000
quarter,58,0.0116,57,0.0114,5000
global,57,0.0114,57,0.0114,5000
gaza,57,0.0114,56,0.0112,5000
big,56,0.0112,52,0.0104,5000
winter,56,0.0112,55,0.011,5000
million,56,0.0112,56,0.0112,5000
u.s.,53,0.0106,52,0.0104,5000
star,52,0.0104,52,0.0104,5000
basketball,51,0.0102,50,0.01,5000
dies,51,0.0102,51,0.0102,5000
history,51,0.0102,51,0.0102,5000
canada,50,0.01,49,0.0098,5000
growth,50,0.01,45,0.009,5000
president,49,0.0098,49,0.0098,5000
people,49,0.0098,49,0.0098,5000
back,49,0.0098,48,0.0096,5000
business,49,0.0098,49,0.0098,5000
team,49,0.0098,49,0.0098,5000
world,48,0.0096,47,0.0094,5000
game,48,0.0096,48,0.0096,5000
family,48,0.0096,47,0.0094,5000
usaid,48,0.0096,48,0.0096,5000
fire,48,0.0096,47,0.0094,5000
mexico,47,0.0094,47,0.0094,5000
county,47,0.0094,47,0.0094,5000
help,47,0.0094,47,0.0094,5000
black,46,0.0092,41,0.0082,5000
white,45,0.009,45,0.009,5000
reach,45,0.009,45,0.009,5000
down,45,0.009,45,0.009,5000
chiefs,45,0.009,45,0.009,5000
fourth,44,0.0088,44,0.0088,5000
trade,44,0.0088,44,0.0088,5000
win,44,0.0088,44,0.0088,5000
musk,43,0.0086,43,0.0086,5000
week,42,0.0084,41,0.0082,5000
leaders,42,0.0084,42,0.0084,5000
order,41,0.0082,41,0.0082,5000
dc,41,0.0082,41,0.0082,5000
government,41,0.0082,41,0.0082,5000
grammys,41,0.0082,41,0.0082,5000
killed,40,0.008,40,0.008,5000
america,40,0.008,38,0.0076,5000
american,40,0.008,40,0.008,5000
old,40,0.008,39,0.0078,5000
hit,40,0.008,39,0.0078,5000
exclusive,40,0.008,40,0.008,5000
eagles,40,0.008,40,0.008,5000
industry,39,0.0078,36,0.0072,5000
set,39,0.0078,39,0.0078,5000
feb,39,0.0078,39,0.0078,5000
usd,39,0.0078,39,0.0078,5000
life,39,0.0078,39,0.0078,5000
energy,39,0.0078,36,0.0072,5000
administration,39,0.0078,39,0.0078,5000
so,39,0.0078,39,0.0078,5000
national,38,0.0076,38,0.0076,5000
live,38,0.0076,38,0.0076,5000
latest,38,0.0076,38,0.0076,5000
products,38,0.0076,38,0.0076,5000
jr,38,0.0076,38,0.0076,5000
immigration,37,0.0074,37,0.0074,5000
data,37,0.0074,37,0.0074,5000
former,37,0.0074,36,0.0072,5000
great,37,0.0074,37,0.0074,5000
police,37,0.0074,37,0.0074,5000
women,37,0.0074,36,0.0072,5000
nfl,36,0.0072,36,0.0072,5000
snow,36,0.0072,36,0.0072,5000
review,36,0.0072,36,0.0072,5000
love,36,0.0072,36,0.0072,5000
