term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,138,0.138,138,0.138,1000
new,61,0.061,60,0.06,1000
iran,39,0.039,38,0.038,1000
world,34,0.034,34,0.034,1000
court,30,0.03,30,0.03,1000
cup,30,0.03,30,0.03,1000
day,27,0.027,27,0.027,1000
supreme,26,0.026,26,0.026,1000
back,26,0.026,24,0.024,1000
war,25,0.025,23,0.023,1000
prime,23,0.023,23,0.023,1000
boston,22,0.022,22,0.022,1000
house,19,0.019,19,0.019,1000
people,18,0.018,18,0.018,1000
black,18,0.018,18,0.018,1000
2026,18,0.018,18,0.018,1000
america,17,0.017,17,0.017,1000
white,17,0.017,17,0.017,1000
down,16,0.016,16,0.016,1000
man,15,0.015,15,0.015,1000
primary,15,0.015,15,0.015,1000
city,14,0.014,14,0.014,1000
deal,14,0.014,14,0.014,1000
round,14,0.014,14,0.014,1000
family,14,0.014,13,0.013,1000
vs,14,0.014,14,0.014,1000
time,13,0.013,13,0.013,1000
life,13,0.013,13,0.013,1000
york,13,0.013,13,0.013,1000
summer,13,0.013,13,0.013,1000
pool,13,0.013,13,0.013,1000
american,13,0.013,13,0.013,1000
group,13,0.013,13,0.013,1000
gop,12,0.012,12,0.012,1000
report,12,0.012,12,0.012,1000
news,12,0.012,12,0.012,1000
judge,12,0.012,12,0.012,1000
woman,12,0.012,12,0.012,1000
center,12,0.012,12,0.012,1000
sale,12,0.012,12,0.012,1000
red,11,0.011,11,0.011,1000
so,11,0.011,11,0.011,1000
senate,11,0.011,11,0.011,1000
draft,11,0.011,11,0.011,1000
win,11,0.011,11,0.011,1000
reflecting,11,0.011,11,0.011,1000
old,11,0.011,11,0.011,1000
sox,10,0.01,10,0.01,1000
pride,10,0.01,10,0.01,1000
end,10,0.01,9,0.009,1000
festival,10,0.01,9,0.009,1000
book,10,0.01,10,0.01,1000
venezuela,10,0.01,10,0.01,1000
open,10,0.01,10,0.01,1000
maga,10,0.01,10,0.01,1000
obama,10,0.01,10,0.01,1000
record,10,0.01,10,0.01,1000
power,10,0.01,10,0.01,1000
big,10,0.01,10,0.01,1000
ruling,9,0.009,9,0.009,1000
republicans,9,0.009,9,0.009,1000
media,9,0.009,9,0.009,1000
music,9,0.009,9,0.009,1000
political,9,0.009,9,0.009,1000
trade,9,0.009,9,0.009,1000
nyc,9,0.009,9,0.009,1000
trans,9,0.009,9,0.009,1000
announces,9,0.009,9,0.009,1000
health,9,0.009,9,0.009,1000
face,9,0.009,7,0.007,1000
france,9,0.009,9,0.009,1000
bill,9,0.009,9,0.009,1000
support,9,0.009,9,0.009,1000
latest,9,0.009,9,0.009,1000
officials,8,0.008,8,0.008,1000
dies,8,0.008,8,0.008,1000
texas,8,0.008,8,0.008,1000
public,8,0.008,8,0.008,1000
victory,8,0.008,8,0.008,1000
fans,8,0.008,8,0.008,1000
death,8,0.008,8,0.008,1000
heat,8,0.008,7,0.007,1000
democratic,8,0.008,8,0.008,1000
nba,8,0.008,8,0.008,1000
race,8,0.008,8,0.008,1000
starmer,8,0.008,8,0.008,1000
crisis,8,0.008,7,0.007,1000
stephen,8,0.008,8,0.008,1000
right,8,0.008,8,0.008,1000
u.s.,8,0.008,8,0.008,1000
ai,8,0.008,8,0.008,1000
coming,8,0.008,8,0.008,1000
israel,8,0.008,8,0.008,1000
gaza,8,0.008,8,0.008,1000
good,8,0.008,8,0.008,1000
data,8,0.008,8,0.008,1000
former,7,0.007,7,0.007,1000
talks,7,0.007,7,0.007,1000
haitian,7,0.007,7,0.007,1000
shares,7,0.007,7,0.007,1000
