term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,260,0.052,255,0.051,5000
trump,256,0.0512,254,0.0508,5000
black,183,0.0366,182,0.0364,5000
thanksgiving,179,0.0358,179,0.0358,5000
friday,171,0.0342,170,0.034,5000
season,119,0.0238,118,0.0236,5000
2024,116,0.0232,116,0.0232,5000
holiday,109,0.0218,108,0.0216,5000
win,87,0.0174,87,0.0174,5000
deals,79,0.0158,77,0.0154,5000
time,78,0.0156,78,0.0156,5000
game,75,0.015,74,0.0148,5000
man,69,0.0138,67,0.0134,5000
city,67,0.0134,66,0.0132,5000
israel,64,0.0128,63,0.0126,5000
people,63,0.0126,62,0.0124,5000
vs,63,0.0126,63,0.0126,5000
day,62,0.0124,62,0.0124,5000
back,60,0.012,60,0.012,5000
amazon,60,0.012,59,0.0118,5000
watch,60,0.012,60,0.012,5000
football,59,0.0118,58,0.0116,5000
week,58,0.0116,58,0.0116,5000
health,55,0.011,54,0.0108,5000
world,55,0.011,55,0.011,5000
free,55,0.011,55,0.011,5000
down,55,0.011,54,0.0108,5000
ceasefire,55,0.011,55,0.011,5000
star,54,0.0108,54,0.0108,5000
woman,54,0.0108,54,0.0108,5000
high,52,0.0104,51,0.0102,5000
live,49,0.0098,49,0.0098,5000
2025,49,0.0098,49,0.0098,5000
news,47,0.0094,47,0.0094,5000
big,47,0.0094,47,0.0094,5000
help,47,0.0094,47,0.0094,5000
police,47,0.0094,47,0.0094,5000
dies,46,0.0092,46,0.0092,5000
deal,44,0.0088,43,0.0086,5000
hezbollah,44,0.0088,44,0.0088,5000
family,44,0.0088,44,0.0088,5000
election,43,0.0086,42,0.0084,5000
women,42,0.0084,42,0.0084,5000
court,42,0.0084,41,0.0082,5000
tv,41,0.0082,40,0.008,5000
fire,41,0.0082,39,0.0078,5000
china,41,0.0082,40,0.008,5000
wicked,40,0.008,40,0.008,5000
price,40,0.008,40,0.008,5000
lead,40,0.008,40,0.008,5000
house,40,0.008,39,0.0078,5000
former,39,0.0078,39,0.0078,5000
life,39,0.0078,38,0.0076,5000
return,39,0.0078,39,0.0078,5000
christmas,39,0.0078,37,0.0074,5000
canada,39,0.0078,39,0.0078,5000
team,39,0.0078,38,0.0076,5000
loss,38,0.0076,36,0.0072,5000
lebanon,38,0.0076,38,0.0076,5000
million,38,0.0076,38,0.0076,5000
final,37,0.0074,37,0.0074,5000
media,37,0.0074,36,0.0072,5000
ap,37,0.0074,37,0.0074,5000
tariffs,36,0.0072,33,0.0066,5000
good,36,0.0072,35,0.007,5000
play,36,0.0072,36,0.0072,5000
coach,36,0.0072,35,0.007,5000
series,35,0.007,34,0.0068,5000
turkey,35,0.007,35,0.007,5000
biden,35,0.007,35,0.007,5000
old,35,0.007,34,0.0068,5000
u.s.,35,0.007,35,0.007,5000
record,35,0.007,35,0.007,5000
nfl,34,0.0068,34,0.0068,5000
set,34,0.0068,34,0.0068,5000
real,34,0.0068,33,0.0066,5000
south,34,0.0068,34,0.0068,5000
college,34,0.0068,34,0.0068,5000
need,34,0.0068,32,0.0064,5000
school,33,0.0066,31,0.0062,5000
australia,32,0.0064,32,0.0064,5000
cancer,32,0.0064,31,0.0062,5000
25,32,0.0064,32,0.0064,5000
ai,32,0.0064,31,0.0062,5000
mexico,32,0.0064,32,0.0064,5000
social,32,0.0064,32,0.0064,5000
hit,32,0.0064,32,0.0064,5000
end,32,0.0064,32,0.0064,5000
sale,31,0.0062,31,0.0062,5000
talks,31,0.0062,31,0.0062,5000
office,31,0.0062,31,0.0062,5000
president,31,0.0062,29,0.0058,5000
winter,30,0.006,30,0.006,5000
north,30,0.006,30,0.006,5000
children,30,0.006,30,0.006,5000
review,30,0.006,30,0.006,5000
death,30,0.006,30,0.006,5000
est,30,0.006,30,0.006,5000
november,30,0.006,30,0.006,5000
history,29,0.0058,29,0.0058,5000
