term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,132,0.132,132,0.132,1000
new,63,0.063,63,0.063,1000
iran,41,0.041,41,0.041,1000
america,35,0.035,35,0.035,1000
texas,30,0.03,30,0.03,1000
video,30,0.03,30,0.03,1000
day,28,0.028,27,0.027,1000
ice,27,0.027,26,0.026,1000
watch,26,0.026,25,0.025,1000
man,26,0.026,25,0.025,1000
memorial,22,0.022,21,0.021,1000
gop,21,0.021,21,0.021,1000
anti,21,0.021,21,0.021,1000
israel,21,0.021,20,0.02,1000
house,20,0.02,20,0.02,1000
ai,20,0.02,20,0.02,1000
war,20,0.02,20,0.02,1000
deal,20,0.02,20,0.02,1000
police,20,0.02,20,0.02,1000
candidate,20,0.02,20,0.02,1000
democrat,19,0.019,19,0.019,1000
star,19,0.019,19,0.019,1000
china,18,0.018,18,0.018,1000
democrats,18,0.018,18,0.018,1000
california,18,0.018,18,0.018,1000
senate,18,0.018,18,0.018,1000
president,18,0.018,18,0.018,1000
claims,17,0.017,17,0.017,1000
center,17,0.017,17,0.017,1000
world,17,0.017,17,0.017,1000
talarico,17,0.017,17,0.017,1000
judge,17,0.017,17,0.017,1000
american,17,0.017,17,0.017,1000
left,16,0.016,16,0.016,1000
white,16,0.016,16,0.016,1000
old,15,0.015,14,0.014,1000
report,15,0.015,15,0.015,1000
back,15,0.015,15,0.015,1000
u.s.,14,0.014,14,0.014,1000
news,14,0.014,14,0.014,1000
illegal,14,0.014,14,0.014,1000
paxton,14,0.014,14,0.014,1000
biden,14,0.014,13,0.013,1000
dem,14,0.014,13,0.013,1000
platner,13,0.013,13,0.013,1000
primary,13,0.013,13,0.013,1000
mayor,13,0.013,13,0.013,1000
military,13,0.013,13,0.013,1000
final,13,0.013,12,0.012,1000
health,13,0.013,12,0.012,1000
win,13,0.013,13,0.013,1000
down,12,0.012,12,0.012,1000
announces,12,0.012,12,0.012,1000
cup,12,0.012,12,0.012,1000
charged,12,0.012,12,0.012,1000
james,12,0.012,12,0.012,1000
ebola,12,0.012,12,0.012,1000
family,11,0.011,11,0.011,1000
worldnetdaily,11,0.011,11,0.011,1000
program,11,0.011,11,0.011,1000
fire,11,0.011,11,0.011,1000
city,11,0.011,11,0.011,1000
tells,10,0.01,10,0.01,1000
scott,10,0.01,10,0.01,1000
jersey,10,0.01,10,0.01,1000
graham,10,0.01,10,0.01,1000
governor,10,0.01,10,0.01,1000
federal,10,0.01,10,0.01,1000
hits,10,0.01,10,0.01,1000
rep,9,0.009,9,0.009,1000
attacks,9,0.009,9,0.009,1000
aliens,9,0.009,9,0.009,1000
people,9,0.009,9,0.009,1000
250,9,0.009,9,0.009,1000
peace,9,0.009,9,0.009,1000
hit,9,0.009,9,0.009,1000
update,9,0.009,9,0.009,1000
doj,9,0.009,9,0.009,1000
dead,9,0.009,9,0.009,1000
accused,9,0.009,9,0.009,1000
dems,9,0.009,9,0.009,1000
suspect,9,0.009,9,0.009,1000
newsmax,8,0.008,8,0.008,1000
days,8,0.008,8,0.008,1000
allegedly,8,0.008,8,0.008,1000
cancer,8,0.008,8,0.008,1000
sports,8,0.008,8,0.008,1000
attack,8,0.008,8,0.008,1000
newark,8,0.008,8,0.008,1000
free,8,0.008,8,0.008,1000
need,8,0.008,8,0.008,1000
open,8,0.008,8,0.008,1000
woman,8,0.008,8,0.008,1000
south,8,0.008,8,0.008,1000
voters,8,0.008,8,0.008,1000
calls,8,0.008,8,0.008,1000
cbs,8,0.008,8,0.008,1000
black,8,0.008,8,0.008,1000
found,8,0.008,8,0.008,1000
killed,8,0.008,8,0.008,1000
