term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,119,0.119,118,0.118,1000
new,51,0.051,50,0.05,1000
iran,22,0.022,22,0.022,1000
black,21,0.021,20,0.02,1000
vs,19,0.019,18,0.018,1000
court,19,0.019,19,0.019,1000
u.s.,18,0.018,18,0.018,1000
season,18,0.018,18,0.018,1000
back,17,0.017,17,0.017,1000
dies,16,0.016,16,0.016,1000
war,16,0.016,16,0.016,1000
world,16,0.016,15,0.015,1000
ai,16,0.016,16,0.016,1000
oregon,15,0.015,14,0.014,1000
day,15,0.015,14,0.014,1000
city,15,0.015,13,0.013,1000
america,15,0.015,15,0.015,1000
people,15,0.015,15,0.015,1000
supreme,15,0.015,15,0.015,1000
talk,14,0.014,14,0.014,1000
ice,14,0.014,14,0.014,1000
2026,14,0.014,14,0.014,1000
big,14,0.014,14,0.014,1000
school,14,0.014,14,0.014,1000
man,13,0.013,13,0.013,1000
mass,13,0.013,13,0.013,1000
time,13,0.013,13,0.013,1000
red,13,0.013,13,0.013,1000
house,13,0.013,13,0.013,1000
military,13,0.013,13,0.013,1000
death,13,0.013,13,0.013,1000
texas,13,0.013,12,0.012,1000
face,12,0.012,12,0.012,1000
old,12,0.012,11,0.011,1000
labor,12,0.012,12,0.012,1000
nepal,12,0.012,12,0.012,1000
judge,11,0.011,11,0.011,1000
sox,11,0.011,11,0.011,1000
west,11,0.011,11,0.011,1000
ed,11,0.011,11,0.011,1000
win,11,0.011,11,0.011,1000
steinem,11,0.011,11,0.011,1000
primary,11,0.011,11,0.011,1000
woman,11,0.011,11,0.011,1000
key,11,0.011,10,0.01,1000
hegseth,10,0.01,10,0.01,1000
work,10,0.01,10,0.01,1000
report,10,0.01,10,0.01,1000
love,10,0.01,10,0.01,1000
federal,10,0.01,10,0.01,1000
gloria,10,0.01,10,0.01,1000
week,10,0.01,10,0.01,1000
plan,10,0.01,10,0.01,1000
police,10,0.01,10,0.01,1000
high,10,0.01,10,0.01,1000
open,10,0.01,10,0.01,1000
family,10,0.01,10,0.01,1000
help,9,0.009,9,0.009,1000
author,9,0.009,9,0.009,1000
lawsuit,9,0.009,9,0.009,1000
maga,9,0.009,9,0.009,1000
boston,9,0.009,9,0.009,1000
college,9,0.009,9,0.009,1000
china,9,0.009,9,0.009,1000
ex,9,0.009,9,0.009,1000
gop,9,0.009,9,0.009,1000
data,9,0.009,9,0.009,1000
midterms,9,0.009,9,0.009,1000
community,8,0.008,8,0.008,1000
wilson,8,0.008,8,0.008,1000
health,8,0.008,8,0.008,1000
9/11,8,0.008,7,0.007,1000
life,8,0.008,8,0.008,1000
israel,8,0.008,8,0.008,1000
power,8,0.008,8,0.008,1000
girls,8,0.008,8,0.008,1000
american,8,0.008,8,0.008,1000
art,8,0.008,7,0.007,1000
end,8,0.008,8,0.008,1000
former,8,0.008,8,0.008,1000
clancy,8,0.008,8,0.008,1000
fall,8,0.008,8,0.008,1000
island,8,0.008,8,0.008,1000
rights,8,0.008,8,0.008,1000
september,8,0.008,8,0.008,1000
good,8,0.008,8,0.008,1000
meet,8,0.008,8,0.008,1000
long,8,0.008,8,0.008,1000
left,8,0.008,7,0.007,1000
takes,8,0.008,8,0.008,1000
water,8,0.008,8,0.008,1000
center,8,0.008,8,0.008,1000
latest,8,0.008,8,0.008,1000
public,8,0.008,8,0.008,1000
republican,8,0.008,8,0.008,1000
pete,8,0.008,8,0.008,1000
bill,8,0.008,8,0.008,1000
epstein,8,0.008,8,0.008,1000
white,8,0.008,8,0.008,1000
smith,7,0.007,7,0.007,1000
