term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,125,0.125,125,0.125,1000
new,57,0.057,57,0.057,1000
iran,34,0.034,34,0.034,1000
china,32,0.032,32,0.032,1000
court,30,0.03,29,0.029,1000
watch,26,0.026,26,0.026,1000
democrats,25,0.025,25,0.025,1000
american,24,0.024,24,0.024,1000
man,23,0.023,23,0.023,1000
xi,22,0.022,22,0.022,1000
president,21,0.021,21,0.021,1000
war,20,0.02,20,0.02,1000
israel,18,0.018,18,0.018,1000
america,18,0.018,18,0.018,1000
house,17,0.017,17,0.017,1000
video,17,0.017,17,0.017,1000
police,17,0.017,16,0.016,1000
back,16,0.016,16,0.016,1000
former,16,0.016,16,0.016,1000
world,16,0.016,16,0.016,1000
anti,16,0.016,13,0.013,1000
beijing,15,0.015,15,0.015,1000
big,15,0.015,14,0.014,1000
life,15,0.015,15,0.015,1000
day,15,0.015,15,0.015,1000
supreme,15,0.015,15,0.015,1000
democrat,14,0.014,14,0.014,1000
gop,14,0.014,13,0.013,1000
charged,14,0.014,14,0.014,1000
high,14,0.014,14,0.014,1000
left,14,0.014,14,0.014,1000
u.s.,14,0.014,14,0.014,1000
time,13,0.013,12,0.012,1000
ai,13,0.013,12,0.012,1000
cia,13,0.013,12,0.012,1000
summit,13,0.013,13,0.013,1000
report,12,0.012,12,0.012,1000
white,12,0.012,12,0.012,1000
bill,12,0.012,12,0.012,1000
fraud,12,0.012,12,0.012,1000
chinese,12,0.012,12,0.012,1000
deal,12,0.012,12,0.012,1000
2026,12,0.012,12,0.012,1000
mayor,12,0.012,11,0.011,1000
win,12,0.012,12,0.012,1000
star,11,0.011,11,0.011,1000
woman,11,0.011,11,0.011,1000
news,11,0.011,11,0.011,1000
history,11,0.011,10,0.01,1000
worldnetdaily,11,0.011,11,0.011,1000
billion,11,0.011,11,0.011,1000
race,11,0.011,11,0.011,1000
mother,11,0.011,10,0.01,1000
times,11,0.011,11,0.011,1000
york,11,0.011,11,0.011,1000
senate,10,0.01,10,0.01,1000
california,10,0.01,10,0.01,1000
rep,10,0.01,9,0.009,1000
warning,10,0.01,10,0.01,1000
championship,10,0.01,10,0.01,1000
guilty,10,0.01,10,0.01,1000
hantavirus,10,0.01,10,0.01,1000
coming,10,0.01,9,0.009,1000
major,10,0.01,10,0.01,1000
final,10,0.01,10,0.01,1000
americans,10,0.01,10,0.01,1000
dem,10,0.01,10,0.01,1000
virginia,10,0.01,10,0.01,1000
country,10,0.01,10,0.01,1000
primary,9,0.009,9,0.009,1000
texas,9,0.009,9,0.009,1000
latest,9,0.009,9,0.009,1000
pga,9,0.009,9,0.009,1000
cancer,9,0.009,9,0.009,1000
change,9,0.009,9,0.009,1000
accused,9,0.009,9,0.009,1000
arrested,9,0.009,9,0.009,1000
hit,9,0.009,9,0.009,1000
cruise,9,0.009,9,0.009,1000
alex,9,0.009,9,0.009,1000
doj,9,0.009,9,0.009,1000
fire,9,0.009,9,0.009,1000
nfl,9,0.009,9,0.009,1000
real,9,0.009,9,0.009,1000
cup,9,0.009,9,0.009,1000
government,9,0.009,9,0.009,1000
health,9,0.009,9,0.009,1000
murder,9,0.009,9,0.009,1000
rape,9,0.009,9,0.009,1000
open,9,0.009,9,0.009,1000
week,9,0.009,9,0.009,1000
season,9,0.009,9,0.009,1000
hamas,8,0.008,8,0.008,1000
dead,8,0.008,8,0.008,1000
wins,8,0.008,8,0.008,1000
super,8,0.008,7,0.007,1000
republican,8,0.008,8,0.008,1000
record,8,0.008,8,0.008,1000
uk,8,0.008,8,0.008,1000
newsmax,8,0.008,8,0.008,1000
