term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,286,0.0572,283,0.0566,5000
trump,249,0.0498,247,0.0494,5000
world,139,0.0278,139,0.0278,5000
2025,115,0.023,115,0.023,5000
win,108,0.0216,108,0.0216,5000
2026,103,0.0206,103,0.0206,5000
cup,100,0.02,100,0.02,5000
ai,95,0.019,90,0.018,5000
vs,86,0.0172,84,0.0168,5000
update,81,0.0162,81,0.0162,5000
season,81,0.0162,81,0.0162,5000
game,80,0.016,79,0.0158,5000
news,72,0.0144,70,0.014,5000
time,71,0.0142,71,0.0142,5000
watch,68,0.0136,68,0.0136,5000
holiday,66,0.0132,66,0.0132,5000
house,65,0.013,65,0.013,5000
december,64,0.0128,63,0.0126,5000
down,62,0.0124,61,0.0122,5000
big,61,0.0122,61,0.0122,5000
star,59,0.0118,59,0.0118,5000
netflix,58,0.0116,58,0.0116,5000
people,58,0.0116,58,0.0116,5000
women,57,0.0114,56,0.0112,5000
christmas,56,0.0112,55,0.011,5000
ap,56,0.0112,56,0.0112,5000
winter,55,0.011,55,0.011,5000
former,54,0.0108,54,0.0108,5000
high,53,0.0106,53,0.0106,5000
man,52,0.0104,52,0.0104,5000
lead,51,0.0102,51,0.0102,5000
scores,51,0.0102,51,0.0102,5000
week,50,0.01,50,0.01,5000
college,48,0.0096,48,0.0096,5000
city,48,0.0096,48,0.0096,5000
tv,48,0.0096,48,0.0096,5000
peace,47,0.0094,46,0.0092,5000
back,47,0.0094,47,0.0094,5000
set,46,0.0092,46,0.0092,5000
deal,46,0.0092,45,0.009,5000
war,45,0.009,44,0.0088,5000
draw,45,0.009,45,0.009,5000
south,45,0.009,43,0.0086,5000
u.s.,44,0.0088,44,0.0088,5000
day,44,0.0088,42,0.0084,5000
power,43,0.0086,43,0.0086,5000
live,43,0.0086,43,0.0086,5000
white,43,0.0086,43,0.0086,5000
court,43,0.0086,43,0.0086,5000
school,42,0.0084,41,0.0082,5000
football,42,0.0084,41,0.0082,5000
fire,42,0.0084,40,0.008,5000
center,40,0.008,39,0.0078,5000
ukraine,40,0.008,39,0.0078,5000
tech,40,0.008,40,0.008,5000
end,40,0.008,39,0.0078,5000
trade,39,0.0078,38,0.0076,5000
health,39,0.0078,38,0.0076,5000
texas,39,0.0078,39,0.0078,5000
reveals,38,0.0076,38,0.0076,5000
help,38,0.0076,37,0.0074,5000
streak,38,0.0076,38,0.0076,5000
talks,37,0.0074,37,0.0074,5000
dies,37,0.0074,37,0.0074,5000
ice,37,0.0074,37,0.0074,5000
life,37,0.0074,37,0.0074,5000
review,37,0.0074,37,0.0074,5000
red,37,0.0074,36,0.0072,5000
cancer,37,0.0074,37,0.0074,5000
million,36,0.0072,36,0.0072,5000
est,36,0.0072,36,0.0072,5000
boat,36,0.0072,36,0.0072,5000
coach,35,0.007,35,0.007,5000
global,35,0.007,34,0.0068,5000
family,35,0.007,34,0.0068,5000
president,35,0.007,35,0.007,5000
uk,35,0.007,34,0.0068,5000
film,35,0.007,34,0.0068,5000
west,35,0.007,34,0.0068,5000
attack,35,0.007,35,0.007,5000
north,35,0.007,35,0.007,5000
real,34,0.0068,34,0.0068,5000
police,34,0.0068,34,0.0068,5000
national,34,0.0068,34,0.0068,5000
free,34,0.0068,33,0.0066,5000
channel,33,0.0066,33,0.0066,5000
drug,33,0.0066,33,0.0066,5000
oregon,33,0.0066,33,0.0066,5000
report,33,0.0066,33,0.0066,5000
death,33,0.0066,33,0.0066,5000
federal,33,0.0066,33,0.0066,5000
plan,33,0.0066,33,0.0066,5000
county,32,0.0064,32,0.0064,5000
art,32,0.0064,30,0.006,5000
good,31,0.0062,30,0.006,5000
basketball,31,0.0062,31,0.0062,5000
latest,31,0.0062,31,0.0062,5000
inside,31,0.0062,31,0.0062,5000
return,31,0.0062,31,0.0062,5000
vaccine,31,0.0062,30,0.006,5000
