term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,253,0.0506,247,0.0494,5000
world,115,0.023,115,0.023,5000
2023,109,0.0218,109,0.0218,5000
man,93,0.0186,93,0.0186,5000
trump,93,0.0186,92,0.0184,5000
people,77,0.0154,77,0.0154,5000
maui,76,0.0152,76,0.0152,5000
watch,67,0.0134,67,0.0134,5000
police,66,0.0132,66,0.0132,5000
help,64,0.0128,64,0.0128,5000
china,64,0.0128,64,0.0128,5000
biden,64,0.0128,64,0.0128,5000
city,63,0.0126,61,0.0122,5000
dead,63,0.0126,63,0.0126,5000
death,62,0.0124,62,0.0124,5000
women,61,0.0122,60,0.012,5000
season,60,0.012,59,0.0118,5000
back,60,0.012,59,0.0118,5000
time,59,0.0118,58,0.0116,5000
free,57,0.0114,57,0.0114,5000
dies,54,0.0108,54,0.0108,5000
down,54,0.0108,53,0.0106,5000
review,54,0.0108,54,0.0108,5000
day,52,0.0104,47,0.0094,5000
ai,51,0.0102,51,0.0102,5000
red,50,0.01,50,0.01,5000
big,49,0.0098,46,0.0092,5000
house,49,0.0098,49,0.0098,5000
cup,49,0.0098,49,0.0098,5000
million,48,0.0096,48,0.0096,5000
health,48,0.0096,47,0.0094,5000
ukraine,48,0.0096,46,0.0092,5000
high,48,0.0096,47,0.0094,5000
week,47,0.0094,46,0.0092,5000
south,47,0.0094,47,0.0094,5000
school,46,0.0092,44,0.0088,5000
win,46,0.0092,46,0.0092,5000
so,46,0.0092,45,0.009,5000
live,46,0.0092,43,0.0086,5000
u.s.,45,0.009,45,0.009,5000
hawaii,45,0.009,45,0.009,5000
wildfires,45,0.009,45,0.009,5000
killed,45,0.009,45,0.009,5000
power,44,0.0088,44,0.0088,5000
war,44,0.0088,44,0.0088,5000
woman,44,0.0088,43,0.0086,5000
hip,43,0.0086,41,0.0082,5000
taylor,43,0.0086,39,0.0078,5000
summer,43,0.0086,43,0.0086,5000
video,42,0.0084,42,0.0084,5000
family,42,0.0084,42,0.0084,5000
hop,41,0.0082,40,0.008,5000
old,41,0.0082,41,0.0082,5000
game,41,0.0082,41,0.0082,5000
former,41,0.0082,40,0.008,5000
fire,40,0.008,39,0.0078,5000
work,40,0.008,40,0.008,5000
aug,40,0.008,40,0.008,5000
2024,40,0.008,40,0.008,5000
niger,40,0.008,40,0.008,5000
set,40,0.008,40,0.008,5000
star,39,0.0078,39,0.0078,5000
homes,38,0.0076,38,0.0076,5000
national,37,0.0074,36,0.0072,5000
festival,37,0.0074,36,0.0072,5000
news,37,0.0074,37,0.0074,5000
russia,36,0.0072,36,0.0072,5000
50,36,0.0072,34,0.0068,5000
county,36,0.0072,36,0.0072,5000
life,35,0.007,35,0.007,5000
plan,35,0.007,35,0.007,5000
change,35,0.007,35,0.007,5000
president,35,0.007,35,0.007,5000
white,35,0.007,35,0.007,5000
heat,35,0.007,35,0.007,5000
climate,35,0.007,35,0.007,5000
media,35,0.007,35,0.007,5000
risk,34,0.0068,33,0.0066,5000
end,34,0.0068,33,0.0066,5000
tv,34,0.0068,34,0.0068,5000
trial,34,0.0068,34,0.0068,5000
announces,34,0.0068,34,0.0068,5000
open,33,0.0066,33,0.0066,5000
west,33,0.0066,33,0.0066,5000
deal,33,0.0066,33,0.0066,5000
fans,33,0.0066,33,0.0066,5000
black,33,0.0066,33,0.0066,5000
cancer,32,0.0064,31,0.0062,5000
long,32,0.0064,31,0.0062,5000
august,32,0.0064,31,0.0062,5000
record,32,0.0064,31,0.0062,5000
history,32,0.0064,32,0.0064,5000
court,31,0.0062,31,0.0062,5000
right,31,0.0062,30,0.006,5000
town,30,0.006,30,0.006,5000
crash,30,0.006,30,0.006,5000
report,30,0.006,30,0.006,5000
judge,30,0.006,30,0.006,5000
final,30,0.006,30,0.006,5000
tour,30,0.006,30,0.006,5000
