term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,451,0.0902,450,0.09,5000
new,300,0.06,296,0.0592,5000
police,141,0.0282,141,0.0282,5000
man,138,0.0276,138,0.0276,5000
county,138,0.0276,135,0.027,5000
2025,132,0.0264,131,0.0262,5000
school,121,0.0242,117,0.0234,5000
dc,94,0.0188,94,0.0188,5000
putin,92,0.0184,92,0.0184,5000
national,89,0.0178,89,0.0178,5000
back,88,0.0176,86,0.0172,5000
star,85,0.017,85,0.017,5000
federal,84,0.0168,83,0.0166,5000
ukraine,82,0.0164,82,0.0164,5000
football,81,0.0162,81,0.0162,5000
city,81,0.0162,81,0.0162,5000
erin,78,0.0156,78,0.0156,5000
season,78,0.0156,78,0.0156,5000
house,75,0.015,75,0.015,5000
texas,75,0.015,73,0.0146,5000
gaza,74,0.0148,72,0.0144,5000
judge,73,0.0146,73,0.0146,5000
hurricane,70,0.014,70,0.014,5000
august,68,0.0136,67,0.0134,5000
florida,68,0.0136,68,0.0136,5000
war,66,0.0132,66,0.0132,5000
time,65,0.013,65,0.013,5000
end,63,0.0126,62,0.0124,5000
north,62,0.0124,62,0.0124,5000
old,61,0.0122,61,0.0122,5000
summit,61,0.0122,61,0.0122,5000
ice,61,0.0122,61,0.0122,5000
guard,60,0.012,60,0.012,5000
â,60,0.012,57,0.0114,5000
high,60,0.012,59,0.0118,5000
people,59,0.0118,59,0.0118,5000
woman,59,0.0118,59,0.0118,5000
down,58,0.0116,58,0.0116,5000
arrested,58,0.0116,58,0.0116,5000
california,57,0.0114,57,0.0114,5000
naturalnews.com,57,0.0114,57,0.0114,5000
death,57,0.0114,57,0.0114,5000
white,56,0.0112,52,0.0104,5000
day,55,0.011,54,0.0108,5000
crash,55,0.011,55,0.011,5000
family,54,0.0108,54,0.0108,5000
south,54,0.0108,54,0.0108,5000
heat,54,0.0108,54,0.0108,5000
big,53,0.0106,51,0.0102,5000
reveals,53,0.0106,53,0.0106,5000
court,53,0.0106,53,0.0106,5000
world,51,0.0102,51,0.0102,5000
life,51,0.0102,51,0.0102,5000
washington,51,0.0102,51,0.0102,5000
health,51,0.0102,51,0.0102,5000
dies,51,0.0102,51,0.0102,5000
free,51,0.0102,50,0.01,5000
shooting,51,0.0102,51,0.0102,5000
week,49,0.0098,47,0.0094,5000
aug,48,0.0096,43,0.0086,5000
deal,47,0.0094,47,0.0094,5000
fire,47,0.0094,45,0.009,5000
open,46,0.0092,46,0.0092,5000
law,45,0.009,44,0.0088,5000
former,45,0.009,45,0.009,5000
leaders,44,0.0088,44,0.0088,5000
team,44,0.0088,44,0.0088,5000
million,43,0.0086,42,0.0084,5000
u.s.,43,0.0086,43,0.0086,5000
russia,43,0.0086,43,0.0086,5000
report,42,0.0084,42,0.0084,5000
dead,42,0.0084,42,0.0084,5000
watch,42,0.0084,42,0.0084,5000
food,41,0.0082,40,0.008,5000
colorado,41,0.0082,41,0.0082,5000
american,40,0.008,40,0.008,5000
killed,40,0.008,40,0.008,5000
west,40,0.008,40,0.008,5000
n.j.,40,0.008,40,0.008,5000
crime,39,0.0078,39,0.0078,5000
college,39,0.0078,39,0.0078,5000
alaska,39,0.0078,39,0.0078,5000
faces,39,0.0078,39,0.0078,5000
officials,39,0.0078,39,0.0078,5000
child,39,0.0078,39,0.0078,5000
found,39,0.0078,39,0.0078,5000
meeting,39,0.0078,39,0.0078,5000
china,38,0.0076,37,0.0074,5000
announces,38,0.0076,38,0.0076,5000
summer,38,0.0076,38,0.0076,5000
security,38,0.0076,38,0.0076,5000
major,38,0.0076,37,0.0074,5000
live,37,0.0074,36,0.0072,5000
country,37,0.0074,37,0.0074,5000
israel,37,0.0074,37,0.0074,5000
vs,37,0.0074,36,0.0072,5000
troops,37,0.0074,37,0.0074,5000
cancer,36,0.0072,35,0.007,5000
administration,36,0.0072,36,0.0072,5000
center,36,0.0072,34,0.0068,5000
