term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,282,0.0564,277,0.0554,5000
2024,282,0.0564,274,0.0548,5000
july,199,0.0398,184,0.0368,5000
biden,188,0.0376,185,0.037,5000
trump,174,0.0348,171,0.0342,5000
market,140,0.028,124,0.0248,5000
day,96,0.0192,93,0.0186,5000
heat,86,0.0172,83,0.0166,5000
man,84,0.0168,84,0.0168,5000
billion,84,0.0168,82,0.0164,5000
summer,83,0.0166,83,0.0166,5000
ai,80,0.016,74,0.0148,5000
star,79,0.0158,78,0.0156,5000
million,78,0.0156,76,0.0152,5000
report,75,0.015,75,0.015,5000
announces,75,0.015,75,0.015,5000
global,74,0.0148,74,0.0148,5000
watch,71,0.0142,70,0.014,5000
help,69,0.0138,69,0.0138,5000
back,67,0.0134,65,0.013,5000
time,67,0.0134,67,0.0134,5000
beryl,67,0.0134,67,0.0134,5000
dies,65,0.013,65,0.013,5000
power,61,0.0122,59,0.0118,5000
shooting,61,0.0122,61,0.0122,5000
free,61,0.0122,61,0.0122,5000
rally,61,0.0122,61,0.0122,5000
high,60,0.012,60,0.012,5000
police,59,0.0118,58,0.0116,5000
city,58,0.0116,56,0.0112,5000
paris,57,0.0114,57,0.0114,5000
old,57,0.0114,57,0.0114,5000
family,57,0.0114,54,0.0108,5000
county,56,0.0112,56,0.0112,5000
win,56,0.0112,55,0.011,5000
former,55,0.011,55,0.011,5000
court,55,0.011,55,0.011,5000
4th,54,0.0108,54,0.0108,5000
team,54,0.0108,53,0.0106,5000
hurricane,54,0.0108,53,0.0106,5000
president,53,0.0106,53,0.0106,5000
live,52,0.0104,52,0.0104,5000
people,52,0.0104,51,0.0102,5000
house,52,0.0104,52,0.0104,5000
war,51,0.0102,50,0.01,5000
olympics,51,0.0102,51,0.0102,5000
world,50,0.01,48,0.0096,5000
life,49,0.0098,48,0.0096,5000
killed,49,0.0098,49,0.0098,5000
health,49,0.0098,47,0.0094,5000
china,49,0.0098,44,0.0088,5000
key,48,0.0096,48,0.0096,5000
big,48,0.0096,47,0.0094,5000
death,46,0.0092,45,0.009,5000
u.s.,46,0.0092,46,0.0092,5000
fourth,46,0.0092,46,0.0092,5000
america,45,0.009,44,0.0088,5000
so,45,0.009,44,0.0088,5000
usd,45,0.009,45,0.009,5000
race,44,0.0088,43,0.0086,5000
fire,44,0.0088,44,0.0088,5000
women,44,0.0088,44,0.0088,5000
leaders,44,0.0088,44,0.0088,5000
down,44,0.0088,44,0.0088,5000
woman,43,0.0086,42,0.0084,5000
support,43,0.0086,43,0.0086,5000
season,43,0.0086,43,0.0086,5000
trial,42,0.0084,41,0.0082,5000
tv,42,0.0084,39,0.0078,5000
set,42,0.0084,42,0.0084,5000
conference,41,0.0082,40,0.008,5000
growth,41,0.0082,37,0.0074,5000
week,41,0.0082,41,0.0082,5000
amazon,41,0.0082,39,0.0078,5000
deal,41,0.0082,41,0.0082,5000
school,41,0.0082,39,0.0078,5000
south,40,0.008,40,0.008,5000
need,40,0.008,39,0.0078,5000
california,40,0.008,40,0.008,5000
election,39,0.0078,39,0.0078,5000
american,39,0.0078,39,0.0078,5000
prime,39,0.0078,39,0.0078,5000
right,39,0.0078,39,0.0078,5000
vs,39,0.0078,38,0.0076,5000
gaza,38,0.0076,36,0.0072,5000
media,38,0.0076,37,0.0074,5000
law,38,0.0076,37,0.0074,5000
game,37,0.0074,37,0.0074,5000
nato,37,0.0074,37,0.0074,5000
share,37,0.0074,36,0.0072,5000
weekend,37,0.0074,37,0.0074,5000
quarter,37,0.0074,37,0.0074,5000
olympic,37,0.0074,37,0.0074,5000
assassination,37,0.0074,37,0.0074,5000
red,37,0.0074,36,0.0072,5000
news,36,0.0072,36,0.0072,5000
dead,36,0.0072,36,0.0072,5000
tech,36,0.0072,36,0.0072,5000
size,35,0.007,35,0.007,5000
worth,35,0.007,35,0.007,5000
