term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,335,0.067,323,0.0646,5000
2026,313,0.0626,298,0.0596,5000
trump,247,0.0494,243,0.0486,5000
ai,139,0.0278,132,0.0264,5000
man,131,0.0262,130,0.026,5000
iran,108,0.0216,107,0.0214,5000
house,96,0.0192,89,0.0178,5000
win,92,0.0184,88,0.0176,5000
day,92,0.0184,90,0.018,5000
announces,91,0.0182,91,0.0182,5000
results,89,0.0178,88,0.0176,5000
game,87,0.0174,84,0.0168,5000
court,85,0.017,80,0.016,5000
time,84,0.0168,84,0.0168,5000
war,84,0.0168,84,0.0168,5000
kentucky,83,0.0166,83,0.0166,5000
high,81,0.0162,80,0.016,5000
school,81,0.0162,80,0.016,5000
king,79,0.0158,78,0.0156,5000
charles,78,0.0156,78,0.0156,5000
world,77,0.0154,77,0.0154,5000
report,74,0.0148,74,0.0148,5000
police,68,0.0136,68,0.0136,5000
million,67,0.0134,67,0.0134,5000
market,67,0.0134,61,0.0122,5000
former,67,0.0134,67,0.0134,5000
quarter,65,0.013,65,0.013,5000
vs,63,0.0126,62,0.0124,5000
city,59,0.0118,57,0.0114,5000
dies,59,0.0118,59,0.0118,5000
season,56,0.0112,56,0.0112,5000
derby,56,0.0112,55,0.011,5000
shooting,56,0.0112,56,0.0112,5000
life,55,0.011,55,0.011,5000
reports,54,0.0108,54,0.0108,5000
security,54,0.0108,54,0.0108,5000
u.s.,53,0.0106,53,0.0106,5000
summer,52,0.0104,52,0.0104,5000
texas,52,0.0104,52,0.0104,5000
watch,51,0.0102,50,0.01,5000
old,51,0.0102,50,0.01,5000
end,50,0.01,46,0.0092,5000
free,50,0.01,50,0.01,5000
county,50,0.01,48,0.0096,5000
financial,50,0.01,48,0.0096,5000
people,50,0.01,50,0.01,5000
april,50,0.01,50,0.01,5000
white,50,0.01,50,0.01,5000
health,49,0.0098,48,0.0096,5000
2025,49,0.0098,42,0.0084,5000
charged,49,0.0098,49,0.0098,5000
family,48,0.0096,48,0.0096,5000
cup,47,0.0094,47,0.0094,5000
students,47,0.0094,47,0.0094,5000
california,47,0.0094,47,0.0094,5000
south,47,0.0094,47,0.0094,5000
group,46,0.0092,46,0.0092,5000
star,46,0.0092,46,0.0092,5000
florida,46,0.0092,46,0.0092,5000
series,46,0.0092,45,0.009,5000
suspect,46,0.0092,46,0.0092,5000
guilty,45,0.009,45,0.009,5000
killed,45,0.009,45,0.009,5000
down,44,0.0088,44,0.0088,5000
help,44,0.0088,44,0.0088,5000
supreme,44,0.0088,44,0.0088,5000
beat,43,0.0086,43,0.0086,5000
big,43,0.0086,42,0.0084,5000
back,43,0.0086,41,0.0082,5000
team,42,0.0084,41,0.0082,5000
iii,42,0.0084,42,0.0084,5000
lead,42,0.0084,42,0.0084,5000
launches,42,0.0084,42,0.0084,5000
week,42,0.0084,40,0.008,5000
race,42,0.0084,39,0.0078,5000
officials,41,0.0082,41,0.0082,5000
set,41,0.0082,41,0.0082,5000
prices,40,0.008,39,0.0078,5000
spring,40,0.008,38,0.0076,5000
business,40,0.008,40,0.008,5000
long,40,0.008,39,0.0078,5000
hits,39,0.0078,39,0.0078,5000
food,38,0.0076,37,0.0074,5000
program,38,0.0076,37,0.0074,5000
deal,38,0.0076,37,0.0074,5000
oil,38,0.0076,38,0.0076,5000
energy,37,0.0074,34,0.0068,5000
center,37,0.0074,37,0.0074,5000
death,37,0.0074,37,0.0074,5000
latest,37,0.0074,36,0.0072,5000
national,36,0.0072,36,0.0072,5000
guide,36,0.0072,36,0.0072,5000
pleads,36,0.0072,36,0.0072,5000
review,36,0.0072,36,0.0072,5000
killing,36,0.0072,36,0.0072,5000
dinner,36,0.0072,36,0.0072,5000
board,35,0.007,35,0.007,5000
congress,35,0.007,35,0.007,5000
america,35,0.007,34,0.0068,5000
plan,35,0.007,35,0.007,5000
