term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,64,0.064,64,0.064,1000
trump,40,0.04,40,0.04,1000
9/11,32,0.032,32,0.032,1000
2026,30,0.03,30,0.03,1000
ai,25,0.025,24,0.024,1000
open,19,0.019,18,0.018,1000
people,19,0.019,19,0.019,1000
world,18,0.018,18,0.018,1000
25,16,0.016,15,0.015,1000
attacks,15,0.015,15,0.015,1000
time,15,0.015,15,0.015,1000
review,15,0.015,15,0.015,1000
watch,15,0.015,15,0.015,1000
season,15,0.015,15,0.015,1000
fall,14,0.014,14,0.014,1000
week,14,0.014,14,0.014,1000
theatre,14,0.014,11,0.011,1000
back,14,0.014,14,0.014,1000
war,14,0.014,14,0.014,1000
global,13,0.013,13,0.013,1000
news,13,0.013,13,0.013,1000
win,13,0.013,13,0.013,1000
man,13,0.013,12,0.012,1000
life,13,0.013,13,0.013,1000
long,13,0.013,13,0.013,1000
tv,13,0.013,13,0.013,1000
free,12,0.012,12,0.012,1000
school,12,0.012,11,0.011,1000
county,12,0.012,12,0.012,1000
road,12,0.012,11,0.011,1000
north,11,0.011,11,0.011,1000
film,11,0.011,11,0.011,1000
so,11,0.011,10,0.01,1000
vs,11,0.011,10,0.01,1000
killed,10,0.01,10,0.01,1000
meet,10,0.01,10,0.01,1000
festival,10,0.01,10,0.01,1000
iran,10,0.01,10,0.01,1000
set,10,0.01,10,0.01,1000
down,10,0.01,10,0.01,1000
dies,10,0.01,10,0.01,1000
public,10,0.01,10,0.01,1000
death,10,0.01,10,0.01,1000
convention,10,0.01,10,0.01,1000
help,10,0.01,10,0.01,1000
women,10,0.01,9,0.009,1000
high,9,0.009,9,0.009,1000
sept,9,0.009,9,0.009,1000
former,9,0.009,8,0.008,1000
day,9,0.009,9,0.009,1000
story,9,0.009,9,0.009,1000
big,9,0.009,9,0.009,1000
house,9,0.009,9,0.009,1000
fire,9,0.009,7,0.007,1000
u.s.,9,0.009,9,0.009,1000
food,9,0.009,9,0.009,1000
inside,9,0.009,9,0.009,1000
changed,9,0.009,8,0.008,1000
trade,9,0.009,9,0.009,1000
canada,9,0.009,9,0.009,1000
china,9,0.009,9,0.009,1000
king,8,0.008,7,0.007,1000
west,8,0.008,8,0.008,1000
health,8,0.008,8,0.008,1000
national,8,0.008,8,0.008,1000
care,8,0.008,7,0.007,1000
india,8,0.008,8,0.008,1000
family,8,0.008,8,0.008,1000
league,8,0.008,8,0.008,1000
secret,8,0.008,8,0.008,1000
development,8,0.008,8,0.008,1000
september,8,0.008,8,0.008,1000
fashion,8,0.008,8,0.008,1000
community,8,0.008,8,0.008,1000
cast,8,0.008,8,0.008,1000
leader,8,0.008,8,0.008,1000
city,8,0.008,8,0.008,1000
safety,8,0.008,8,0.008,1000
game,8,0.008,8,0.008,1000
play,8,0.008,8,0.008,1000
david,8,0.008,8,0.008,1000
strikes,8,0.008,8,0.008,1000
midterm,8,0.008,8,0.008,1000
debut,8,0.008,8,0.008,1000
live,8,0.008,8,0.008,1000
charleston,8,0.008,8,0.008,1000
latest,8,0.008,8,0.008,1000
plans,7,0.007,7,0.007,1000
study,7,0.007,7,0.007,1000
brics,7,0.007,7,0.007,1000
america,7,0.007,7,0.007,1000
east,7,0.007,7,0.007,1000
warns,7,0.007,7,0.007,1000
100,7,0.007,7,0.007,1000
ap,7,0.007,7,0.007,1000
attack,7,0.007,7,0.007,1000
love,7,0.007,7,0.007,1000
reality,7,0.007,7,0.007,1000
woman,7,0.007,7,0.007,1000
dallas,7,0.007,7,0.007,1000
