term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,288,0.0576,283,0.0566,5000
israel,137,0.0274,134,0.0268,5000
gaza,113,0.0226,112,0.0224,5000
climate,108,0.0216,106,0.0212,5000
2023,106,0.0212,105,0.021,5000
trump,91,0.0182,89,0.0178,5000
hamas,89,0.0178,89,0.0178,5000
war,77,0.0154,77,0.0154,5000
christmas,77,0.0154,75,0.015,5000
court,76,0.0152,76,0.0152,5000
people,72,0.0144,69,0.0138,5000
season,71,0.0142,71,0.0142,5000
dies,67,0.0134,67,0.0134,5000
2024,64,0.0128,64,0.0128,5000
world,63,0.0126,63,0.0126,5000
china,63,0.0126,62,0.0124,5000
man,61,0.0122,61,0.0122,5000
u.s.,60,0.012,59,0.0118,5000
back,60,0.012,59,0.0118,5000
day,60,0.012,58,0.0116,5000
time,58,0.0116,57,0.0114,5000
holiday,56,0.0112,56,0.0112,5000
palestinian,56,0.0112,56,0.0112,5000
health,55,0.011,52,0.0104,5000
high,55,0.011,53,0.0106,5000
city,55,0.011,54,0.0108,5000
big,54,0.0108,53,0.0106,5000
police,53,0.0106,53,0.0106,5000
family,51,0.0102,51,0.0102,5000
week,50,0.01,50,0.01,5000
down,50,0.01,50,0.01,5000
old,48,0.0096,47,0.0094,5000
truce,48,0.0096,48,0.0096,5000
life,47,0.0094,47,0.0094,5000
biden,47,0.0094,47,0.0094,5000
game,46,0.0092,45,0.009,5000
ai,45,0.009,45,0.009,5000
film,45,0.009,45,0.009,5000
school,44,0.0088,43,0.0086,5000
south,44,0.0088,44,0.0088,5000
house,44,0.0088,44,0.0088,5000
woman,43,0.0086,43,0.0086,5000
free,43,0.0086,43,0.0086,5000
college,43,0.0086,43,0.0086,5000
help,43,0.0086,43,0.0086,5000
set,43,0.0086,42,0.0084,5000
israeli,43,0.0086,41,0.0082,5000
kissinger,42,0.0084,42,0.0084,5000
cop28,42,0.0084,42,0.0084,5000
change,42,0.0084,42,0.0084,5000
study,41,0.0082,41,0.0082,5000
art,41,0.0082,36,0.0072,5000
video,41,0.0082,41,0.0082,5000
death,41,0.0082,41,0.0082,5000
women,41,0.0082,41,0.0082,5000
watch,40,0.008,40,0.008,5000
talks,39,0.0078,39,0.0078,5000
trial,39,0.0078,39,0.0078,5000
work,38,0.0076,38,0.0076,5000
star,37,0.0074,37,0.0074,5000
review,37,0.0074,37,0.0074,5000
return,37,0.0074,37,0.0074,5000
win,37,0.0074,37,0.0074,5000
care,36,0.0072,36,0.0072,5000
deal,36,0.0072,36,0.0072,5000
football,35,0.007,35,0.007,5000
american,35,0.007,35,0.007,5000
monday,35,0.007,35,0.007,5000
report,35,0.007,35,0.007,5000
plan,35,0.007,35,0.007,5000
portland,35,0.007,34,0.0068,5000
dead,34,0.0068,34,0.0068,5000
december,34,0.0068,33,0.0066,5000
global,34,0.0068,34,0.0068,5000
end,34,0.0068,34,0.0068,5000
music,34,0.0068,34,0.0068,5000
public,34,0.0068,34,0.0068,5000
so,33,0.0066,31,0.0062,5000
based,33,0.0066,33,0.0066,5000
donald,33,0.0066,33,0.0066,5000
sea,33,0.0066,32,0.0064,5000
west,33,0.0066,33,0.0066,5000
director,33,0.0066,33,0.0066,5000
students,33,0.0066,33,0.0066,5000
love,32,0.0064,32,0.0064,5000
shooting,32,0.0064,32,0.0064,5000
media,32,0.0064,30,0.006,5000
amazon,31,0.0062,31,0.0062,5000
fall,31,0.0062,31,0.0062,5000
lead,31,0.0062,31,0.0062,5000
henry,31,0.0062,31,0.0062,5000
red,31,0.0062,31,0.0062,5000
long,31,0.0062,31,0.0062,5000
support,31,0.0062,31,0.0062,5000
center,31,0.0062,31,0.0062,5000
start,31,0.0062,31,0.0062,5000
cancer,30,0.006,29,0.0058,5000
days,30,0.006,30,0.006,5000
white,30,0.006,30,0.006,5000
movie,30,0.006,30,0.006,5000
