term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,956,0.197,953,0.196,4850
new,416,0.0858,392,0.0808,4850
2025,314,0.0647,314,0.0647,4850
venezuela,237,0.0489,237,0.0489,4850
2026,171,0.0353,171,0.0353,4850
back,104,0.0214,100,0.0206,4850
maduro,100,0.0206,100,0.0206,4850
u.s.,95,0.0196,94,0.0194,4850
win,94,0.0194,94,0.0194,4850
mamdani,93,0.0192,93,0.0192,4850
vs,93,0.0192,93,0.0192,4850
maga,88,0.0181,88,0.0181,4850
president,83,0.0171,81,0.0167,4850
gop,78,0.0161,78,0.0161,4850
black,77,0.0159,74,0.0153,4850
war,75,0.0155,75,0.0155,4850
attack,74,0.0153,72,0.0148,4850
report,67,0.0138,67,0.0138,4850
boston,65,0.0134,65,0.0134,4850
down,64,0.0132,64,0.0132,4850
people,64,0.0132,62,0.0128,4850
gaza,62,0.0128,62,0.0128,4850
health,62,0.0128,62,0.0128,4850
world,59,0.0122,59,0.0122,4850
center,59,0.0122,59,0.0122,4850
day,58,0.012,57,0.0118,4850
kennedy,57,0.0118,57,0.0118,4850
patriots,57,0.0118,57,0.0118,4850
nyc,55,0.0113,55,0.0113,4850
epstein,55,0.0113,55,0.0113,4850
city,55,0.0113,55,0.0113,4850
iran,55,0.0113,55,0.0113,4850
military,54,0.0111,54,0.0111,4850
big,54,0.0111,54,0.0111,4850
week,52,0.0107,51,0.0105,4850
old,50,0.0103,50,0.0103,4850
eve,50,0.0103,50,0.0103,4850
season,50,0.0103,49,0.0101,4850
israel,49,0.0101,49,0.0101,4850
man,49,0.0101,48,0.0099,4850
zohran,49,0.0101,49,0.0101,4850
mayor,48,0.0099,47,0.00969,4850
fire,47,0.00969,47,0.00969,4850
stories,47,0.00969,47,0.00969,4850
white,47,0.00969,47,0.00969,4850
court,47,0.00969,46,0.00948,4850
face,45,0.00928,45,0.00928,4850
time,45,0.00928,45,0.00928,4850
south,45,0.00928,45,0.00928,4850
strike,45,0.00928,45,0.00928,4850
strikes,44,0.00907,44,0.00907,4850
dies,43,0.00887,43,0.00887,4850
game,43,0.00887,42,0.00866,4850
end,42,0.00866,42,0.00866,4850
house,42,0.00866,42,0.00866,4850
claims,42,0.00866,42,0.00866,4850
administration,41,0.00845,41,0.00845,4850
ukraine,41,0.00845,41,0.00845,4850
play,40,0.00825,40,0.00825,4850
care,40,0.00825,40,0.00825,4850
so,40,0.00825,40,0.00825,4850
venezuelan,40,0.00825,40,0.00825,4850
killed,40,0.00825,40,0.00825,4850
ice,39,0.00804,37,0.00763,4850
texas,39,0.00804,39,0.00804,4850
hit,38,0.00784,38,0.00784,4850
review,38,0.00784,38,0.00784,4850
america,38,0.00784,38,0.00784,4850
key,38,0.00784,38,0.00784,4850
capture,38,0.00784,38,0.00784,4850
roundup,38,0.00784,38,0.00784,4850
fraud,38,0.00784,38,0.00784,4850
straight,37,0.00763,37,0.00763,4850
russia,37,0.00763,37,0.00763,4850
calls,36,0.00742,36,0.00742,4850
women,36,0.00742,36,0.00742,4850
doj,36,0.00742,36,0.00742,4850
bowl,35,0.00722,34,0.00701,4850
republicans,35,0.00722,35,0.00722,4850
news,35,0.00722,34,0.00701,4850
late,35,0.00722,35,0.00722,4850
jan,35,0.00722,34,0.00701,4850
police,35,0.00722,34,0.00701,4850
peace,35,0.00722,35,0.00722,4850
watch,34,0.00701,34,0.00701,4850
leader,34,0.00701,34,0.00701,4850
loss,34,0.00701,33,0.0068,4850
federal,34,0.00701,34,0.00701,4850
ex,34,0.00701,34,0.00701,4850
protests,34,0.00701,34,0.00701,4850
crash,33,0.0068,33,0.0068,4850
good,33,0.0068,32,0.0066,4850
right,33,0.0068,33,0.0068,4850
red,33,0.0068,33,0.0068,4850
25,33,0.0068,33,0.0068,4850
york,33,0.0068,33,0.0068,4850
judge,33,0.0068,33,0.0068,4850
dead,33,0.0068,32,0.0066,4850
history,33,0.0068,33,0.0068,4850
anthony,32,0.0066,32,0.0066,4850
