term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,445,0.089,439,0.0878,5000
new,425,0.085,410,0.082,5000
black,165,0.033,159,0.0318,5000
biden,152,0.0304,152,0.0304,5000
gop,134,0.0268,134,0.0268,5000
house,111,0.0222,111,0.0222,5000
desantis,93,0.0186,92,0.0184,5000
report,90,0.018,90,0.018,5000
women,88,0.0176,88,0.0176,5000
barbie,85,0.017,83,0.0166,5000
people,85,0.017,85,0.017,5000
world,84,0.0168,84,0.0168,5000
court,84,0.0168,84,0.0168,5000
back,79,0.0158,79,0.0158,5000
time,74,0.0148,74,0.0148,5000
right,72,0.0144,72,0.0144,5000
florida,72,0.0144,72,0.0144,5000
police,70,0.014,68,0.0136,5000
climate,69,0.0138,67,0.0134,5000
jr,69,0.0138,69,0.0138,5000
election,68,0.0136,68,0.0136,5000
city,67,0.0134,66,0.0132,5000
taylor,64,0.0128,63,0.0126,5000
anti,63,0.0126,61,0.0122,5000
republicans,63,0.0126,63,0.0126,5000
down,62,0.0124,62,0.0124,5000
texas,62,0.0124,62,0.0124,5000
former,61,0.0122,61,0.0122,5000
trial,61,0.0122,61,0.0122,5000
listen,60,0.012,60,0.012,5000
white,60,0.012,60,0.012,5000
video,60,0.012,60,0.012,5000
song,59,0.0118,58,0.0116,5000
news,58,0.0116,57,0.0114,5000
abortion,57,0.0114,56,0.0112,5000
week,56,0.0112,56,0.0112,5000
history,56,0.0112,56,0.0112,5000
2024,56,0.0112,56,0.0112,5000
campaign,56,0.0112,55,0.011,5000
cup,55,0.011,55,0.011,5000
u.s.,55,0.011,55,0.011,5000
rfk,55,0.011,55,0.011,5000
donald,55,0.011,54,0.0108,5000
2023,55,0.011,55,0.011,5000
summer,54,0.0108,53,0.0106,5000
watch,54,0.0108,54,0.0108,5000
judge,54,0.0108,54,0.0108,5000
big,54,0.0108,52,0.0104,5000
share,53,0.0106,52,0.0104,5000
album,53,0.0106,53,0.0106,5000
heat,52,0.0104,52,0.0104,5000
man,52,0.0104,52,0.0104,5000
win,51,0.0102,51,0.0102,5000
bill,51,0.0102,51,0.0102,5000
smith,49,0.0098,48,0.0096,5000
day,49,0.0098,47,0.0094,5000
president,49,0.0098,49,0.0098,5000
greene,49,0.0098,49,0.0098,5000
rights,48,0.0096,48,0.0096,5000
ukraine,48,0.0096,46,0.0092,5000
marjorie,48,0.0096,48,0.0096,5000
woman,47,0.0094,46,0.0092,5000
old,47,0.0094,45,0.009,5000
supreme,47,0.0094,47,0.0094,5000
deal,47,0.0094,47,0.0094,5000
plan,46,0.0092,46,0.0092,5000
red,46,0.0092,44,0.0088,5000
music,45,0.009,43,0.0086,5000
russia,45,0.009,45,0.009,5000
tour,45,0.009,45,0.009,5000
team,44,0.0088,44,0.0088,5000
claims,44,0.0088,44,0.0088,5000
announces,43,0.0086,43,0.0086,5000
so,43,0.0086,43,0.0086,5000
charges,43,0.0086,43,0.0086,5000
jack,43,0.0086,43,0.0086,5000
face,43,0.0086,43,0.0086,5000
michigan,42,0.0084,42,0.0084,5000
shares,41,0.0082,41,0.0082,5000
oppenheimer,41,0.0082,41,0.0082,5000
ex,41,0.0082,41,0.0082,5000
american,40,0.008,40,0.008,5000
public,40,0.008,40,0.008,5000
set,40,0.008,40,0.008,5000
republican,40,0.008,40,0.008,5000
need,39,0.0078,39,0.0078,5000
school,39,0.0078,39,0.0078,5000
fox,39,0.0078,39,0.0078,5000
love,38,0.0076,36,0.0072,5000
health,38,0.0076,37,0.0074,5000
life,38,0.0076,38,0.0076,5000
million,38,0.0076,38,0.0076,5000
change,38,0.0076,38,0.0076,5000
joe,38,0.0076,38,0.0076,5000
sox,38,0.0076,38,0.0076,5000
target,38,0.0076,38,0.0076,5000
hunter,37,0.0074,37,0.0074,5000
boston,37,0.0074,37,0.0074,5000
movie,37,0.0074,37,0.0074,5000
ron,37,0.0074,36,0.0072,5000
