term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,144,0.144,144,0.144,1000
new,58,0.058,57,0.057,1000
9/11,51,0.051,51,0.051,1000
war,35,0.035,35,0.035,1000
2026,34,0.034,32,0.032,1000
ai,26,0.026,25,0.025,1000
attacks,23,0.023,23,0.023,1000
black,23,0.023,23,0.023,1000
u.s.,21,0.021,21,0.021,1000
gop,21,0.021,21,0.021,1000
iran,19,0.019,19,0.019,1000
republicans,19,0.019,19,0.019,1000
woman,18,0.018,18,0.018,1000
school,18,0.018,18,0.018,1000
convention,17,0.017,17,0.017,1000
25,16,0.016,16,0.016,1000
life,15,0.015,15,0.015,1000
midterm,15,0.015,15,0.015,1000
back,15,0.015,15,0.015,1000
open,15,0.015,15,0.015,1000
house,15,0.015,15,0.015,1000
people,14,0.014,14,0.014,1000
boston,14,0.014,14,0.014,1000
man,14,0.014,14,0.014,1000
report,14,0.014,14,0.014,1000
day,14,0.014,13,0.013,1000
oil,13,0.013,13,0.013,1000
media,13,0.013,13,0.013,1000
women,13,0.013,13,0.013,1000
nyc,13,0.013,13,0.013,1000
red,13,0.013,13,0.013,1000
face,12,0.012,11,0.011,1000
high,12,0.012,12,0.012,1000
city,12,0.012,12,0.012,1000
court,12,0.012,12,0.012,1000
down,12,0.012,12,0.012,1000
mass,12,0.012,12,0.012,1000
art,11,0.011,10,0.01,1000
social,11,0.011,11,0.011,1000
star,11,0.011,11,0.011,1000
big,11,0.011,10,0.01,1000
yemen,11,0.011,11,0.011,1000
prices,11,0.011,11,0.011,1000
saudi,10,0.01,10,0.01,1000
love,10,0.01,10,0.01,1000
officials,10,0.01,10,0.01,1000
america,10,0.01,10,0.01,1000
trade,10,0.01,10,0.01,1000
canada,10,0.01,10,0.01,1000
time,10,0.01,10,0.01,1000
portland,10,0.01,10,0.01,1000
old,10,0.01,10,0.01,1000
attack,10,0.01,10,0.01,1000
football,10,0.01,10,0.01,1000
maga,9,0.009,9,0.009,1000
democrats,9,0.009,9,0.009,1000
texas,9,0.009,9,0.009,1000
police,9,0.009,9,0.009,1000
crisis,9,0.009,9,0.009,1000
york,9,0.009,9,0.009,1000
win,9,0.009,9,0.009,1000
onlyfans,9,0.009,5,0.005,1000
world,9,0.009,9,0.009,1000
patriots,9,0.009,9,0.009,1000
record,9,0.009,9,0.009,1000
anthropic,9,0.009,9,0.009,1000
rise,8,0.008,8,0.008,1000
senate,8,0.008,8,0.008,1000
global,8,0.008,8,0.008,1000
children,8,0.008,8,0.008,1000
race,8,0.008,8,0.008,1000
live,8,0.008,8,0.008,1000
end,8,0.008,8,0.008,1000
island,8,0.008,8,0.008,1000
health,8,0.008,7,0.007,1000
ukraine,8,0.008,8,0.008,1000
strikes,8,0.008,8,0.008,1000
models,8,0.008,5,0.005,1000
death,8,0.008,8,0.008,1000
center,8,0.008,8,0.008,1000
fall,8,0.008,8,0.008,1000
community,8,0.008,8,0.008,1000
oregon,8,0.008,8,0.008,1000
weekend,7,0.007,7,0.007,1000
smithsonian,7,0.007,7,0.007,1000
claims,7,0.007,7,0.007,1000
care,7,0.007,7,0.007,1000
need,7,0.007,7,0.007,1000
american,7,0.007,7,0.007,1000
ban,7,0.007,7,0.007,1000
israeli,7,0.007,7,0.007,1000
primary,7,0.007,7,0.007,1000
clancy,7,0.007,7,0.007,1000
talk,7,0.007,7,0.007,1000
air,7,0.007,7,0.007,1000
houthis,7,0.007,7,0.007,1000
push,7,0.007,7,0.007,1000
season,7,0.007,7,0.007,1000
talks,7,0.007,7,0.007,1000
sox,7,0.007,7,0.007,1000
