term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,155,0.155,153,0.153,1000
world,69,0.069,68,0.068,1000
cup,62,0.062,62,0.062,1000
new,54,0.054,54,0.054,1000
iran,40,0.04,39,0.039,1000
black,25,0.025,25,0.025,1000
2026,22,0.022,22,0.022,1000
white,21,0.021,21,0.021,1000
house,20,0.02,20,0.02,1000
man,18,0.018,17,0.017,1000
boston,18,0.018,18,0.018,1000
down,17,0.017,17,0.017,1000
knicks,17,0.017,17,0.017,1000
report,16,0.016,16,0.016,1000
war,16,0.016,16,0.016,1000
back,16,0.016,15,0.015,1000
vs,16,0.016,16,0.016,1000
family,15,0.015,15,0.015,1000
time,15,0.015,15,0.015,1000
people,15,0.015,15,0.015,1000
season,15,0.015,15,0.015,1000
center,15,0.015,15,0.015,1000
june,15,0.015,15,0.015,1000
love,14,0.014,14,0.014,1000
history,14,0.014,14,0.014,1000
win,14,0.014,14,0.014,1000
judge,14,0.014,14,0.014,1000
ice,13,0.013,13,0.013,1000
watch,13,0.013,13,0.013,1000
american,13,0.013,12,0.012,1000
israel,12,0.012,12,0.012,1000
gop,12,0.012,12,0.012,1000
red,12,0.012,12,0.012,1000
bill,11,0.011,11,0.011,1000
nba,11,0.011,11,0.011,1000
u.s.,11,0.011,11,0.011,1000
game,11,0.011,11,0.011,1000
federal,11,0.011,11,0.011,1000
strikes,11,0.011,11,0.011,1000
final,11,0.011,11,0.011,1000
republicans,11,0.011,11,0.011,1000
senate,11,0.011,11,0.011,1000
week,11,0.011,11,0.011,1000
summer,10,0.01,10,0.01,1000
deal,10,0.01,10,0.01,1000
immigration,10,0.01,10,0.01,1000
platner,10,0.01,10,0.01,1000
ufc,10,0.01,10,0.01,1000
fight,10,0.01,9,0.009,1000
day,10,0.01,10,0.01,1000
city,10,0.01,10,0.01,1000
texas,10,0.01,10,0.01,1000
epstein,10,0.01,10,0.01,1000
fifa,9,0.009,9,0.009,1000
women,9,0.009,9,0.009,1000
school,9,0.009,9,0.009,1000
island,9,0.009,8,0.008,1000
attacks,9,0.009,9,0.009,1000
rights,9,0.009,9,0.009,1000
south,9,0.009,9,0.009,1000
brown,9,0.009,9,0.009,1000
division,9,0.009,9,0.009,1000
talks,9,0.009,9,0.009,1000
big,9,0.009,9,0.009,1000
calls,9,0.009,9,0.009,1000
voters,9,0.009,9,0.009,1000
latest,9,0.009,9,0.009,1000
doj,9,0.009,9,0.009,1000
california,9,0.009,9,0.009,1000
data,9,0.009,9,0.009,1000
police,9,0.009,8,0.008,1000
health,9,0.009,9,0.009,1000
sox,9,0.009,9,0.009,1000
dies,8,0.008,8,0.008,1000
right,8,0.008,8,0.008,1000
found,8,0.008,8,0.008,1000
help,8,0.008,8,0.008,1000
pride,8,0.008,8,0.008,1000
crime,8,0.008,8,0.008,1000
news,8,0.008,8,0.008,1000
team,8,0.008,8,0.008,1000
funding,8,0.008,8,0.008,1000
trans,8,0.008,8,0.008,1000
president,8,0.008,8,0.008,1000
rare,8,0.008,8,0.008,1000
long,8,0.008,8,0.008,1000
fox,8,0.008,8,0.008,1000
series,8,0.008,8,0.008,1000
hall,8,0.008,8,0.008,1000
america,8,0.008,8,0.008,1000
fans,8,0.008,7,0.007,1000
boys,8,0.008,8,0.008,1000
plan,8,0.008,8,0.008,1000
continue,8,0.008,8,0.008,1000
mexico,8,0.008,8,0.008,1000
election,8,0.008,8,0.008,1000
ai,8,0.008,8,0.008,1000
mass,8,0.008,8,0.008,1000
teen,8,0.008,8,0.008,1000
interview,7,0.007,7,0.007,1000
