term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,331,0.0662,327,0.0654,5000
2024,261,0.0522,255,0.051,5000
heat,123,0.0246,116,0.0232,5000
june,117,0.0234,112,0.0224,5000
ai,111,0.0222,104,0.0208,5000
market,96,0.0192,89,0.0178,5000
trump,96,0.0192,93,0.0186,5000
summer,93,0.0186,90,0.018,5000
man,88,0.0176,85,0.017,5000
biden,88,0.0176,87,0.0174,5000
police,81,0.0162,80,0.016,5000
announces,80,0.016,80,0.016,5000
win,78,0.0156,77,0.0154,5000
time,76,0.0152,76,0.0152,5000
game,75,0.015,73,0.0146,5000
day,74,0.0148,74,0.0148,5000
north,73,0.0146,72,0.0144,5000
watch,70,0.014,70,0.014,5000
million,69,0.0138,69,0.0138,5000
county,69,0.0138,69,0.0138,5000
old,64,0.0128,62,0.0124,5000
report,64,0.0128,64,0.0128,5000
high,64,0.0128,62,0.0124,5000
people,64,0.0128,62,0.0124,5000
weather,64,0.0128,60,0.012,5000
live,63,0.0126,63,0.0126,5000
free,62,0.0124,62,0.0124,5000
war,61,0.0122,60,0.012,5000
school,60,0.012,57,0.0114,5000
week,59,0.0118,59,0.0118,5000
star,57,0.0114,57,0.0114,5000
help,57,0.0114,57,0.0114,5000
global,55,0.011,53,0.0106,5000
world,55,0.011,55,0.011,5000
season,55,0.011,53,0.0106,5000
vs,55,0.011,55,0.011,5000
team,54,0.0108,54,0.0108,5000
juneteenth,53,0.0106,53,0.0106,5000
so,52,0.0104,49,0.0098,5000
investors,52,0.0104,41,0.0082,5000
u.s.,52,0.0104,52,0.0104,5000
back,51,0.0102,50,0.01,5000
korea,51,0.0102,45,0.009,5000
mexico,51,0.0102,51,0.0102,5000
life,51,0.0102,48,0.0096,5000
action,50,0.01,50,0.01,5000
city,50,0.01,49,0.0098,5000
open,49,0.0098,48,0.0096,5000
russia,49,0.0098,49,0.0098,5000
willie,49,0.0098,49,0.0098,5000
house,49,0.0098,49,0.0098,5000
beat,49,0.0098,49,0.0098,5000
mays,48,0.0096,48,0.0096,5000
south,47,0.0094,47,0.0094,5000
california,47,0.0094,46,0.0092,5000
family,46,0.0092,46,0.0092,5000
billion,45,0.009,44,0.0088,5000
park,45,0.009,44,0.0088,5000
lawsuit,45,0.009,45,0.009,5000
class,45,0.009,45,0.009,5000
health,44,0.0088,44,0.0088,5000
law,44,0.0088,44,0.0088,5000
woman,44,0.0088,44,0.0088,5000
down,43,0.0086,43,0.0086,5000
dies,43,0.0086,43,0.0086,5000
company,43,0.0086,42,0.0084,5000
china,42,0.0084,40,0.008,5000
shooting,42,0.0084,41,0.0082,5000
hit,42,0.0084,42,0.0084,5000
killed,41,0.0082,41,0.0082,5000
long,41,0.0082,40,0.008,5000
charged,41,0.0082,41,0.0082,5000
arrested,41,0.0082,41,0.0082,5000
women,40,0.008,39,0.0078,5000
big,40,0.008,39,0.0078,5000
series,40,0.008,39,0.0078,5000
nba,40,0.008,39,0.0078,5000
former,40,0.008,40,0.008,5000
dead,39,0.0078,39,0.0078,5000
olympic,39,0.0078,39,0.0078,5000
york,39,0.0078,39,0.0078,5000
fire,39,0.0078,38,0.0076,5000
championship,39,0.0078,39,0.0078,5000
business,38,0.0076,38,0.0076,5000
thunderstorms,38,0.0076,38,0.0076,5000
water,37,0.0074,35,0.007,5000
firm,37,0.0074,37,0.0074,5000
work,37,0.0074,37,0.0074,5000
power,37,0.0074,37,0.0074,5000
paris,37,0.0074,37,0.0074,5000
update,37,0.0074,37,0.0074,5000
federal,36,0.0072,36,0.0072,5000
set,36,0.0072,36,0.0072,5000
good,36,0.0072,36,0.0072,5000
social,36,0.0072,36,0.0072,5000
court,36,0.0072,35,0.007,5000
final,36,0.0072,35,0.007,5000
cup,36,0.0072,36,0.0072,5000
florida,35,0.007,35,0.007,5000
products,35,0.007,35,0.007,5000
