term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,75,0.075,75,0.075,1000
2026,48,0.048,48,0.048,1000
ai,39,0.039,37,0.037,1000
day,31,0.031,31,0.031,1000
school,28,0.028,28,0.028,1000
family,25,0.025,25,0.025,1000
shooting,25,0.025,25,0.025,1000
announces,24,0.024,24,0.024,1000
labor,22,0.022,22,0.022,1000
football,22,0.022,22,0.022,1000
man,20,0.02,20,0.02,1000
high,19,0.019,19,0.019,1000
county,19,0.019,19,0.019,1000
million,18,0.018,18,0.018,1000
september,18,0.018,18,0.018,1000
health,17,0.017,16,0.016,1000
old,17,0.017,17,0.017,1000
charged,17,0.017,14,0.014,1000
police,17,0.017,17,0.017,1000
center,17,0.017,17,0.017,1000
officer,16,0.016,16,0.016,1000
grand,16,0.016,16,0.016,1000
market,16,0.016,16,0.016,1000
hit,16,0.016,16,0.016,1000
house,15,0.015,15,0.015,1000
service,15,0.015,15,0.015,1000
woman,15,0.015,15,0.015,1000
florida,15,0.015,15,0.015,1000
back,14,0.014,14,0.014,1000
america,14,0.014,14,0.014,1000
partner,14,0.014,14,0.014,1000
dies,14,0.014,14,0.014,1000
clancy,14,0.014,14,0.014,1000
dead,14,0.014,14,0.014,1000
open,13,0.013,13,0.013,1000
launches,13,0.013,13,0.013,1000
time,13,0.013,13,0.013,1000
u.s.,13,0.013,13,0.013,1000
record,13,0.013,13,0.013,1000
award,13,0.013,13,0.013,1000
hospital,13,0.013,13,0.013,1000
work,13,0.013,13,0.013,1000
30,13,0.013,7,0.007,1000
killed,13,0.013,13,0.013,1000
week,13,0.013,13,0.013,1000
storm,13,0.013,13,0.013,1000
trump,13,0.013,13,0.013,1000
safety,12,0.012,12,0.012,1000
global,12,0.012,11,0.011,1000
season,12,0.012,12,0.012,1000
chief,12,0.012,12,0.012,1000
care,12,0.012,12,0.012,1000
business,12,0.012,11,0.011,1000
public,12,0.012,12,0.012,1000
heat,12,0.012,12,0.012,1000
report,12,0.012,12,0.012,1000
canyon,12,0.012,12,0.012,1000
plans,12,0.012,12,0.012,1000
iran,12,0.012,12,0.012,1000
data,12,0.012,12,0.012,1000
weekend,12,0.012,12,0.012,1000
lindsay,12,0.012,12,0.012,1000
video,11,0.011,11,0.011,1000
group,11,0.011,11,0.011,1000
dolly,11,0.011,10,0.01,1000
military,11,0.011,10,0.01,1000
arrested,11,0.011,11,0.011,1000
tropical,11,0.011,11,0.011,1000
city,11,0.011,11,0.011,1000
former,11,0.011,11,0.011,1000
joins,11,0.011,11,0.011,1000
nepal,11,0.011,11,0.011,1000
death,10,0.01,10,0.01,1000
names,10,0.01,10,0.01,1000
water,10,0.01,10,0.01,1000
children,10,0.01,10,0.01,1000
secretary,10,0.01,10,0.01,1000
program,10,0.01,10,0.01,1000
community,10,0.01,10,0.01,1000
murder,10,0.01,10,0.01,1000
singer,10,0.01,10,0.01,1000
missing,10,0.01,10,0.01,1000
game,10,0.01,10,0.01,1000
life,10,0.01,10,0.01,1000
â,10,0.01,10,0.01,1000
naturalnews.com,10,0.01,10,0.01,1000
expands,10,0.01,10,0.01,1000
power,10,0.01,10,0.01,1000
team,10,0.01,10,0.01,1000
ice,10,0.01,10,0.01,1000
judge,10,0.01,10,0.01,1000
vs,10,0.01,10,0.01,1000
solutions,9,0.009,9,0.009,1000
world,9,0.009,9,0.009,1000
ifa,9,0.009,9,0.009,1000
brings,9,0.009,9,0.009,1000
people,9,0.009,9,0.009,1000
worth,9,0.009,9,0.009,1000
long,9,0.009,9,0.009,1000
island,9,0.009,9,0.009,1000
