term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,77,0.077,77,0.077,1000
world,67,0.067,67,0.067,1000
cup,55,0.055,55,0.055,1000
trump,53,0.053,51,0.051,1000
2026,38,0.038,38,0.038,1000
ai,32,0.032,30,0.03,1000
iran,30,0.03,29,0.029,1000
city,24,0.024,24,0.024,1000
county,23,0.023,23,0.023,1000
data,22,0.022,22,0.022,1000
fire,22,0.022,20,0.02,1000
launches,21,0.021,21,0.021,1000
game,20,0.02,19,0.019,1000
woman,19,0.019,19,0.019,1000
dies,18,0.018,18,0.018,1000
strikes,18,0.018,18,0.018,1000
announces,18,0.018,18,0.018,1000
day,17,0.017,17,0.017,1000
center,17,0.017,17,0.017,1000
school,17,0.017,16,0.016,1000
police,17,0.017,17,0.017,1000
deal,16,0.016,16,0.016,1000
people,16,0.016,16,0.016,1000
man,16,0.016,16,0.016,1000
storms,15,0.015,15,0.015,1000
york,15,0.015,15,0.015,1000
american,15,0.015,15,0.015,1000
june,15,0.015,15,0.015,1000
killed,15,0.015,15,0.015,1000
million,14,0.014,14,0.014,1000
market,14,0.014,11,0.011,1000
summer,14,0.014,14,0.014,1000
leaders,14,0.014,14,0.014,1000
group,14,0.014,13,0.013,1000
israel,14,0.014,14,0.014,1000
older,14,0.014,14,0.014,1000
nba,14,0.014,14,0.014,1000
entry,14,0.014,14,0.014,1000
adults,13,0.013,13,0.013,1000
heat,13,0.013,13,0.013,1000
knicks,13,0.013,13,0.013,1000
beach,12,0.012,11,0.011,1000
health,12,0.012,11,0.011,1000
war,12,0.012,12,0.012,1000
time,12,0.012,12,0.012,1000
hit,12,0.012,12,0.012,1000
texas,12,0.012,11,0.011,1000
military,12,0.012,12,0.012,1000
old,12,0.012,11,0.011,1000
house,12,0.012,11,0.011,1000
denied,12,0.012,12,0.012,1000
win,12,0.012,12,0.012,1000
weather,12,0.012,11,0.011,1000
iowa,11,0.011,8,0.008,1000
service,11,0.011,11,0.011,1000
down,11,0.011,11,0.011,1000
family,11,0.011,10,0.01,1000
california,11,0.011,11,0.011,1000
crash,11,0.011,11,0.011,1000
vs,11,0.011,11,0.011,1000
100,10,0.01,10,0.01,1000
report,10,0.01,10,0.01,1000
leader,10,0.01,10,0.01,1000
research,10,0.01,9,0.009,1000
community,10,0.01,10,0.01,1000
global,10,0.01,10,0.01,1000
end,10,0.01,9,0.009,1000
ice,10,0.01,10,0.01,1000
officer,10,0.01,10,0.01,1000
security,10,0.01,9,0.009,1000
shooting,10,0.01,10,0.01,1000
severe,10,0.01,10,0.01,1000
12,10,0.01,10,0.01,1000
found,10,0.01,10,0.01,1000
referee,10,0.01,10,0.01,1000
former,10,0.01,10,0.01,1000
national,10,0.01,10,0.01,1000
kansas,9,0.009,9,0.009,1000
partner,9,0.009,9,0.009,1000
fans,9,0.009,9,0.009,1000
business,9,0.009,9,0.009,1000
weekend,9,0.009,9,0.009,1000
hall,9,0.009,9,0.009,1000
power,9,0.009,9,0.009,1000
launch,9,0.009,9,0.009,1000
â,9,0.009,9,0.009,1000
naturalnews.com,9,0.009,9,0.009,1000
florida,9,0.009,8,0.008,1000
celebrates,9,0.009,9,0.009,1000
forecast,9,0.009,9,0.009,1000
big,9,0.009,9,0.009,1000
park,9,0.009,9,0.009,1000
primary,9,0.009,9,0.009,1000
finals,9,0.009,9,0.009,1000
high,8,0.008,8,0.008,1000
federal,8,0.008,8,0.008,1000
billion,8,0.008,8,0.008,1000
real,8,0.008,8,0.008,1000
risk,8,0.008,8,0.008,1000
quake,8,0.008,8,0.008,1000
