term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,429,0.0858,406,0.0812,5000
trump,363,0.0726,362,0.0724,5000
2026,248,0.0496,248,0.0496,5000
venezuela,201,0.0402,201,0.0402,5000
maduro,153,0.0306,153,0.0306,5000
man,148,0.0296,146,0.0292,5000
ice,142,0.0284,140,0.028,5000
shooting,118,0.0236,118,0.0236,5000
2025,112,0.0224,112,0.0224,5000
county,103,0.0206,100,0.02,5000
police,99,0.0198,99,0.0198,5000
house,96,0.0192,95,0.019,5000
woman,93,0.0186,93,0.0186,5000
day,91,0.0182,90,0.018,5000
dies,89,0.0178,89,0.0178,5000
winter,85,0.017,85,0.017,5000
star,85,0.017,85,0.017,5000
killed,84,0.0168,84,0.0168,5000
vs,83,0.0166,82,0.0164,5000
city,83,0.0166,80,0.016,5000
watch,81,0.0162,81,0.0162,5000
fire,80,0.016,79,0.0158,5000
game,80,0.016,79,0.0158,5000
back,75,0.015,74,0.0148,5000
florida,74,0.0148,74,0.0148,5000
minneapolis,72,0.0144,72,0.0144,5000
week,70,0.014,67,0.0134,5000
jan,70,0.014,70,0.014,5000
former,69,0.0138,69,0.0138,5000
win,66,0.0132,66,0.0132,5000
u.s.,65,0.013,65,0.013,5000
family,64,0.0128,61,0.0122,5000
oil,64,0.0128,59,0.0118,5000
capture,64,0.0128,64,0.0128,5000
military,64,0.0128,64,0.0128,5000
president,63,0.0126,63,0.0126,5000
dead,63,0.0126,63,0.0126,5000
minnesota,63,0.0126,62,0.0124,5000
free,61,0.0122,61,0.0122,5000
health,61,0.0122,60,0.012,5000
child,60,0.012,60,0.012,5000
season,59,0.0118,59,0.0118,5000
school,59,0.0118,57,0.0114,5000
california,58,0.0116,58,0.0116,5000
time,58,0.0116,58,0.0116,5000
oregon,57,0.0114,56,0.0112,5000
venezuelan,57,0.0114,57,0.0114,5000
basketball,57,0.0114,55,0.011,5000
bowl,56,0.0112,56,0.0112,5000
set,53,0.0106,53,0.0106,5000
old,53,0.0106,53,0.0106,5000
care,53,0.0106,53,0.0106,5000
iran,53,0.0106,52,0.0104,5000
world,52,0.0104,51,0.0102,5000
officer,52,0.0104,51,0.0102,5000
fraud,51,0.0102,51,0.0102,5000
â,51,0.0102,51,0.0102,5000
naturalnews.com,51,0.0102,51,0.0102,5000
big,51,0.0102,51,0.0102,5000
death,51,0.0102,50,0.01,5000
crash,51,0.0102,51,0.0102,5000
texas,50,0.01,50,0.01,5000
weather,49,0.0098,48,0.0096,5000
eve,49,0.0098,49,0.0098,5000
attack,48,0.0096,48,0.0096,5000
found,46,0.0092,45,0.009,5000
football,45,0.009,45,0.009,5000
federal,45,0.009,45,0.009,5000
officials,45,0.009,45,0.009,5000
january,44,0.0088,44,0.0088,5000
strikes,43,0.0086,42,0.0084,5000
south,43,0.0086,43,0.0086,5000
down,43,0.0086,43,0.0086,5000
greenland,43,0.0086,42,0.0084,5000
north,43,0.0086,43,0.0086,5000
n.j.,43,0.0086,43,0.0086,5000
administration,43,0.0086,43,0.0086,5000
open,42,0.0084,42,0.0084,5000
live,42,0.0084,42,0.0084,5000
accused,42,0.0084,41,0.0082,5000
pa,42,0.0084,42,0.0084,5000
people,42,0.0084,42,0.0084,5000
coach,42,0.0084,41,0.0082,5000
charged,42,0.0084,42,0.0084,5000
high,42,0.0084,41,0.0082,5000
shot,41,0.0082,40,0.008,5000
wife,40,0.008,40,0.008,5000
arrested,40,0.008,40,0.008,5000
christmas,40,0.008,40,0.008,5000
leaders,39,0.0078,39,0.0078,5000
following,39,0.0078,39,0.0078,5000
white,39,0.0078,39,0.0078,5000
court,39,0.0078,39,0.0078,5000
start,39,0.0078,38,0.0076,5000
homes,38,0.0076,38,0.0076,5000
snow,38,0.0076,38,0.0076,5000
judge,38,0.0076,38,0.0076,5000
car,38,0.0076,38,0.0076,5000
ohio,37,0.0074,37,0.0074,5000
team,37,0.0074,37,0.0074,5000
