term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,127,0.127,126,0.126,1000
new,50,0.05,48,0.048,1000
iran,45,0.045,45,0.045,1000
platner,29,0.029,28,0.028,1000
video,26,0.026,26,0.026,1000
american,24,0.024,24,0.024,1000
ice,24,0.024,24,0.024,1000
california,23,0.023,23,0.023,1000
u.s.,23,0.023,22,0.022,1000
man,23,0.023,22,0.022,1000
ai,21,0.021,21,0.021,1000
america,21,0.021,21,0.021,1000
watch,20,0.02,20,0.02,1000
house,19,0.019,19,0.019,1000
anti,18,0.018,18,0.018,1000
bill,17,0.017,17,0.017,1000
democrats,17,0.017,17,0.017,1000
election,17,0.017,17,0.017,1000
city,16,0.016,16,0.016,1000
president,16,0.016,16,0.016,1000
war,16,0.016,16,0.016,1000
israel,16,0.016,15,0.015,1000
day,16,0.016,16,0.016,1000
news,16,0.016,15,0.015,1000
back,16,0.016,16,0.016,1000
white,16,0.016,16,0.016,1000
military,15,0.015,15,0.015,1000
world,15,0.015,15,0.015,1000
graham,15,0.015,15,0.015,1000
police,15,0.015,15,0.015,1000
left,13,0.013,12,0.012,1000
scott,13,0.013,13,0.013,1000
cbs,13,0.013,13,0.013,1000
pride,13,0.013,12,0.012,1000
major,13,0.013,13,0.013,1000
federal,13,0.013,13,0.013,1000
biden,13,0.013,13,0.013,1000
deal,13,0.013,12,0.012,1000
murder,13,0.013,13,0.013,1000
report,13,0.013,13,0.013,1000
judge,13,0.013,13,0.013,1000
down,13,0.013,13,0.013,1000
pelley,12,0.012,12,0.012,1000
killed,12,0.012,12,0.012,1000
month,12,0.012,11,0.011,1000
time,12,0.012,12,0.012,1000
accused,12,0.012,11,0.011,1000
national,12,0.012,12,0.012,1000
fire,12,0.012,12,0.012,1000
announces,11,0.011,11,0.011,1000
dead,11,0.011,11,0.011,1000
found,11,0.011,11,0.011,1000
dies,11,0.011,11,0.011,1000
center,11,0.011,11,0.011,1000
spencer,11,0.011,10,0.01,1000
pratt,11,0.011,10,0.01,1000
old,11,0.011,10,0.01,1000
primary,11,0.011,11,0.011,1000
star,11,0.011,11,0.011,1000
vote,11,0.011,11,0.011,1000
gop,10,0.01,10,0.01,1000
university,10,0.01,10,0.01,1000
million,10,0.01,10,0.01,1000
nuclear,10,0.01,10,0.01,1000
iranian,10,0.01,10,0.01,1000
governor,10,0.01,10,0.01,1000
june,10,0.01,10,0.01,1000
fraud,10,0.01,10,0.01,1000
illegal,10,0.01,10,0.01,1000
game,10,0.01,9,0.009,1000
iowa,10,0.01,10,0.01,1000
republicans,10,0.01,10,0.01,1000
strikes,10,0.01,9,0.009,1000
hall,10,0.01,10,0.01,1000
2026,10,0.01,10,0.01,1000
open,10,0.01,9,0.009,1000
team,9,0.009,9,0.009,1000
fbi,9,0.009,9,0.009,1000
shot,9,0.009,9,0.009,1000
arrested,9,0.009,9,0.009,1000
god,9,0.009,9,0.009,1000
democrat,9,0.009,9,0.009,1000
school,9,0.009,8,0.008,1000
senate,9,0.009,9,0.009,1000
congress,9,0.009,9,0.009,1000
texas,9,0.009,8,0.008,1000
doj,9,0.009,8,0.008,1000
ties,9,0.009,9,0.009,1000
la,9,0.009,8,0.008,1000
netanyahu,9,0.009,9,0.009,1000
york,9,0.009,9,0.009,1000
fund,9,0.009,9,0.009,1000
dems,9,0.009,9,0.009,1000
60,9,0.009,9,0.009,1000
charged,9,0.009,9,0.009,1000
sports,8,0.008,7,0.007,1000
crackdown,8,0.008,8,0.008,1000
media,8,0.008,8,0.008,1000
lead,8,0.008,8,0.008,1000
rep,8,0.008,8,0.008,1000
