term,term_count,term_ratio,doc_count,doc_ratio,sample_size
2026,80,0.08,79,0.079,1000
new,74,0.074,72,0.072,1000
ai,49,0.049,46,0.046,1000
day,47,0.047,46,0.046,1000
trump,46,0.046,46,0.046,1000
memorial,35,0.035,35,0.035,1000
announces,31,0.031,31,0.031,1000
market,24,0.024,24,0.024,1000
world,21,0.021,21,0.021,1000
health,21,0.021,16,0.016,1000
san,18,0.018,18,0.018,1000
california,18,0.018,18,0.018,1000
kyle,16,0.016,16,0.016,1000
global,16,0.016,16,0.016,1000
vs,16,0.016,15,0.015,1000
group,16,0.016,15,0.015,1000
busch,15,0.015,15,0.015,1000
report,15,0.015,15,0.015,1000
high,15,0.015,15,0.015,1000
board,15,0.015,15,0.015,1000
county,15,0.015,14,0.014,1000
launches,14,0.014,14,0.014,1000
death,14,0.014,14,0.014,1000
energy,14,0.014,13,0.013,1000
city,14,0.014,14,0.014,1000
family,14,0.014,14,0.014,1000
results,14,0.014,14,0.014,1000
people,14,0.014,14,0.014,1000
time,13,0.013,13,0.013,1000
data,13,0.013,13,0.013,1000
weekend,13,0.013,13,0.013,1000
community,13,0.013,13,0.013,1000
social,13,0.013,12,0.012,1000
former,13,0.013,13,0.013,1000
school,13,0.013,13,0.013,1000
tested,13,0.013,13,0.013,1000
reports,13,0.013,13,0.013,1000
summer,13,0.013,13,0.013,1000
public,13,0.013,13,0.013,1000
officials,13,0.013,13,0.013,1000
free,12,0.012,12,0.012,1000
ceo,12,0.012,11,0.011,1000
lead,12,0.012,12,0.012,1000
demand,12,0.012,12,0.012,1000
season,12,0.012,11,0.011,1000
fire,12,0.012,11,0.011,1000
college,12,0.012,12,0.012,1000
cup,11,0.011,11,0.011,1000
financial,11,0.011,11,0.011,1000
deal,11,0.011,11,0.011,1000
future,11,0.011,11,0.011,1000
claims,11,0.011,11,0.011,1000
tech,11,0.011,11,0.011,1000
tax,11,0.011,11,0.011,1000
putin,11,0.011,11,0.011,1000
xi,11,0.011,11,0.011,1000
growing,11,0.011,11,0.011,1000
center,11,0.011,11,0.011,1000
department,11,0.011,11,0.011,1000
security,11,0.011,11,0.011,1000
land,11,0.011,10,0.01,1000
president,11,0.011,11,0.011,1000
iran,11,0.011,11,0.011,1000
million,11,0.011,11,0.011,1000
fund,11,0.011,11,0.011,1000
nascar,10,0.01,10,0.01,1000
research,10,0.01,10,0.01,1000
officer,10,0.01,9,0.009,1000
help,10,0.01,10,0.01,1000
business,10,0.01,10,0.01,1000
valley,10,0.01,10,0.01,1000
50,10,0.01,10,0.01,1000
police,10,0.01,10,0.01,1000
chemical,10,0.01,10,0.01,1000
tank,10,0.01,10,0.01,1000
lawsuit,10,0.01,10,0.01,1000
action,9,0.009,9,0.009,1000
chief,9,0.009,8,0.008,1000
launch,9,0.009,9,0.009,1000
program,9,0.009,9,0.009,1000
quarter,9,0.009,9,0.009,1000
women,9,0.009,9,0.009,1000
north,9,0.009,8,0.008,1000
national,9,0.009,9,0.009,1000
big,9,0.009,9,0.009,1000
shooting,9,0.009,9,0.009,1000
kills,9,0.009,9,0.009,1000
billion,9,0.009,9,0.009,1000
weather,9,0.009,9,0.009,1000
southern,9,0.009,9,0.009,1000
drop,9,0.009,9,0.009,1000
ebola,9,0.009,9,0.009,1000
named,8,0.008,8,0.008,1000
federal,8,0.008,8,0.008,1000
india,8,0.008,8,0.008,1000
flotilla,8,0.008,8,0.008,1000
activists,8,0.008,8,0.008,1000
describe,8,0.008,8,0.008,1000
beatings,8,0.008,8,0.008,1000
tasers,8,0.008,8,0.008,1000
