term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,656,0.131,646,0.129,5000
iran,296,0.0592,295,0.059,5000
new,200,0.04,198,0.0396,5000
video,181,0.0362,179,0.0358,5000
house,175,0.035,174,0.0348,5000
watch,149,0.0298,148,0.0296,5000
war,124,0.0248,123,0.0246,5000
shooting,120,0.024,120,0.024,5000
white,108,0.0216,105,0.021,5000
dinner,107,0.0214,107,0.0214,5000
virginia,88,0.0176,86,0.0172,5000
school,86,0.0172,85,0.017,5000
draft,86,0.0172,84,0.0168,5000
day,85,0.017,82,0.0164,5000
american,84,0.0168,83,0.0166,5000
man,84,0.0168,84,0.0168,5000
court,83,0.0166,80,0.016,5000
splc,80,0.016,79,0.0158,5000
report,80,0.016,80,0.016,5000
nfl,79,0.0158,78,0.0156,5000
u.s.,79,0.0158,78,0.0156,5000
democrats,78,0.0156,78,0.0156,5000
police,75,0.015,75,0.015,5000
president,75,0.015,75,0.015,5000
ai,74,0.0148,72,0.0144,5000
america,74,0.0148,72,0.0144,5000
killed,71,0.0142,71,0.0142,5000
old,71,0.0142,68,0.0136,5000
ice,70,0.014,70,0.014,5000
democrat,70,0.014,70,0.014,5000
down,68,0.0136,68,0.0136,5000
california,68,0.0136,68,0.0136,5000
correspondents,68,0.0136,68,0.0136,5000
city,68,0.0136,66,0.0132,5000
gop,67,0.0134,67,0.0134,5000
left,66,0.0132,64,0.0128,5000
law,64,0.0128,63,0.0126,5000
back,64,0.0128,63,0.0126,5000
world,63,0.0126,63,0.0126,5000
doj,63,0.0126,63,0.0126,5000
israel,62,0.0124,61,0.0122,5000
charged,62,0.0124,62,0.0124,5000
high,60,0.012,60,0.012,5000
2026,60,0.012,60,0.012,5000
time,60,0.012,59,0.0118,5000
death,60,0.012,60,0.012,5000
talks,59,0.0118,59,0.0118,5000
dead,59,0.0118,59,0.0118,5000
big,59,0.0118,57,0.0114,5000
senate,58,0.0116,58,0.0116,5000
redistricting,58,0.0116,58,0.0116,5000
david,57,0.0114,56,0.0112,5000
dems,57,0.0114,56,0.0112,5000
people,57,0.0114,55,0.011,5000
worldnetdaily,57,0.0114,57,0.0114,5000
million,56,0.0112,55,0.011,5000
news,56,0.0112,55,0.011,5000
iranian,55,0.011,53,0.0106,5000
found,54,0.0108,54,0.0108,5000
accused,53,0.0106,53,0.0106,5000
fraud,53,0.0106,53,0.0106,5000
fire,53,0.0106,52,0.0104,5000
anti,52,0.0104,52,0.0104,5000
center,50,0.01,50,0.01,5000
national,49,0.0098,49,0.0098,5000
military,49,0.0098,49,0.0098,5000
suspect,49,0.0098,49,0.0098,5000
ceasefire,48,0.0096,48,0.0096,5000
hormuz,48,0.0096,48,0.0096,5000
rep,48,0.0096,47,0.0094,5000
whcd,48,0.0096,48,0.0096,5000
illegal,48,0.0096,48,0.0096,5000
shooter,47,0.0094,47,0.0094,5000
power,47,0.0094,47,0.0094,5000
media,47,0.0094,46,0.0092,5000
april,46,0.0092,46,0.0092,5000
oil,46,0.0092,45,0.009,5000
calls,46,0.0092,46,0.0092,5000
mamdani,46,0.0092,46,0.0092,5000
family,45,0.009,44,0.0088,5000
federal,45,0.009,45,0.009,5000
dem,45,0.009,45,0.009,5000
attack,45,0.009,45,0.009,5000
former,45,0.009,45,0.009,5000
bill,44,0.0088,43,0.0086,5000
alleged,44,0.0088,44,0.0088,5000
game,42,0.0084,41,0.0082,5000
star,42,0.0084,41,0.0082,5000
china,42,0.0084,42,0.0084,5000
secretary,42,0.0084,41,0.0082,5000
arrested,42,0.0084,42,0.0084,5000
children,41,0.0082,41,0.0082,5000
claims,40,0.008,40,0.008,5000
florida,40,0.008,39,0.0078,5000
deal,40,0.008,39,0.0078,5000
crash,39,0.0078,39,0.0078,5000
strait,39,0.0078,39,0.0078,5000
public,39,0.0078,39,0.0078,5000
dies,39,0.0078,39,0.0078,5000
patel,39,0.0078,38,0.0076,5000
