term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,296,0.0592,294,0.0588,5000
trump,292,0.0584,290,0.058,5000
2024,243,0.0486,241,0.0482,5000
friday,223,0.0446,223,0.0446,5000
black,216,0.0432,216,0.0432,5000
thanksgiving,167,0.0334,167,0.0334,5000
holiday,145,0.029,145,0.029,5000
deals,128,0.0256,118,0.0236,5000
market,116,0.0232,103,0.0206,5000
season,100,0.02,100,0.02,5000
announces,91,0.0182,91,0.0182,5000
time,83,0.0166,83,0.0166,5000
ai,80,0.016,74,0.0148,5000
day,77,0.0154,77,0.0154,5000
nov,75,0.015,61,0.0122,5000
game,75,0.015,72,0.0144,5000
billion,74,0.0148,74,0.0148,5000
man,73,0.0146,73,0.0146,5000
2025,72,0.0144,72,0.0144,5000
high,70,0.014,69,0.0138,5000
win,70,0.014,70,0.014,5000
million,65,0.013,62,0.0124,5000
week,61,0.0122,61,0.0122,5000
back,61,0.0122,59,0.0118,5000
big,60,0.012,60,0.012,5000
football,59,0.0118,58,0.0116,5000
amazon,57,0.0114,57,0.0114,5000
family,57,0.0114,57,0.0114,5000
watch,57,0.0114,57,0.0114,5000
california,56,0.0112,56,0.0112,5000
vs,56,0.0112,56,0.0112,5000
city,56,0.0112,56,0.0112,5000
20,55,0.011,53,0.0106,5000
winter,54,0.0108,54,0.0108,5000
former,53,0.0106,53,0.0106,5000
monday,53,0.0106,53,0.0106,5000
star,52,0.0104,51,0.0102,5000
live,52,0.0104,52,0.0104,5000
women,51,0.0102,51,0.0102,5000
house,50,0.01,50,0.01,5000
county,50,0.01,50,0.01,5000
life,50,0.01,50,0.01,5000
lead,50,0.01,49,0.0098,5000
police,50,0.01,50,0.01,5000
report,48,0.0096,48,0.0096,5000
travel,48,0.0096,47,0.0094,5000
free,48,0.0096,48,0.0096,5000
deal,48,0.0096,47,0.0094,5000
financial,47,0.0094,46,0.0092,5000
world,47,0.0094,46,0.0092,5000
picks,47,0.0094,47,0.0094,5000
power,45,0.009,45,0.009,5000
down,45,0.009,45,0.009,5000
25,45,0.009,44,0.0088,5000
sale,44,0.0088,44,0.0088,5000
food,44,0.0088,44,0.0088,5000
north,44,0.0088,43,0.0086,5000
business,44,0.0088,43,0.0086,5000
health,44,0.0088,43,0.0086,5000
turkey,43,0.0086,43,0.0086,5000
november,43,0.0086,36,0.0072,5000
dies,43,0.0086,43,0.0086,5000
reach,43,0.0086,43,0.0086,5000
tariffs,43,0.0086,39,0.0078,5000
christmas,42,0.0084,42,0.0084,5000
woman,42,0.0084,42,0.0084,5000
weather,42,0.0084,36,0.0072,5000
group,42,0.0084,41,0.0082,5000
school,41,0.0082,40,0.008,5000
so,41,0.0082,41,0.0082,5000
tv,41,0.0082,41,0.0082,5000
chief,40,0.008,38,0.0076,5000
tech,40,0.008,40,0.008,5000
global,40,0.008,40,0.008,5000
killed,40,0.008,40,0.008,5000
help,40,0.008,40,0.008,5000
team,40,0.008,40,0.008,5000
cyber,40,0.008,40,0.008,5000
snow,40,0.008,40,0.008,5000
products,40,0.008,40,0.008,5000
love,39,0.0078,38,0.0076,5000
price,39,0.0078,39,0.0078,5000
ohio,39,0.0078,39,0.0078,5000
latest,39,0.0078,38,0.0076,5000
old,39,0.0078,35,0.007,5000
record,38,0.0076,38,0.0076,5000
basketball,38,0.0076,38,0.0076,5000
israel,38,0.0076,38,0.0076,5000
exclusive,37,0.0074,37,0.0074,5000
walmart,37,0.0074,37,0.0074,5000
gifts,37,0.0074,36,0.0072,5000
awards,37,0.0074,36,0.0072,5000
apple,36,0.0072,35,0.007,5000
energy,36,0.0072,35,0.007,5000
company,35,0.007,35,0.007,5000
usd,35,0.007,35,0.007,5000
results,35,0.007,35,0.007,5000
plan,35,0.007,35,0.007,5000
war,35,0.007,35,0.007,5000
president,35,0.007,31,0.0062,5000
