term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,145,0.145,145,0.145,1000
world,69,0.069,69,0.069,1000
new,60,0.06,59,0.059,1000
cup,58,0.058,58,0.058,1000
ice,49,0.049,47,0.047,1000
iran,36,0.036,36,0.036,1000
graham,29,0.029,29,0.029,1000
2026,28,0.028,28,0.028,1000
war,27,0.027,26,0.026,1000
boston,26,0.026,26,0.026,1000
family,24,0.024,24,0.024,1000
black,23,0.023,23,0.023,1000
lindsey,22,0.022,22,0.022,1000
death,21,0.021,21,0.021,1000
election,20,0.02,20,0.02,1000
final,20,0.02,20,0.02,1000
man,19,0.019,19,0.019,1000
killed,19,0.019,19,0.019,1000
maine,19,0.019,19,0.019,1000
july,18,0.018,18,0.018,1000
dies,18,0.018,18,0.018,1000
judge,16,0.016,14,0.014,1000
white,15,0.015,14,0.014,1000
spain,15,0.015,15,0.015,1000
calls,15,0.015,15,0.015,1000
israel,15,0.015,15,0.015,1000
gop,15,0.015,15,0.015,1000
behind,15,0.015,15,0.015,1000
win,15,0.015,15,0.015,1000
u.s.,15,0.015,14,0.014,1000
back,15,0.015,14,0.014,1000
argentina,15,0.015,15,0.015,1000
senate,14,0.014,14,0.014,1000
report,14,0.014,14,0.014,1000
star,14,0.014,13,0.013,1000
open,14,0.014,14,0.014,1000
fire,14,0.014,14,0.014,1000
history,13,0.013,13,0.013,1000
speech,13,0.013,13,0.013,1000
vs,13,0.013,13,0.013,1000
people,12,0.012,12,0.012,1000
blanche,12,0.012,12,0.012,1000
mass,12,0.012,12,0.012,1000
dc,12,0.012,12,0.012,1000
england,12,0.012,12,0.012,1000
week,12,0.012,12,0.012,1000
red,12,0.012,12,0.012,1000
time,12,0.012,12,0.012,1000
maga,12,0.012,12,0.012,1000
killing,11,0.011,11,0.011,1000
summer,11,0.011,11,0.011,1000
hearing,11,0.011,10,0.01,1000
democrats,11,0.011,11,0.011,1000
city,10,0.01,10,0.01,1000
diarrhea,10,0.01,10,0.01,1000
public,10,0.01,10,0.01,1000
down,10,0.01,10,0.01,1000
help,10,0.01,10,0.01,1000
former,10,0.01,10,0.01,1000
strikes,10,0.01,10,0.01,1000
power,10,0.01,10,0.01,1000
house,10,0.01,10,0.01,1000
strait,10,0.01,10,0.01,1000
hormuz,10,0.01,10,0.01,1000
nolan,10,0.01,10,0.01,1000
smoke,10,0.01,10,0.01,1000
police,10,0.01,10,0.01,1000
air,10,0.01,10,0.01,1000
blue,9,0.009,9,0.009,1000
confirmation,9,0.009,9,0.009,1000
big,9,0.009,9,0.009,1000
love,9,0.009,9,0.009,1000
military,9,0.009,9,0.009,1000
jay,9,0.009,9,0.009,1000
dead,9,0.009,9,0.009,1000
so,9,0.009,9,0.009,1000
music,9,0.009,9,0.009,1000
administration,9,0.009,9,0.009,1000
wildfire,9,0.009,9,0.009,1000
fifa,9,0.009,9,0.009,1000
deal,9,0.009,9,0.009,1000
fatal,9,0.009,9,0.009,1000
shooting,9,0.009,9,0.009,1000
attack,9,0.009,9,0.009,1000
park,8,0.008,7,0.007,1000
nation,8,0.008,8,0.008,1000
todd,8,0.008,8,0.008,1000
france,8,0.008,8,0.008,1000
weekend,8,0.008,8,0.008,1000
officials,8,0.008,8,0.008,1000
aid,8,0.008,8,0.008,1000
end,8,0.008,8,0.008,1000
center,8,0.008,8,0.008,1000
school,8,0.008,8,0.008,1000
fraud,8,0.008,8,0.008,1000
race,8,0.008,8,0.008,1000
data,8,0.008,8,0.008,1000
agent,8,0.008,8,0.008,1000
nyc,8,0.008,8,0.008,1000
campaign,8,0.008,8,0.008,1000
