term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,55,0.055,55,0.055,1000
world,47,0.047,46,0.046,1000
cup,40,0.04,39,0.039,1000
june,32,0.032,32,0.032,1000
2026,31,0.031,31,0.031,1000
day,30,0.03,29,0.029,1000
trump,29,0.029,29,0.029,1000
watch,29,0.029,29,0.029,1000
tv,28,0.028,27,0.027,1000
venezuela,24,0.024,24,0.024,1000
vs,21,0.021,20,0.02,1000
iran,20,0.02,20,0.02,1000
prime,20,0.02,20,0.02,1000
ai,18,0.018,17,0.017,1000
back,17,0.017,13,0.013,1000
streaming,17,0.017,17,0.017,1000
options,16,0.016,16,0.016,1000
channel,16,0.016,16,0.016,1000
set,15,0.015,15,0.015,1000
apple,14,0.014,12,0.012,1000
record,14,0.014,14,0.014,1000
time,14,0.014,14,0.014,1000
people,13,0.013,13,0.013,1000
heat,13,0.013,13,0.013,1000
war,13,0.013,13,0.013,1000
draft,13,0.013,12,0.012,1000
so,12,0.012,12,0.012,1000
free,12,0.012,12,0.012,1000
movie,12,0.012,12,0.012,1000
future,12,0.012,12,0.012,1000
star,12,0.012,12,0.012,1000
man,11,0.011,11,0.011,1000
death,11,0.011,11,0.011,1000
earthquakes,11,0.011,11,0.011,1000
series,11,0.011,11,0.011,1000
america,11,0.011,10,0.01,1000
live,11,0.011,11,0.011,1000
music,11,0.011,11,0.011,1000
deals,11,0.011,11,0.011,1000
u.s.,10,0.01,10,0.01,1000
amazon,10,0.01,10,0.01,1000
family,10,0.01,10,0.01,1000
court,10,0.01,10,0.01,1000
photos,9,0.009,9,0.009,1000
stage,9,0.009,9,0.009,1000
island,9,0.009,9,0.009,1000
local,9,0.009,9,0.009,1000
earthquake,9,0.009,9,0.009,1000
open,9,0.009,9,0.009,1000
former,9,0.009,9,0.009,1000
25,9,0.009,9,0.009,1000
theatre,9,0.009,9,0.009,1000
study,9,0.009,9,0.009,1000
global,9,0.009,9,0.009,1000
hit,9,0.009,9,0.009,1000
night,9,0.009,9,0.009,1000
match,9,0.009,9,0.009,1000
david,9,0.009,9,0.009,1000
history,9,0.009,9,0.009,1000
fire,9,0.009,9,0.009,1000
france,9,0.009,9,0.009,1000
deal,9,0.009,9,0.009,1000
film,9,0.009,9,0.009,1000
beat,9,0.009,9,0.009,1000
center,9,0.009,9,0.009,1000
rules,9,0.009,9,0.009,1000
big,9,0.009,9,0.009,1000
help,8,0.008,8,0.008,1000
books,8,0.008,8,0.008,1000
american,8,0.008,8,0.008,1000
reveals,8,0.008,8,0.008,1000
president,8,0.008,7,0.007,1000
health,8,0.008,8,0.008,1000
2027,8,0.008,8,0.008,1000
news,8,0.008,8,0.008,1000
26,8,0.008,8,0.008,1000
story,8,0.008,8,0.008,1000
pride,8,0.008,8,0.008,1000
winning,8,0.008,8,0.008,1000
right,8,0.008,8,0.008,1000
gas,8,0.008,8,0.008,1000
july,8,0.008,8,0.008,1000
broadway,8,0.008,8,0.008,1000
support,8,0.008,8,0.008,1000
week,8,0.008,8,0.008,1000
lead,8,0.008,8,0.008,1000
city,8,0.008,8,0.008,1000
public,7,0.007,7,0.007,1000
political,7,0.007,7,0.007,1000
life,7,0.007,7,0.007,1000
strikes,7,0.007,7,0.007,1000
oil,7,0.007,6,0.006,1000
sports,7,0.007,7,0.007,1000
office,7,0.007,7,0.007,1000
red,7,0.007,7,0.007,1000
far,7,0.007,7,0.007,1000
community,7,0.007,7,0.007,1000
coach,7,0.007,7,0.007,1000
food,7,0.007,7,0.007,1000
save,7,0.007,7,0.007,1000
